Monetisation_id,Date_id,Produit_id,Client_id,Campagne_id,CA_total,Marge_nette,Cout_acquisition_client,Taux_reconduction_contrats,Taux_conversion,Panier_moyen
4927,70,43,67,2,2200.29,544.45,123.07,6.56,16.19,29.02
4928,93,21,3,10,1768.85,943.91,225.23,69.53,62.03,224.79
4929,20,11,143,2,3525.6,801.5,108.47,79.72,15.75,165.45
4930,60,7,135,3,2810.01,973.74,164.45,90.64,1.34,331.97
4931,29,45,190,2,4885.81,700.1,298.93,20.25,60.98,40.68
4932,64,2,193,4,3769.5,553.16,10.25,40.48,83.44,361.97
4933,63,40,189,5,755.95,702.35,33.32,89.68,11.2,79.45
4934,70,38,180,4,3436.13,538.51,218.29,0.09,35.61,28.91
4935,85,24,175,5,1784.52,486.84,128.14,53.89,89.34,389.24
4936,25,32,68,3,953.57,74.34,167.3,4.02,73.77,313.1
4937,37,33,39,4,2248.33,400.94,210.93,0.57,31.21,299.65
4938,88,18,99,9,2723.87,869.81,41.9,63.12,79.19,225.31
4939,3,36,113,7,324.05,116.92,102.98,58.31,39.81,378.2
4940,21,18,166,2,291.94,509.5,42.59,73.12,62.05,498.46
4941,80,36,164,10,3898.67,159.15,130.68,44.55,74.6,418.13
4942,72,50,104,2,2896.19,735.19,123.64,72.53,3.97,175.35
4943,58,48,74,8,3499.46,481.13,288.02,98.75,29.8,239.18
4944,65,33,58,4,4285.99,693.32,278.1,33.87,65.97,360.46
4945,2,26,153,3,3983.55,258.89,181.54,65.58,78.81,90.15
4946,43,11,135,4,1083.24,774.64,45.46,43.07,28.93,402.86
4947,81,37,17,10,4842.74,514.09,98.61,39.0,56.66,333.7
4948,4,30,146,4,3409.97,682.85,285.48,74.66,9.9,165.2
4949,91,16,96,8,4370.18,829.59,151.24,44.57,29.26,463.92
4950,93,38,179,8,893.02,505.21,188.43,26.39,34.54,277.82
4951,49,44,19,4,3582.69,180.49,48.76,84.29,24.18,128.04
4952,97,5,183,8,2870.3,584.56,27.72,67.32,59.96,75.38
4953,33,11,170,4,179.31,85.29,160.8,88.63,55.05,325.94
4954,84,23,50,6,4499.31,896.39,215.19,32.16,6.68,463.11
4955,71,20,193,1,781.83,560.66,205.72,88.78,37.8,101.21
4956,16,29,135,5,3953.25,349.36,213.17,20.57,42.97,491.34
4957,59,13,54,4,4807.56,697.7,279.23,21.51,26.0,236.27
4958,51,29,110,6,4394.89,649.16,47.99,18.13,45.22,263.08
4959,2,20,42,7,1132.58,279.85,297.09,62.08,69.62,359.8
4960,27,31,54,6,3264.41,101.41,10.71,69.47,85.57,481.07
4961,51,31,11,8,643.15,696.82,54.29,66.28,24.26,149.62
4962,40,41,62,6,2762.18,176.59,54.62,35.06,30.35,423.94
4963,95,50,174,10,1124.87,137.63,235.25,15.61,43.92,192.91
4964,10,34,30,1,4909.91,228.84,176.14,49.8,39.08,43.72
4965,43,33,75,10,895.45,619.01,26.7,38.91,15.33,405.49
4966,3,45,160,6,2346.48,85.67,198.78,77.14,35.8,111.17
4967,39,14,183,2,3586.84,169.89,119.07,74.66,70.0,324.94
4968,79,3,12,10,3376.93,324.52,110.36,59.51,38.28,316.76
4969,36,50,54,10,2373.87,613.19,285.86,21.68,5.54,263.26
4970,74,34,169,7,4551.05,475.25,287.4,0.05,83.88,124.56
4971,14,17,137,5,1391.56,560.27,101.96,80.96,61.99,498.27
4972,77,13,83,4,3725.62,487.89,50.51,76.27,20.56,436.77
4973,63,23,2,9,977.94,207.8,89.44,44.33,90.64,42.29
4974,57,49,79,5,139.62,858.72,202.88,90.0,45.04,377.0
4975,14,47,10,1,3463.54,797.75,37.47,40.22,66.91,361.74
4976,2,19,196,10,3922.65,657.83,187.98,46.48,37.84,409.29
4977,100,34,72,5,1391.99,176.01,237.56,65.13,84.22,97.17
4978,20,34,31,3,4339.12,136.78,12.61,85.37,57.77,134.87
4979,4,32,172,7,2163.46,163.93,235.85,61.67,25.22,325.09
4980,22,8,200,5,710.25,392.09,209.51,84.14,75.13,142.26
4981,51,26,180,1,2867.21,708.85,108.33,3.38,31.39,316.24
4982,29,46,107,2,109.05,803.74,186.55,6.26,30.09,420.42
4983,18,29,39,2,3297.19,710.18,149.2,87.2,16.35,360.96
4984,88,11,14,6,1411.88,593.73,284.87,72.16,71.69,487.79
4985,87,44,100,4,2804.84,384.14,266.33,54.17,44.72,186.6
4986,24,47,164,5,349.43,957.7,40.94,28.39,84.57,338.76
4987,6,5,57,5,1410.11,109.91,227.79,13.77,39.09,194.16
4988,15,42,168,10,3007.51,87.62,63.57,46.24,32.3,377.85
4989,20,19,33,1,846.4,512.38,289.11,67.42,71.51,119.65
4990,19,4,149,5,4678.81,473.71,235.1,51.84,64.08,65.43
4991,34,18,30,3,4464.06,784.2,267.97,42.34,1.47,476.77
4992,76,8,187,7,1897.74,401.59,74.43,18.92,56.89,370.02
4993,92,9,91,8,2901.87,790.3,30.77,14.76,75.75,222.22
4994,27,15,39,7,802.49,532.64,267.11,27.98,82.12,89.34
4995,78,31,156,3,2083.33,177.54,247.66,77.0,47.73,151.85
4996,62,16,96,7,2818.12,672.89,36.16,4.91,45.25,259.74
4997,82,43,109,6,3612.84,928.56,25.72,91.81,30.12,132.95
4998,9,12,41,8,3403.25,531.77,25.74,24.5,28.83,484.08
4999,35,20,139,6,823.28,255.06,173.29,19.44,36.51,198.75
5000,17,37,56,7,1154.56,857.7,230.07,64.85,41.78,263.46
5001,36,14,193,8,4936.58,693.91,126.07,54.86,56.45,191.06
5002,39,13,96,10,4816.32,582.85,93.65,7.92,45.37,322.54
5003,63,3,38,7,225.19,309.5,28.04,59.48,62.77,458.06
5004,38,18,67,9,4221.94,299.91,36.8,83.1,26.18,91.43
5005,82,15,68,7,4468.34,635.13,206.97,85.4,90.35,32.58
5006,41,42,194,9,2576.26,616.15,185.69,45.72,77.49,495.03
5007,29,45,157,6,4628.71,237.64,147.87,5.29,64.54,370.47
5008,33,49,134,7,916.38,580.1,162.01,91.12,23.12,290.18
5009,40,13,149,7,2683.04,677.51,105.82,25.01,79.06,106.25
5010,80,45,89,3,4635.49,86.34,71.85,63.01,84.77,208.86
5011,81,36,98,3,766.08,237.72,93.75,16.72,47.99,294.18
5012,99,38,127,2,1455.45,620.35,73.43,89.58,57.98,55.14
5013,40,15,93,3,1876.57,655.7,31.53,2.68,82.87,139.01
5014,96,26,133,4,4569.65,528.31,139.35,97.68,82.15,60.32
5015,23,27,124,9,2095.76,774.94,31.32,22.28,23.85,250.91
5016,44,10,34,7,3628.37,540.02,93.61,91.88,3.08,415.03
5017,35,37,29,6,2847.39,976.09,112.82,47.8,22.53,101.72
5018,75,15,46,3,4797.39,634.54,139.92,32.07,97.23,183.53
5019,64,37,64,1,3128.79,304.3,200.31,35.25,7.7,162.5
5020,62,40,75,4,2348.33,174.3,293.4,22.87,16.94,23.17
5021,32,41,121,10,171.64,667.9,58.46,18.34,20.69,313.45
5022,43,18,46,4,1155.38,373.77,64.2,87.96,88.69,441.25
5023,72,2,144,4,1899.92,756.84,90.98,58.71,15.81,268.64
5024,82,42,39,2,3603.01,297.03,211.97,77.63,36.99,499.81
5025,43,8,120,3,2280.85,928.64,153.56,2.48,55.04,377.93
5026,42,7,181,2,2883.34,78.87,127.07,31.35,74.5,395.43
5027,59,37,74,3,3108.31,626.4,215.9,59.14,5.59,64.03
5028,51,12,135,10,4714.51,439.52,262.18,96.88,62.97,213.35
5029,78,35,111,2,1679.93,65.39,267.07,10.93,6.29,361.29
5030,59,28,152,3,4037.01,516.18,22.26,95.98,29.13,36.33
5031,86,37,53,6,2269.97,790.68,190.97,21.7,63.76,229.91
5032,68,5,37,5,2103.06,296.2,254.22,48.87,98.95,73.83
5033,92,22,155,10,2576.22,932.56,42.4,96.61,5.17,478.97
5034,91,47,200,3,3451.48,734.92,68.85,66.13,24.35,476.73
5035,18,30,47,5,2343.01,207.13,103.71,91.85,55.09,244.56
5036,18,28,23,8,3811.03,211.87,147.94,9.6,91.85,165.1
5037,13,32,155,7,1031.17,174.74,109.49,78.51,37.87,387.23
5038,21,40,139,5,992.77,838.55,16.23,16.23,89.63,68.15
5039,61,36,167,7,2022.52,248.75,46.41,32.63,51.36,71.04
5040,96,38,72,4,3115.65,75.24,299.04,56.3,43.13,351.87
5041,37,43,36,3,3001.76,261.42,227.98,65.67,30.49,90.42
5042,41,36,181,7,1024.91,885.13,120.52,71.82,40.14,328.42
5043,85,40,144,4,128.72,670.68,213.98,57.55,61.57,232.47
5044,36,28,137,10,4510.27,469.75,253.47,99.7,24.65,53.53
5045,76,26,178,7,2410.35,547.7,72.37,94.79,72.88,457.41
5046,7,7,15,8,4712.48,96.49,95.41,42.83,46.07,220.6
5047,27,14,73,6,155.41,515.44,296.37,44.58,80.89,231.11
5048,52,39,143,1,746.59,335.46,46.45,34.86,90.8,145.22
5049,99,20,167,9,1369.95,169.9,96.59,47.82,28.58,475.08
5050,11,1,22,4,4587.6,887.4,219.75,22.53,9.54,356.93
5051,78,1,155,5,3680.91,991.25,165.55,15.01,28.01,54.49
5052,40,5,29,1,1941.78,806.71,133.12,99.89,0.12,236.63
5053,88,38,136,10,3876.41,507.03,251.49,70.6,41.91,432.91
5054,99,30,168,8,754.15,316.11,218.94,81.39,8.7,338.65
5055,89,30,35,2,3682.31,443.89,190.72,56.42,72.25,203.4
5056,79,37,145,10,2240.6,839.47,99.03,93.21,62.49,408.23
5057,35,10,93,1,658.57,622.51,213.28,3.45,45.04,448.51
5058,14,14,37,5,4555.94,883.77,45.76,97.3,91.67,160.01
5059,60,2,146,1,3636.95,404.29,211.17,73.02,11.23,117.45
5060,84,24,54,1,2755.66,992.45,193.02,10.14,45.82,363.47
5061,57,21,55,5,1707.12,615.22,200.23,78.02,91.58,410.86
5062,55,47,132,3,1976.82,960.45,177.4,78.82,36.8,154.24
5063,99,49,137,4,4745.5,287.85,138.21,43.69,19.27,151.5
5064,13,3,24,10,1008.76,83.75,174.36,10.29,0.53,411.01
5065,57,10,48,8,4592.62,541.13,186.22,12.81,9.82,25.58
5066,95,42,134,6,333.59,222.4,272.51,54.0,7.48,169.81
5067,71,26,19,9,1771.52,752.28,196.07,0.45,49.03,263.73
5068,25,38,138,7,631.62,751.62,46.45,55.96,29.23,246.8
5069,58,31,104,5,1995.86,914.47,139.46,21.7,63.8,221.77
5070,72,6,134,5,1881.13,878.37,99.65,70.08,57.47,410.86
5071,61,16,83,10,2913.11,434.11,126.77,49.96,23.0,452.83
5072,68,34,72,2,1082.61,170.99,261.42,0.67,83.42,372.8
5073,75,14,116,1,2927.52,741.35,25.11,79.46,55.43,320.0
5074,97,4,170,3,1204.51,901.69,138.31,32.16,44.51,277.12
5075,38,9,54,6,109.73,993.81,149.95,30.22,35.25,190.07
5076,27,32,44,10,2327.66,515.82,156.26,83.21,37.4,25.51
5077,59,4,112,8,4484.13,341.88,274.16,12.94,49.89,158.6
5078,49,12,13,9,3571.19,73.16,120.82,54.54,74.39,356.15
5079,79,22,171,5,4905.31,986.85,260.44,57.5,72.01,58.6
5080,37,11,52,6,2583.87,715.93,208.39,41.68,24.51,363.61
5081,25,31,20,1,2076.32,842.84,130.0,19.33,32.6,72.1
5082,74,33,184,7,4019.49,463.08,99.72,48.93,94.55,181.85
5083,61,38,38,9,331.37,710.19,89.13,35.77,65.41,78.21
5084,12,2,139,4,853.59,725.6,183.22,44.54,25.07,120.94
5085,88,20,136,1,544.43,356.89,167.79,7.55,25.32,497.42
5086,40,22,98,5,1459.3,963.68,211.11,49.83,72.11,153.58
5087,25,14,95,8,777.23,971.78,203.75,72.31,98.92,357.88
5088,100,28,193,10,3574.29,975.94,203.19,2.26,43.75,282.85
5089,52,29,178,7,1419.1,704.21,15.73,4.6,34.18,35.32
5090,20,2,176,1,478.83,239.9,299.65,98.53,37.13,453.35
5091,79,31,171,8,2703.87,640.7,29.62,92.9,38.22,403.98
5092,95,41,76,8,4382.9,920.64,77.5,54.91,72.56,286.7
5093,57,34,92,9,2844.69,794.59,103.99,35.17,83.57,145.81
5094,27,26,185,10,2959.88,190.19,210.59,65.49,74.96,393.75
5095,38,47,131,2,3645.91,111.74,67.83,65.82,36.56,158.89
5096,93,15,191,10,3034.46,174.02,132.57,61.46,90.93,292.44
5097,50,33,106,8,4373.17,73.72,93.01,72.18,19.39,286.21
5098,8,21,51,2,1626.14,636.13,243.6,63.66,39.89,427.59
5099,100,41,71,7,2556.35,625.43,194.76,23.04,9.02,24.06
5100,98,40,177,5,809.02,777.16,222.38,72.98,17.97,153.54
5101,100,14,25,9,4183.83,493.09,31.56,25.63,60.96,139.07
5102,39,31,123,3,171.73,721.07,119.88,24.72,49.95,362.65
5103,24,44,197,9,4075.38,361.1,118.29,59.09,24.19,104.3
5104,24,43,115,3,417.73,725.99,13.02,35.61,8.88,41.61
5105,15,4,104,6,1052.27,886.91,113.28,58.04,74.43,486.59
5106,49,22,8,7,2029.19,97.08,76.62,78.07,43.79,171.25
5107,24,1,110,10,3684.94,806.6,12.52,96.55,23.14,232.72
5108,19,15,147,5,3645.02,317.94,246.09,95.58,79.98,376.09
5109,21,25,149,5,1551.18,448.8,77.54,69.88,74.88,330.28
5110,10,6,44,7,3118.79,496.99,227.6,5.41,59.74,206.82
5111,54,20,93,1,1034.19,76.76,170.09,21.74,61.01,70.71
5112,21,35,59,9,238.96,340.04,210.72,34.74,20.46,27.08
5113,12,15,117,4,1424.51,257.02,97.84,75.54,81.39,279.79
5114,87,10,65,4,2719.14,297.96,248.53,62.4,14.03,232.23
5115,62,47,58,3,3322.5,241.26,212.9,65.83,41.65,166.85
5116,100,4,71,8,4469.26,591.74,53.04,59.64,56.77,421.94
5117,82,43,49,7,1794.82,92.23,254.55,45.45,80.68,417.29
5118,57,39,110,10,2314.16,130.11,132.87,82.53,19.26,214.6
5119,27,47,93,7,2526.01,825.02,281.61,2.85,55.26,459.58
5120,96,48,159,6,3165.85,387.3,46.43,21.49,90.51,438.91
5121,12,24,95,3,1296.31,133.98,32.38,6.53,11.14,179.36
5122,72,12,196,6,4173.84,529.42,248.75,47.44,40.64,272.27
5123,62,5,176,9,4001.38,106.25,270.01,22.58,35.63,337.29
5124,77,48,200,8,1227.08,879.72,159.9,98.36,22.26,383.06
5125,67,45,93,7,1849.53,746.42,134.1,61.62,3.79,212.12
5126,91,3,164,5,1512.46,137.66,136.12,9.36,58.79,164.65
5127,84,1,16,3,4882.9,330.34,141.95,75.18,35.53,383.8
5128,41,48,120,1,2191.34,229.8,139.35,36.42,48.44,146.93
5129,36,40,128,9,3080.53,322.73,265.84,16.65,22.35,481.44
5130,1,40,147,8,1155.89,862.12,56.17,55.18,30.78,449.45
5131,10,14,127,9,4867.24,963.9,108.55,44.9,9.4,409.05
5132,59,43,117,4,1867.27,334.91,11.99,61.7,78.54,487.43
5133,61,39,182,1,1870.79,408.52,161.62,59.73,78.56,29.73
5134,94,6,31,1,393.2,758.84,105.64,4.17,35.33,322.38
5135,25,42,178,1,1719.36,773.75,74.07,66.57,58.66,385.59
5136,33,34,23,8,3342.06,534.45,203.97,5.73,72.43,90.08
5137,7,20,34,7,4853.18,649.55,82.33,75.34,14.84,318.39
5138,6,49,194,10,4291.91,77.55,222.6,81.79,35.23,395.7
5139,65,4,110,2,911.53,581.03,260.94,90.44,31.14,198.17
5140,93,3,126,3,2325.57,419.71,65.54,10.35,6.85,42.1
5141,80,32,188,1,3757.07,655.41,24.8,1.91,28.75,230.24
5142,61,2,4,5,3108.72,860.9,252.72,18.38,35.22,490.57
5143,23,7,109,4,360.54,538.39,149.98,76.25,41.91,125.19
5144,9,26,21,1,4445.34,312.67,73.89,62.39,22.78,479.33
5145,25,6,117,1,389.85,677.31,97.91,31.97,39.72,220.58
5146,99,1,61,4,3331.06,222.15,13.31,22.28,33.1,265.83
5147,4,9,87,7,3088.8,896.45,36.55,17.18,7.39,236.69
5148,2,28,54,2,3429.92,731.61,216.12,72.38,96.36,173.22
5149,21,19,165,10,4213.82,350.96,285.09,74.22,79.35,73.9
5150,47,48,66,9,1666.07,852.79,293.51,34.33,54.1,141.55
5151,89,19,186,9,4494.93,808.83,208.07,97.74,53.71,319.89
5152,52,45,12,6,2623.11,574.13,212.51,42.47,47.25,382.1
5153,57,42,153,5,3145.16,758.01,192.23,53.63,27.71,485.45
5154,19,44,15,4,1991.93,740.37,277.69,66.01,83.23,457.09
5155,29,37,24,9,2313.02,974.18,96.54,27.43,59.56,204.36
5156,25,39,73,8,2110.67,581.85,109.99,55.44,41.53,436.67
5157,89,5,100,10,2735.19,497.87,40.37,6.04,69.25,345.0
5158,19,21,27,2,729.68,78.52,130.99,49.87,60.27,185.01
5159,23,26,165,9,2469.92,987.61,37.45,87.03,76.42,222.19
5160,37,33,58,9,3229.05,984.25,235.15,64.38,57.99,21.26
5161,46,32,192,4,3985.05,481.96,216.31,3.53,22.03,483.75
5162,16,24,44,4,4145.77,848.22,263.55,22.23,67.59,289.15
5163,2,37,67,10,3139.39,374.83,125.24,54.09,1.48,213.78
5164,22,43,122,2,2113.13,186.71,235.48,63.93,99.62,477.22
5165,98,14,83,3,4381.68,545.97,188.49,80.49,59.36,394.21
5166,29,27,164,4,1488.58,977.91,218.53,80.09,34.34,451.27
5167,49,9,131,2,4855.15,160.59,234.57,20.06,29.33,67.16
5168,96,15,157,5,3044.99,136.58,135.46,0.52,77.53,56.41
5169,20,40,130,9,527.31,908.57,278.59,32.77,71.91,206.09
5170,15,42,35,2,3910.11,407.17,164.82,8.42,25.26,298.56
5171,77,50,24,4,4497.66,564.49,201.12,78.4,77.71,166.56
5172,78,32,182,9,2135.92,643.84,84.19,50.86,28.36,211.89
5173,8,39,140,6,3328.95,369.58,200.35,43.56,59.1,143.64
5174,18,31,151,8,4440.42,376.28,136.77,43.37,14.85,280.84
5175,70,38,50,1,1292.31,483.73,210.07,36.12,0.59,312.95
5176,9,26,106,3,1891.54,549.36,278.21,3.96,85.85,345.51
5177,77,40,187,3,2973.09,932.83,210.49,6.55,66.97,377.52
5178,50,44,110,5,702.44,745.83,255.33,99.93,69.5,95.92
5179,29,29,111,7,3647.82,629.4,111.99,83.94,32.55,327.82
5180,90,50,183,9,3653.69,690.73,213.86,37.55,57.43,369.43
5181,9,18,75,5,1632.07,501.23,97.24,19.5,78.21,116.35
5182,45,3,19,10,1654.43,669.15,14.73,55.05,25.44,363.32
5183,12,20,178,9,2938.57,78.89,106.12,1.06,90.17,181.8
5184,83,15,71,10,3557.88,885.85,96.97,42.7,21.96,430.15
5185,81,28,88,3,2604.79,199.2,46.51,84.81,80.15,187.35
5186,39,27,169,2,373.5,956.54,209.79,26.0,97.35,401.67
5187,22,31,78,10,2157.68,280.69,88.15,27.88,71.94,426.29
5188,83,10,79,9,3475.95,636.04,149.49,93.9,74.91,280.88
5189,37,43,165,2,586.02,196.55,174.7,40.46,14.87,418.93
5190,36,21,125,3,121.1,256.19,226.77,44.3,99.21,152.49
5191,3,46,122,9,2122.89,668.73,75.15,73.01,51.01,321.65
5192,57,12,8,6,1617.09,677.07,16.24,76.11,69.72,46.04
5193,14,34,9,4,2830.57,146.52,80.41,55.18,37.41,215.23
5194,33,27,79,6,4771.5,409.7,181.93,55.51,85.99,107.83
5195,4,21,115,7,4071.56,231.59,72.48,36.51,29.96,141.75
5196,25,8,64,8,1019.02,310.69,147.19,46.66,52.9,178.12
5197,32,46,120,5,1517.91,293.68,89.88,64.86,4.19,460.46
5198,87,23,177,7,4537.27,614.51,175.8,47.77,15.41,114.86
5199,73,15,191,5,126.54,184.15,224.15,43.44,85.37,20.87
5200,4,31,162,1,3466.52,678.96,144.12,50.55,65.69,197.89
5201,70,27,124,5,109.95,226.85,174.0,2.17,50.62,295.66
5202,18,21,29,4,2689.31,372.43,251.28,49.33,0.84,135.11
5203,21,29,8,4,864.77,864.85,147.69,80.69,16.0,337.94
5204,67,39,153,4,2971.38,561.84,275.16,42.51,31.35,108.8
5205,98,11,87,5,2531.56,107.73,56.17,46.51,78.7,335.42
5206,16,17,177,7,3815.42,865.04,46.7,20.25,25.03,313.28
5207,25,23,56,3,2245.58,873.87,26.44,16.61,15.65,363.84
5208,63,21,14,10,3593.17,491.51,140.86,73.57,51.31,228.06
5209,33,29,72,8,1024.0,729.41,88.38,75.51,2.37,376.19
5210,76,39,19,2,1627.26,637.64,128.24,14.24,83.06,305.02
5211,56,18,139,10,4546.66,98.68,207.1,96.37,21.85,480.24
5212,40,50,124,6,1983.28,926.32,274.26,33.17,51.66,449.18
5213,2,50,47,5,1129.32,104.41,36.56,23.69,64.82,370.2
5214,97,10,95,2,3288.87,524.68,129.53,20.02,72.74,398.23
5215,67,41,168,8,815.73,304.12,171.33,65.92,59.37,266.43
5216,91,2,77,8,3920.15,638.89,124.38,99.14,62.82,177.97
5217,41,24,129,6,1761.74,227.14,81.46,63.9,5.56,226.29
5218,46,50,7,8,2590.46,659.24,279.24,64.55,90.02,291.74
5219,11,29,181,7,182.02,564.57,147.78,38.82,5.08,408.11
5220,21,30,190,8,3177.01,540.9,254.55,6.86,77.73,131.0
5221,11,1,71,2,705.08,60.26,15.34,11.73,47.62,392.23
5222,72,32,112,1,2332.64,411.58,67.54,11.52,93.74,101.02
5223,44,38,53,3,4750.9,712.15,82.5,44.57,49.39,127.42
5224,90,45,43,3,1204.9,543.01,154.04,77.38,54.94,53.61
5225,50,32,21,9,257.62,819.86,220.25,0.11,44.27,84.85
5226,20,26,89,2,2365.06,886.51,19.12,48.36,44.78,414.32
5227,25,48,86,4,1509.47,505.31,193.9,27.7,76.76,325.42
5228,60,19,52,1,3232.19,876.62,250.25,14.38,69.53,38.27
5229,28,23,27,5,2896.03,810.9,165.82,12.85,73.05,339.91
5230,17,6,15,8,1438.99,234.27,70.62,11.12,20.93,464.07
5231,52,33,70,1,4793.9,690.85,46.08,88.43,32.45,250.7
5232,84,23,161,2,856.48,481.2,88.91,51.5,20.68,182.45
5233,40,30,46,8,4519.79,448.26,276.61,2.04,35.87,379.51
5234,71,43,144,3,984.0,488.16,27.21,97.7,48.35,146.2
5235,28,43,70,5,4807.44,649.36,256.57,71.48,87.31,310.58
5236,13,19,152,3,2895.67,250.81,146.14,55.86,38.63,485.54
5237,9,9,142,5,862.68,299.88,96.77,52.47,59.75,351.04
5238,26,22,79,9,853.95,966.86,24.77,71.51,37.97,499.15
5239,24,32,162,2,2335.26,891.08,196.56,46.84,68.52,498.8
5240,14,29,97,5,525.28,749.89,282.92,46.23,58.82,339.72
5241,67,49,122,6,163.17,890.26,172.45,46.76,97.7,419.06
5242,74,37,95,6,3203.33,917.42,182.15,9.72,14.09,492.29
5243,17,7,13,6,2649.08,63.38,192.39,41.98,24.3,58.79
5244,24,24,74,10,2188.56,906.95,229.87,68.46,24.85,199.3
5245,80,50,24,5,2494.87,979.46,48.1,57.23,83.62,90.76
5246,9,13,153,4,2950.96,113.63,193.47,70.99,49.8,69.46
5247,57,43,56,2,609.88,380.39,14.25,72.43,53.15,273.51
5248,82,6,2,8,100.14,287.2,76.12,49.05,98.98,297.47
5249,22,30,24,4,1190.73,83.37,107.87,63.01,50.11,444.47
5250,76,44,171,8,1420.13,83.48,199.04,41.02,62.8,113.55
5251,79,42,137,2,1922.39,582.65,30.63,54.3,37.9,145.6
5252,2,16,43,2,3865.35,672.27,34.11,43.25,77.07,381.06
5253,24,20,155,2,4722.65,748.03,127.02,10.83,31.07,386.12
5254,54,37,101,3,558.18,562.06,161.04,79.81,89.4,45.86
5255,74,30,142,2,1235.59,552.23,53.41,64.19,47.82,204.18
5256,22,40,156,5,1267.31,692.77,213.77,1.84,70.38,224.3
5257,3,37,14,4,158.82,966.77,291.01,22.36,38.03,306.45
5258,26,31,42,6,2517.44,89.89,177.06,0.76,80.44,293.05
5259,61,28,50,5,3890.08,764.34,44.64,32.56,93.75,489.87
5260,9,20,135,2,934.92,803.42,213.37,46.6,53.84,451.75
5261,100,26,5,6,2978.33,675.49,119.23,38.16,42.15,296.47
5262,14,7,190,7,1279.59,336.6,44.15,44.21,13.77,389.09
5263,56,36,194,10,4277.63,158.7,227.26,31.25,36.96,387.26
5264,10,12,24,9,385.28,968.49,141.4,35.44,63.45,420.12
5265,46,21,85,8,2095.5,732.02,120.74,66.53,98.26,183.37
5266,75,24,158,5,2630.08,113.54,179.56,13.5,72.32,117.65
5267,68,16,16,8,4260.44,72.0,184.29,84.17,94.41,195.85
5268,24,33,126,7,1480.18,508.53,92.38,23.25,91.7,272.62
5269,80,9,152,5,4355.75,434.55,239.34,82.81,19.68,328.49
5270,8,12,159,5,1534.45,746.27,187.92,12.64,38.51,430.64
5271,14,3,84,5,4581.28,190.07,258.18,86.72,25.97,167.96
5272,43,42,83,7,3791.19,503.02,296.62,88.99,44.1,429.85
5273,12,9,94,9,4227.18,145.01,10.49,58.59,26.61,124.24
5274,16,8,147,6,1816.25,171.61,90.36,75.88,14.33,229.24
5275,16,12,111,3,3063.59,251.74,155.3,8.45,60.05,221.61
5276,82,12,185,1,4849.36,686.2,123.07,81.29,8.13,391.76
5277,59,15,125,3,3782.63,946.55,282.37,0.77,30.01,26.54
5278,11,10,103,4,1284.39,131.87,253.92,70.47,1.46,155.98
5279,54,11,8,6,2520.8,918.93,250.46,63.15,45.33,415.04
5280,3,15,109,3,1826.47,967.47,206.35,4.73,39.37,455.87
5281,78,46,185,10,1855.25,643.44,251.84,48.99,53.81,185.17
5282,90,6,40,5,2521.12,190.27,123.61,53.56,89.93,312.57
5283,11,1,100,4,407.44,963.06,287.23,22.0,77.1,301.79
5284,100,8,30,3,2038.46,335.57,207.74,22.52,36.61,216.37
5285,9,36,12,8,4974.95,339.44,66.29,67.06,15.63,325.48
5286,76,14,27,9,4974.26,250.97,123.55,47.9,47.32,89.07
5287,11,31,60,2,2186.6,350.01,153.74,35.46,94.77,116.63
5288,26,18,200,1,3378.07,563.91,122.98,87.12,49.52,22.07
5289,91,31,149,3,3748.09,975.65,116.8,86.8,46.95,26.68
5290,32,32,68,4,324.12,780.85,214.96,49.38,40.65,475.96
5291,48,48,173,7,2329.2,580.45,164.73,72.22,71.59,128.44
5292,61,19,89,4,3469.76,658.1,289.68,89.59,35.28,275.12
5293,61,10,119,3,1112.0,988.59,292.03,76.73,75.25,442.58
5294,68,42,71,2,206.47,161.89,220.46,96.65,37.56,211.26
5295,11,44,131,2,4239.6,630.35,150.92,31.64,87.04,203.01
5296,89,39,200,8,1877.98,198.17,125.96,98.43,11.77,274.33
5297,23,16,75,8,4869.05,391.4,61.5,46.13,93.12,342.78
5298,44,11,103,7,2344.88,649.95,275.26,92.2,62.31,106.99
5299,7,5,162,1,3947.79,872.2,131.63,11.6,28.03,289.78
5300,35,26,66,8,2606.67,571.65,21.59,62.51,51.19,367.9
5301,61,16,105,4,1071.49,497.5,238.21,32.88,44.34,338.8
5302,24,2,36,7,4934.26,881.13,115.39,72.22,65.91,32.79
5303,48,4,140,3,1338.6,151.26,67.08,71.09,76.26,283.03
5304,53,33,93,7,3151.86,348.17,204.27,64.57,49.2,226.05
5305,85,26,200,6,3502.73,542.06,96.84,29.28,90.39,434.14
5306,98,34,102,3,2502.49,638.78,202.74,65.11,49.35,191.05
5307,16,7,140,7,926.3,100.41,121.67,86.16,85.81,171.45
5308,21,32,48,4,1375.31,567.43,208.58,8.1,80.73,29.45
5309,10,17,93,5,3403.37,565.11,121.14,41.9,93.28,381.8
5310,25,26,174,9,4827.3,50.1,239.42,77.95,9.16,82.68
5311,4,17,190,1,3416.73,993.9,20.68,12.76,26.77,499.97
5312,78,24,161,8,1428.86,436.25,61.24,57.6,12.19,122.36
5313,57,33,9,9,1662.7,113.96,103.75,19.65,51.92,213.22
5314,18,8,166,1,1336.76,767.88,222.06,51.55,61.95,471.56
