Veille_id,Date_id,Source_id,Projet_id,type_veille_id,Nb_alerte,Nb_source_pertinente,Nb_verification_fact_checking,Nb_rapport_produit,NB_production_enrichie,Score_Fiabilité,Tendance_detectée,Taux_bruit
6388,54,44,49,20,6,13,5,5,2,96.93,Incertitude,4.66
6389,6,39,60,3,40,13,1,9,3,94.5,Incertitude,22.92
6390,11,1,94,8,40,20,8,5,8,91.94,Croissance,1.65
6391,29,10,99,7,16,18,11,4,1,94.36,Déclin,5.74
6392,29,44,91,18,26,5,10,7,3,94.22,Transformation,24.44
6393,47,8,59,15,1,3,13,8,6,84.66,Stable,22.66
6394,77,41,75,3,33,2,7,6,6,66.91,Incertitude,4.34
6395,27,20,46,15,14,3,0,9,7,82.73,Croissance,17.89
6396,76,33,73,14,3,19,10,5,5,88.18,Transformation,15.47
6397,52,41,60,4,0,13,14,3,6,91.37,Incertitude,4.94
6398,7,17,39,5,31,2,2,1,5,64.15,Déclin,2.13
6399,90,31,91,2,30,8,8,7,6,92.15,Croissance,0.97
6400,21,43,49,16,33,11,15,8,5,73.25,Incertitude,21.75
6401,98,46,97,4,23,4,8,1,2,83.79,Transformation,16.24
6402,57,16,30,2,10,11,2,9,8,70.58,Transformation,2.52
6403,17,5,45,6,22,2,12,7,8,94.42,Stable,23.11
6404,25,44,60,2,23,20,12,7,2,65.8,Croissance,2.29
6405,85,7,41,8,2,9,11,0,0,60.11,Déclin,25.98
6406,4,43,55,16,14,12,5,0,6,92.2,Croissance,10.04
6407,53,1,95,7,19,20,5,7,0,94.67,Stable,28.22
6408,97,12,6,17,30,12,9,6,7,83.39,Transformation,15.42
6409,14,45,20,10,43,20,2,9,3,88.89,Croissance,18.03
6410,11,49,64,10,21,13,5,10,8,81.58,Incertitude,29.33
6411,79,48,100,20,9,18,15,7,2,78.76,Croissance,0.86
6412,55,32,30,8,2,2,12,5,3,73.82,Transformation,2.37
6413,24,3,77,3,38,14,3,7,8,69.84,Déclin,27.76
6414,35,19,14,16,26,16,11,5,6,96.01,Déclin,23.26
6415,62,22,17,18,29,11,13,10,7,96.39,Transformation,27.66
6416,49,16,51,15,2,13,1,0,6,97.47,Transformation,12.39
6417,39,12,83,1,29,12,9,6,3,67.95,Transformation,10.57
6418,86,26,96,10,40,10,2,7,4,87.68,Déclin,0.36
6419,90,36,35,17,50,12,14,4,7,99.59,Déclin,3.46
6420,15,25,65,13,31,1,0,3,5,83.64,Croissance,13.29
6421,69,48,24,1,4,18,5,0,2,85.08,Déclin,5.26
6422,31,27,58,15,19,4,4,6,1,60.77,Transformation,28.78
6423,69,38,55,16,41,4,12,3,6,72.86,Incertitude,25.83
6424,32,38,87,18,50,14,11,10,0,77.17,Déclin,26.02
6425,27,37,66,4,37,10,8,6,1,88.51,Incertitude,19.42
6426,21,1,64,3,36,18,3,2,2,66.25,Déclin,11.88
6427,93,47,75,8,11,5,7,10,6,65.26,Incertitude,23.55
6428,48,27,97,2,34,15,2,7,4,63.05,Stable,25.69
6429,1,21,6,5,23,20,0,5,4,99.75,Incertitude,10.66
6430,54,38,43,5,4,19,6,8,7,91.04,Déclin,26.39
6431,29,13,99,2,30,8,11,5,6,82.48,Croissance,11.79
6432,72,4,58,3,13,3,1,2,1,97.81,Incertitude,5.07
6433,83,19,68,20,9,12,10,6,5,89.98,Stable,22.91
6434,92,4,5,2,29,10,10,1,4,91.41,Incertitude,12.56
6435,36,37,6,1,5,11,10,4,4,66.47,Incertitude,22.01
6436,85,24,76,3,18,18,13,9,5,76.13,Transformation,20.48
6437,24,5,94,2,17,14,8,8,3,94.33,Déclin,21.33
6438,67,29,71,11,21,3,10,9,8,95.3,Déclin,6.84
6439,64,1,1,6,40,6,10,2,7,77.88,Transformation,26.26
6440,97,4,49,6,37,7,10,6,3,87.36,Incertitude,18.69
6441,89,8,72,10,39,3,8,2,7,89.66,Incertitude,11.69
6442,63,49,14,12,11,11,0,3,5,85.15,Transformation,5.43
6443,47,28,96,12,44,2,5,9,4,84.74,Transformation,10.47
6444,7,40,89,13,1,6,1,2,1,75.18,Transformation,6.28
6445,23,29,71,1,47,9,7,3,8,86.41,Stable,29.3
6446,78,41,12,8,35,12,12,8,8,96.26,Stable,14.6
6447,89,16,88,11,12,9,15,7,2,63.1,Stable,19.41
6448,3,17,98,16,50,9,6,4,1,73.73,Transformation,15.22
6449,49,20,66,1,50,13,4,6,5,69.58,Incertitude,27.3
6450,78,6,55,4,19,12,11,1,1,71.94,Croissance,0.76
6451,100,32,11,5,27,18,12,6,2,86.24,Croissance,16.72
6452,8,20,92,9,7,4,3,1,1,89.22,Stable,19.15
6453,46,39,17,9,16,8,15,7,1,73.06,Déclin,0.23
6454,24,23,78,6,11,14,6,10,6,74.69,Transformation,8.76
6455,5,47,78,5,9,18,7,1,4,79.98,Incertitude,11.18
6456,90,18,6,7,50,20,5,4,2,92.52,Transformation,14.66
6457,95,14,71,7,13,3,3,8,2,76.79,Déclin,1.3
6458,59,17,24,18,18,3,0,1,3,61.45,Croissance,19.48
6459,7,14,100,12,45,3,9,3,7,94.99,Transformation,8.63
6460,34,22,31,14,10,19,9,4,4,75.36,Croissance,0.03
6461,49,43,4,17,15,16,15,6,4,98.09,Croissance,19.02
6462,63,30,42,14,39,13,7,0,6,89.32,Incertitude,3.8
6463,42,23,56,8,50,12,13,6,0,84.1,Déclin,26.06
6464,33,39,27,6,10,1,14,6,4,80.54,Croissance,1.35
6465,25,50,12,7,32,14,2,2,5,61.11,Déclin,18.47
6466,17,11,30,13,15,17,4,10,4,82.34,Croissance,17.17
6467,24,36,70,7,33,10,0,0,4,77.26,Incertitude,15.62
6468,32,27,60,17,20,11,2,2,8,97.16,Stable,9.23
6469,53,44,67,18,42,6,14,3,5,90.96,Incertitude,29.64
6470,61,5,79,5,36,13,8,1,3,75.01,Croissance,20.54
6471,2,46,40,7,44,14,6,9,1,67.29,Transformation,28.42
6472,79,19,23,8,49,9,15,9,3,71.62,Incertitude,25.4
6473,56,29,74,20,45,2,4,5,4,70.83,Transformation,15.51
6474,86,8,53,13,24,2,1,8,6,62.64,Incertitude,20.37
6475,4,2,9,2,20,5,2,9,8,64.01,Stable,15.53
6476,32,15,89,16,0,5,9,8,0,64.9,Croissance,1.43
6477,66,46,53,11,8,3,7,3,2,64.0,Transformation,10.98
6478,28,4,10,14,22,17,10,2,0,95.96,Stable,22.79
6479,50,21,22,2,13,18,10,6,2,66.74,Transformation,4.27
6480,15,21,94,4,47,6,8,6,4,77.52,Déclin,5.2
6481,7,24,43,15,38,8,8,6,7,80.29,Croissance,13.76
6482,6,49,29,15,36,20,13,9,7,83.36,Transformation,17.12
6483,24,13,43,12,7,10,5,7,6,80.1,Transformation,3.5
6484,4,50,44,15,8,2,6,10,8,84.82,Transformation,20.18
6485,23,31,20,11,22,1,7,4,5,84.13,Déclin,14.68
6486,39,3,52,13,20,5,11,2,5,98.04,Déclin,13.41
6487,61,20,56,6,21,2,10,5,1,75.09,Transformation,27.52
6488,64,45,7,15,45,2,0,10,0,92.05,Transformation,14.7
6489,2,50,7,11,36,2,3,0,3,69.99,Incertitude,1.6
6490,9,29,41,6,20,16,5,2,2,71.57,Incertitude,28.74
6491,2,6,38,20,10,16,10,3,1,67.21,Incertitude,19.62
6492,46,28,66,5,0,20,0,3,4,73.02,Incertitude,7.29
6493,73,13,27,18,50,5,15,3,0,74.09,Transformation,10.42
6494,58,17,31,7,49,14,11,6,0,61.86,Croissance,3.77
6495,57,47,20,14,10,16,5,10,8,94.33,Stable,10.65
6496,25,48,47,17,29,18,13,4,8,72.07,Croissance,9.87
6497,93,8,34,19,43,20,7,3,1,60.56,Incertitude,9.82
6498,13,48,47,16,32,15,15,6,5,67.7,Transformation,8.58
6499,94,22,72,11,45,14,5,3,2,89.34,Transformation,20.61
6500,45,2,44,20,2,18,6,0,1,87.09,Incertitude,12.93
6501,77,41,75,4,14,2,9,9,1,84.81,Transformation,5.62
6502,50,47,65,3,29,5,1,3,2,88.34,Croissance,20.2
6503,81,42,25,9,42,18,0,0,0,98.68,Stable,9.0
6504,58,36,74,7,14,4,15,8,1,90.62,Stable,29.03
6505,29,19,3,17,40,15,8,1,8,66.69,Transformation,29.95
6506,3,19,22,14,19,5,7,5,2,99.59,Déclin,13.6
6507,23,17,50,20,15,16,8,9,0,84.38,Transformation,17.56
6508,23,35,11,3,2,12,0,8,3,95.13,Déclin,12.93
6509,67,39,53,4,30,9,7,10,6,82.34,Croissance,8.63
6510,65,3,72,16,17,13,15,5,1,90.77,Incertitude,7.77
6511,67,36,23,9,0,18,13,7,5,92.15,Stable,9.66
6512,94,36,68,3,35,7,10,8,6,91.12,Incertitude,23.59
6513,85,17,94,17,33,7,2,6,5,61.68,Transformation,13.11
6514,77,48,16,19,12,12,12,6,0,78.33,Incertitude,28.85
6515,6,37,54,20,6,12,12,4,5,98.4,Déclin,1.09
6516,74,43,63,20,28,9,6,6,0,79.17,Croissance,28.19
6517,60,38,18,18,18,3,13,0,0,83.53,Transformation,23.39
6518,61,45,48,16,42,20,0,8,3,93.16,Stable,15.34
6519,2,29,100,1,26,14,4,4,2,63.36,Croissance,23.53
6520,61,45,3,16,9,6,5,4,1,71.62,Stable,23.15
6521,9,11,73,16,46,11,11,7,4,63.96,Croissance,12.99
6522,77,1,45,9,50,8,2,6,3,90.48,Transformation,24.48
6523,22,16,8,14,6,19,7,1,7,98.1,Stable,5.36
6524,87,40,46,1,2,6,9,10,6,72.33,Incertitude,28.59
6525,52,5,76,13,7,6,11,3,3,93.13,Transformation,11.57
6526,6,27,67,13,10,20,4,1,3,89.0,Transformation,3.65
6527,24,47,89,12,43,20,8,8,3,89.67,Stable,15.25
6528,55,16,45,13,31,6,14,2,6,99.01,Incertitude,24.88
6529,9,3,13,14,8,17,5,6,2,78.76,Transformation,28.68
6530,29,34,51,14,39,1,1,3,4,83.0,Croissance,15.74
6531,87,18,77,10,49,19,13,2,1,69.13,Stable,14.29
6532,82,21,44,17,13,19,2,6,5,71.37,Déclin,18.74
6533,38,22,1,12,43,15,7,3,1,91.24,Croissance,24.57
6534,82,36,96,8,20,11,6,10,8,67.45,Transformation,5.0
6535,59,45,43,11,18,10,2,8,6,85.78,Incertitude,7.49
6536,63,5,58,12,35,1,12,4,8,87.48,Croissance,8.27
6537,11,22,39,3,4,18,3,5,3,82.64,Croissance,3.32
6538,78,2,25,10,9,6,9,2,4,91.85,Déclin,29.15
6539,37,25,38,10,24,17,14,10,6,63.34,Transformation,10.19
6540,36,5,41,20,4,8,12,6,2,72.93,Incertitude,2.55
6541,76,27,61,2,46,17,14,0,4,65.98,Transformation,16.75
6542,5,36,56,19,37,19,5,9,6,98.59,Croissance,6.56
6543,73,8,43,17,50,20,9,7,3,77.99,Croissance,27.52
6544,42,47,78,8,44,18,14,8,4,96.67,Transformation,4.74
6545,17,41,1,5,41,15,10,2,4,68.02,Croissance,10.19
6546,57,50,95,10,9,19,5,0,5,69.23,Stable,0.74
6547,6,23,57,11,39,12,4,4,1,70.95,Stable,0.32
6548,85,48,1,7,28,17,3,0,3,77.69,Transformation,8.91
6549,5,36,15,4,8,16,15,0,8,84.06,Incertitude,23.9
6550,28,12,93,17,11,2,14,9,0,62.92,Croissance,16.63
6551,22,31,59,3,48,2,4,9,7,72.89,Déclin,25.28
6552,62,41,16,6,15,6,0,8,7,83.99,Transformation,13.15
6553,58,44,6,2,18,17,7,7,4,61.49,Déclin,9.01
6554,7,34,59,4,19,12,12,6,0,76.16,Déclin,10.94
6555,34,1,32,4,42,1,15,6,2,83.03,Transformation,19.88
6556,12,38,47,10,13,18,6,2,8,86.07,Transformation,12.35
6557,59,34,35,18,43,9,4,4,7,95.27,Déclin,20.39
6558,82,48,17,3,21,16,1,6,8,70.55,Déclin,4.2
6559,78,20,86,12,3,5,1,3,1,77.26,Stable,0.87
6560,76,21,70,8,2,7,2,2,6,73.93,Déclin,14.49
6561,53,13,74,19,42,18,5,2,5,87.37,Déclin,19.15
6562,71,2,45,14,7,20,12,9,2,93.67,Déclin,16.46
6563,74,11,46,13,23,17,7,3,0,65.87,Stable,17.23
6564,58,9,45,13,15,15,7,4,4,69.43,Déclin,18.26
6565,69,11,68,20,26,12,7,10,4,74.79,Déclin,22.61
6566,48,40,34,9,32,9,6,2,3,93.54,Déclin,11.03
6567,3,24,67,11,48,6,12,5,5,71.63,Stable,6.97
6568,92,8,48,11,50,7,9,7,7,69.03,Déclin,3.67
6569,11,44,91,9,40,3,2,2,6,66.45,Transformation,11.46
6570,74,11,88,7,21,1,8,0,6,66.04,Transformation,9.37
6571,77,45,64,15,19,9,11,1,6,66.12,Stable,28.9
6572,5,47,28,5,2,14,10,3,4,76.21,Incertitude,21.52
6573,80,6,22,20,49,2,13,3,7,65.96,Déclin,23.68
6574,71,32,9,1,28,9,14,10,6,60.79,Croissance,14.66
6575,54,31,7,8,29,15,3,10,7,82.09,Stable,16.25
6576,92,34,62,5,46,3,3,6,6,99.73,Croissance,21.89
6577,50,26,81,19,13,12,6,10,8,91.22,Croissance,26.38
6578,72,1,45,11,40,12,5,6,8,90.49,Croissance,19.85
6579,16,27,27,1,49,12,5,10,4,79.65,Déclin,22.96
6580,19,44,30,16,45,11,7,10,2,75.18,Déclin,29.41
6581,52,31,19,14,12,13,1,7,0,88.73,Déclin,22.05
6582,61,50,85,13,12,7,2,7,1,71.67,Croissance,12.69
6583,71,7,42,15,37,14,3,4,4,70.13,Transformation,6.45
6584,51,24,84,4,35,2,12,1,8,62.43,Transformation,10.34
6585,33,18,39,12,37,11,5,3,4,62.09,Stable,28.91
6586,47,7,28,9,20,12,13,5,4,61.48,Incertitude,13.69
6587,47,19,23,14,16,19,2,2,5,80.14,Croissance,21.73
6588,30,24,58,10,36,2,4,2,5,92.07,Incertitude,19.27
6589,72,24,9,20,5,15,3,2,8,71.93,Croissance,28.57
6590,24,31,32,8,44,9,0,0,1,95.87,Stable,2.94
6591,62,42,68,15,17,9,11,5,5,78.09,Stable,7.79
6592,1,3,30,8,45,9,9,9,8,81.77,Transformation,21.02
6593,89,32,28,4,43,5,3,9,0,64.1,Croissance,6.52
6594,5,29,94,3,21,15,3,2,3,87.07,Croissance,19.27
6595,87,45,1,9,30,9,12,3,6,73.59,Transformation,4.14
6596,21,46,80,1,25,9,3,6,6,66.53,Croissance,22.39
6597,35,32,52,4,3,12,0,7,7,82.38,Stable,2.27
6598,50,34,26,1,33,12,5,10,0,86.2,Transformation,25.29
6599,23,20,41,16,3,14,1,1,1,88.78,Croissance,7.6
6600,94,41,3,8,22,6,1,3,1,82.22,Croissance,27.25
6601,3,11,86,20,1,18,3,5,4,85.52,Stable,16.91
6602,21,1,44,13,11,14,5,5,4,87.08,Stable,11.75
6603,31,1,56,13,2,12,5,10,7,62.2,Incertitude,21.16
6604,14,6,75,5,43,16,6,6,5,95.49,Incertitude,22.89
6605,19,12,74,6,45,12,11,3,7,93.48,Déclin,10.66
6606,65,22,44,10,4,18,5,9,3,95.69,Déclin,28.52
6607,61,48,31,2,30,13,3,1,2,76.04,Transformation,28.54
6608,86,25,61,19,33,20,9,7,1,78.73,Transformation,17.47
6609,95,47,13,17,3,5,1,3,4,92.55,Transformation,7.47
6610,27,40,75,12,28,14,12,1,5,65.92,Transformation,25.76
6611,47,22,8,17,23,18,8,1,7,84.18,Croissance,1.64
6612,33,41,28,12,48,17,5,1,5,78.61,Transformation,26.01
6613,81,32,61,12,13,16,8,0,1,75.1,Stable,21.33
6614,1,34,67,18,45,12,7,1,5,63.01,Transformation,20.96
6615,62,43,73,20,1,13,0,9,0,61.94,Incertitude,6.24
6616,1,24,21,7,40,17,3,8,0,65.74,Stable,12.03
6617,98,44,82,19,10,8,7,8,8,92.24,Déclin,5.82
6618,41,27,96,11,21,20,14,6,7,94.52,Incertitude,29.71
6619,58,2,79,16,25,17,4,8,4,63.91,Incertitude,24.3
6620,45,17,93,5,45,19,13,6,1,76.56,Incertitude,8.9
6621,2,46,86,13,8,11,3,7,0,77.95,Déclin,27.79
6622,14,2,97,19,44,18,10,5,7,92.69,Stable,23.33
6623,60,2,52,15,15,8,14,1,8,64.65,Stable,10.16
6624,41,41,30,19,11,20,13,7,2,78.73,Transformation,4.57
6625,98,19,34,6,44,3,3,1,8,82.57,Transformation,1.7
6626,48,5,65,8,38,12,5,8,0,65.95,Incertitude,28.9
6627,16,46,44,15,42,10,5,9,1,98.44,Stable,5.3
6628,11,38,99,6,8,10,7,10,2,88.21,Déclin,28.37
6629,79,45,39,8,44,6,14,8,7,80.56,Déclin,14.91
6630,11,40,64,12,25,2,9,5,1,90.75,Déclin,28.14
6631,33,50,13,11,25,18,3,5,6,72.99,Croissance,23.27
6632,48,23,5,12,19,11,1,5,5,90.26,Stable,26.59
6633,21,8,46,1,37,6,9,5,3,92.9,Stable,24.02
6634,27,42,60,12,9,11,11,0,4,72.59,Stable,3.4
6635,75,17,49,8,33,15,4,8,7,95.59,Transformation,14.98
6636,77,2,68,12,9,3,14,5,8,95.18,Incertitude,20.32
6637,86,28,79,3,1,11,11,4,1,73.38,Stable,15.15
6638,41,42,27,8,38,2,13,1,7,62.48,Stable,23.75
6639,73,30,27,11,8,1,9,0,8,62.54,Incertitude,29.2
6640,58,8,55,10,32,9,11,8,6,67.25,Incertitude,7.41
6641,5,11,37,13,41,8,10,6,7,80.15,Croissance,27.28
6642,5,38,90,12,12,3,15,9,1,76.01,Croissance,23.39
6643,59,34,49,20,11,12,4,4,2,82.79,Incertitude,15.19
6644,50,28,89,3,1,18,0,5,3,65.55,Croissance,14.79
6645,19,49,41,10,0,19,10,3,2,99.59,Incertitude,21.1
6646,62,14,99,11,1,5,6,1,7,63.54,Croissance,27.7
6647,74,18,33,11,22,20,15,5,0,91.81,Croissance,20.39
6648,13,28,62,5,11,4,6,8,8,81.74,Déclin,1.76
6649,48,8,76,11,44,10,4,2,5,74.64,Croissance,8.19
6650,50,14,99,20,34,3,2,6,0,98.58,Croissance,19.35
6651,13,31,91,2,3,15,1,5,6,75.99,Transformation,23.45
6652,39,19,55,4,48,13,7,3,0,63.13,Stable,19.78
6653,30,16,9,3,32,11,5,2,0,80.41,Déclin,22.97
6654,5,26,43,17,8,15,3,5,4,91.37,Croissance,7.09
6655,73,38,32,1,36,9,2,9,1,96.73,Croissance,1.58
6656,2,12,64,6,36,11,12,8,6,82.1,Déclin,25.89
6657,27,24,88,16,38,7,8,4,8,91.26,Déclin,21.61
6658,56,17,47,1,21,16,14,10,8,95.63,Transformation,10.6
6659,70,4,45,6,17,10,15,10,2,60.27,Transformation,21.01
6660,92,47,31,9,10,9,0,5,7,98.33,Déclin,2.17
6661,10,47,68,11,29,11,13,0,8,94.69,Déclin,6.63
6662,34,45,2,10,13,16,4,6,8,63.21,Stable,0.6
6663,2,41,30,2,49,5,3,10,8,73.56,Croissance,13.12
6664,51,10,20,4,6,13,0,0,5,66.47,Incertitude,15.33
6665,48,42,69,10,4,8,14,8,3,64.88,Transformation,20.95
6666,67,48,34,17,6,13,11,2,8,91.49,Stable,29.26
6667,57,30,73,6,20,19,4,7,7,69.35,Déclin,4.82
6668,15,14,27,11,30,17,7,2,3,93.0,Transformation,27.55
6669,65,9,97,11,2,4,8,10,3,72.17,Transformation,14.87
6670,63,5,39,17,3,3,9,1,8,75.53,Incertitude,29.97
6671,99,49,36,4,29,9,10,7,7,95.7,Incertitude,18.24
6672,87,19,89,13,1,16,15,2,7,63.93,Déclin,0.69
6673,82,26,58,9,6,9,10,1,0,79.08,Déclin,3.36
6674,89,43,44,14,43,11,6,9,2,64.34,Incertitude,1.45
6675,31,48,97,13,48,8,11,7,1,80.46,Déclin,25.22
6676,42,48,73,5,35,17,0,1,3,66.52,Incertitude,14.6
6677,65,15,46,9,28,13,7,1,0,65.82,Croissance,3.16
6678,58,33,64,8,28,9,15,9,1,77.68,Stable,8.44
6679,83,16,53,3,29,2,0,5,7,93.74,Croissance,26.89
6680,44,15,41,5,2,8,14,0,4,66.47,Transformation,14.96
6681,71,25,28,4,7,15,14,9,6,63.34,Incertitude,24.33
6682,18,29,77,7,25,9,9,0,7,61.44,Incertitude,13.04
6683,24,20,30,6,13,8,15,6,8,82.58,Croissance,21.04
6684,19,48,88,20,15,17,9,8,1,92.7,Croissance,28.4
6685,66,27,74,6,49,17,0,3,0,84.72,Déclin,6.66
6686,93,35,53,3,25,20,7,2,0,71.33,Croissance,5.26
6687,12,9,45,3,46,19,10,10,5,61.98,Croissance,8.92
6688,49,17,59,17,41,8,12,1,0,62.47,Incertitude,15.17
6689,96,44,25,15,16,16,7,8,6,60.79,Stable,5.34
6690,27,47,67,11,11,15,8,0,6,68.89,Déclin,29.92
6691,100,22,97,14,37,12,12,4,7,94.56,Croissance,29.02
6692,50,50,26,6,40,18,11,0,3,78.89,Déclin,1.63
6693,85,46,25,19,13,15,11,4,4,66.47,Incertitude,10.28
6694,55,5,24,4,43,5,10,2,4,81.66,Stable,18.45
6695,40,49,70,14,21,10,6,7,3,88.4,Transformation,16.03
6696,47,34,78,12,22,11,10,4,4,76.06,Croissance,20.22
6697,76,42,38,15,17,10,2,8,2,69.46,Déclin,14.42
6698,65,38,37,4,10,11,3,4,5,95.84,Déclin,2.74
6699,40,35,48,17,10,13,0,7,5,88.98,Déclin,1.75
6700,68,24,38,10,25,9,1,10,2,76.3,Stable,20.56
6701,25,31,1,2,46,11,14,10,3,64.3,Croissance,18.07
6702,49,45,43,3,13,14,0,9,7,84.33,Déclin,8.84
6703,83,29,64,12,41,19,9,10,2,63.52,Stable,1.72
6704,80,25,17,15,41,10,1,5,1,84.8,Incertitude,13.96
6705,80,12,25,3,18,20,8,4,3,94.19,Transformation,13.6
6706,88,50,35,16,9,11,5,4,5,65.66,Croissance,28.73
6707,84,31,93,16,50,17,7,8,8,90.35,Incertitude,5.68
6708,12,30,16,19,14,20,14,3,3,81.11,Incertitude,27.55
6709,13,15,58,15,40,4,3,8,1,88.26,Déclin,1.06
6710,6,31,11,12,1,13,8,8,3,89.15,Croissance,19.07
6711,13,31,93,13,36,8,8,0,5,61.14,Déclin,26.22
6712,14,26,2,4,29,17,8,8,4,95.59,Déclin,16.28
6713,12,15,41,5,43,13,10,5,0,75.85,Stable,1.92
6714,18,45,69,8,8,11,8,1,4,96.05,Transformation,4.04
6715,72,10,14,6,0,14,4,6,7,78.66,Transformation,17.15
6716,49,17,52,14,22,10,7,5,7,71.25,Transformation,9.92
6717,41,34,91,5,22,15,2,2,3,67.42,Transformation,29.53
6718,65,44,66,9,1,3,12,3,2,94.51,Transformation,23.77
6719,20,15,41,13,37,11,0,5,4,88.43,Croissance,25.65
6720,39,1,33,8,39,6,15,10,2,86.72,Stable,0.62
6721,41,2,80,13,12,11,12,6,5,71.38,Déclin,12.03
6722,8,42,27,7,9,12,14,0,8,86.95,Incertitude,21.28
6723,13,5,53,10,46,19,5,6,4,98.53,Croissance,8.72
6724,10,6,96,15,10,12,5,2,1,98.2,Croissance,22.39
6725,80,5,32,8,42,19,1,8,5,76.78,Déclin,16.38
6726,95,11,44,10,49,16,11,7,3,65.04,Transformation,24.45
6727,66,38,54,3,38,19,13,2,6,91.36,Déclin,26.49
6728,39,27,52,17,8,13,12,1,2,83.62,Croissance,16.59
6729,92,39,81,17,1,6,10,6,1,89.34,Croissance,20.38
6730,32,48,6,18,36,10,8,8,3,87.13,Déclin,12.87
6731,33,17,41,10,6,7,7,1,8,73.23,Stable,17.29
6732,78,49,98,18,34,10,12,1,5,87.42,Transformation,21.05
6733,1,30,53,5,18,6,8,2,0,74.56,Transformation,5.01
6734,43,35,6,1,37,11,3,2,2,65.44,Transformation,15.11
6735,58,26,92,7,0,6,10,2,5,84.79,Stable,9.33
6736,93,45,33,5,10,3,9,0,6,91.95,Transformation,8.04
6737,70,33,38,20,20,4,0,3,0,87.3,Incertitude,17.12
6738,92,10,13,18,46,6,7,2,1,65.81,Stable,15.86
6739,38,4,14,10,21,15,3,10,7,98.54,Déclin,7.94
6740,64,27,55,14,35,5,8,10,3,83.43,Transformation,11.95
6741,44,28,24,6,47,18,1,9,7,73.24,Stable,12.9
6742,78,27,98,3,42,16,13,4,2,75.32,Transformation,23.58
6743,67,50,48,14,3,1,2,1,6,86.54,Stable,28.68
6744,56,8,56,2,20,17,2,4,1,64.44,Déclin,3.2
6745,93,46,44,20,24,20,11,10,6,73.8,Stable,22.55
6746,59,27,68,10,14,19,11,1,3,72.05,Déclin,6.29
6747,100,27,85,6,14,9,2,4,0,62.85,Déclin,0.99
6748,25,50,14,4,40,2,5,2,0,69.22,Transformation,4.69
6749,9,29,95,2,22,7,12,10,6,82.14,Stable,8.14
6750,30,40,34,14,22,11,15,1,5,75.39,Incertitude,28.95
6751,69,1,94,19,25,11,10,5,1,63.46,Transformation,13.41
6752,47,26,24,5,15,18,6,8,2,85.23,Transformation,3.48
6753,29,34,74,10,36,4,9,4,0,68.71,Transformation,6.66
6754,7,11,13,14,14,16,11,0,4,96.79,Croissance,2.3
6755,86,38,45,6,7,5,4,6,4,71.39,Stable,6.95
6756,60,41,99,16,50,8,10,4,2,73.83,Transformation,2.05
6757,63,37,42,4,38,11,10,1,5,80.77,Croissance,22.38
6758,46,45,9,8,43,9,11,5,6,90.33,Déclin,18.25
6759,69,25,27,14,6,20,10,4,0,68.7,Incertitude,17.58
6760,36,37,47,8,6,20,8,9,3,72.04,Stable,24.6
6761,19,20,89,3,48,17,3,2,4,88.43,Stable,27.76
6762,55,11,26,19,40,17,1,5,8,68.75,Stable,16.65
6763,19,12,8,5,2,11,13,6,8,68.51,Stable,14.91
6764,87,27,79,7,19,18,1,3,5,92.18,Croissance,9.24
6765,78,40,71,3,25,12,12,3,6,83.25,Incertitude,7.41
6766,20,39,1,18,23,4,9,8,1,66.8,Croissance,26.77
6767,29,22,66,1,3,13,4,7,7,62.91,Incertitude,18.59
6768,78,3,14,10,10,7,15,1,2,71.39,Déclin,25.53
6769,28,35,85,2,14,12,4,1,8,84.37,Transformation,6.17
6770,87,40,11,18,4,14,12,4,4,93.41,Croissance,23.38
6771,73,40,78,3,0,13,9,2,5,79.76,Transformation,4.33
6772,55,21,64,14,22,4,11,7,6,60.61,Croissance,23.42
6773,70,40,34,14,12,1,0,9,2,72.53,Incertitude,14.28
6774,97,45,81,11,1,14,11,1,7,89.49,Transformation,11.21
6775,14,10,93,17,21,1,1,2,7,76.44,Croissance,18.1
6776,89,41,12,15,40,16,11,8,2,78.63,Stable,21.32
6777,86,6,13,3,45,12,9,7,0,89.36,Croissance,8.51
6778,17,32,6,12,3,6,9,9,7,61.99,Déclin,15.46
6779,31,1,62,16,41,6,2,8,0,94.78,Transformation,29.23
6780,84,18,74,10,13,6,14,5,6,86.89,Transformation,0.44
6781,79,29,93,1,39,1,14,10,3,97.52,Incertitude,14.88
6782,79,17,35,3,6,10,7,9,1,60.39,Déclin,23.63
6783,93,26,78,12,34,4,4,2,4,62.19,Incertitude,11.97
6784,100,14,21,19,38,18,9,6,0,96.45,Croissance,6.52
6785,35,43,71,8,37,11,12,10,7,77.55,Déclin,21.6
6786,91,35,52,14,39,7,1,6,1,82.47,Incertitude,29.34
6787,40,40,44,5,14,3,12,8,2,71.2,Déclin,20.78
6788,54,34,76,10,18,3,14,2,7,70.8,Transformation,23.21
6789,81,30,8,4,29,15,4,10,8,79.65,Incertitude,25.5
6790,88,13,19,6,33,20,5,7,1,75.73,Stable,5.76
6791,50,18,42,15,6,9,4,3,0,96.24,Déclin,11.29
6792,6,27,66,9,11,11,15,10,5,71.29,Déclin,25.94
6793,72,34,77,11,6,4,13,1,2,76.43,Stable,28.95
6794,43,23,51,8,39,11,3,9,1,91.43,Incertitude,4.61
6795,24,47,90,8,39,19,12,5,1,81.99,Déclin,27.05
