Finance_id,Date_id,Budget_id,Fournisseur_id,Budget_consommé_vs_engagé,Délai_paiement_fournisseurs,Taux_fiabilité_prévisions
5465,73,29,3,57420.4,54,96.78
5466,44,2,11,20278.4,42,88.66
5467,69,29,9,97895.05,14,84.01
5468,13,16,4,92524.25,70,81.79
5469,66,16,35,55242.6,23,89.41
5470,10,6,22,32039.67,26,72.53
5471,97,17,50,23334.36,85,97.92
5472,95,20,40,57980.99,37,73.79
5473,58,5,30,41910.02,83,94.82
5474,96,8,21,5006.63,15,74.59
5475,76,14,43,67968.66,22,88.27
5476,1,28,14,56661.72,54,97.12
5477,90,15,19,23133.97,75,96.07
5478,32,21,34,15909.79,77,88.67
5479,61,22,50,56133.52,53,76.08
5480,95,10,32,52948.17,60,89.67
5481,28,4,11,20555.92,83,79.54
5482,20,28,44,70681.27,81,92.72
5483,70,24,35,8625.04,88,96.56
5484,19,12,42,86505.39,31,78.69
5485,9,14,42,92582.42,39,96.97
5486,92,14,34,20168.86,45,78.47
5487,73,23,32,20684.73,20,72.59
5488,82,5,14,85481.73,43,75.48
5489,49,27,5,90307.5,38,77.09
5490,84,11,10,45506.58,77,77.95
5491,23,5,35,63505.88,77,72.9
5492,44,15,36,28340.91,37,80.09
5493,63,26,3,87145.69,52,87.77
5494,81,14,17,44504.62,73,89.68
5495,48,12,36,56630.41,84,81.74
5496,26,1,45,23899.31,77,81.91
5497,82,2,27,8188.68,86,95.14
5498,48,18,32,47168.74,22,85.15
5499,49,3,10,17613.8,30,72.06
5500,76,27,39,44398.54,37,99.4
5501,82,14,36,91787.15,6,77.77
5502,63,19,13,52846.48,32,95.74
5503,84,29,40,84073.58,20,82.2
5504,90,20,10,42518.75,22,88.89
5505,13,10,4,64297.86,59,83.73
5506,98,29,48,38910.33,89,82.07
5507,7,9,33,5132.35,41,83.91
5508,34,23,22,82059.37,38,81.99
5509,36,13,8,39279.39,31,77.26
5510,29,24,35,80523.99,72,87.24
5511,20,2,17,81689.08,57,85.34
5512,80,20,49,74779.86,41,94.49
5513,83,26,49,18031.34,71,93.74
5514,47,20,42,90529.2,54,98.87
5515,96,2,5,70830.12,22,80.63
5516,68,18,3,46919.64,8,87.03
5517,14,22,24,93971.04,5,73.15
5518,74,8,3,16084.91,35,71.04
5519,2,7,25,8315.14,69,95.62
5520,19,9,13,50252.17,44,74.08
5521,56,5,44,69414.26,75,90.02
5522,81,20,22,99689.34,29,81.19
5523,83,21,34,78644.45,87,99.86
5524,60,27,21,65640.17,17,85.91
5525,13,22,49,36032.95,71,95.48
5526,3,7,25,43356.72,29,87.09
5527,99,5,16,46296.1,49,83.28
5528,2,2,23,97393.63,54,82.45
5529,45,19,4,91453.0,80,77.63
5530,96,13,32,86678.82,10,89.84
5531,40,25,27,31683.71,47,81.53
5532,83,20,47,49244.38,75,72.56
5533,92,11,45,34542.63,44,86.15
5534,24,23,45,19063.44,68,76.46
5535,22,23,48,52804.52,43,99.69
5536,5,15,23,19703.77,22,72.0
5537,63,19,45,96024.72,14,71.92
5538,4,18,33,62871.5,9,99.33
5539,31,13,14,33131.98,83,87.08
5540,77,14,17,70880.03,83,95.61
5541,59,23,31,90441.66,35,98.92
5542,55,21,11,38775.66,87,78.17
5543,79,2,34,10617.47,89,83.19
5544,95,6,50,27509.46,50,98.74
5545,25,9,14,93063.3,84,88.36
5546,72,24,23,19562.48,73,73.13
5547,72,6,35,38630.7,71,99.16
5548,55,13,50,98351.07,74,76.1
5549,35,21,29,63243.31,90,91.47
5550,10,24,25,20841.09,12,70.57
5551,42,5,17,25239.79,38,92.94
5552,52,13,40,25947.11,71,93.68
5553,8,2,1,77092.8,71,96.62
5554,47,10,49,94534.56,56,81.29
5555,97,30,11,85526.24,89,72.23
5556,80,3,34,19912.83,25,72.62
5557,13,1,8,63889.11,34,91.79
5558,51,21,21,83993.11,50,97.44
5559,49,5,8,72272.87,81,85.92
5560,20,4,19,97740.21,70,94.27
5561,30,4,22,92131.1,23,76.23
5562,20,25,40,96155.36,70,99.09
5563,70,13,6,22117.54,50,99.11
5564,88,28,18,94045.37,71,82.38
5565,55,29,3,80101.18,52,72.74
5566,43,26,32,96578.37,28,90.14
5567,86,29,23,70960.84,10,98.17
5568,9,10,31,29174.82,62,86.03
5569,37,13,8,78958.96,22,78.64
5570,77,23,48,94564.84,74,86.52
5571,66,15,8,36082.61,8,93.97
5572,11,12,38,41467.53,47,89.37
5573,80,10,21,58036.4,73,91.45
5574,76,5,42,87067.21,48,75.87
5575,14,3,17,29937.69,13,98.18
5576,22,23,14,46156.94,76,74.01
5577,11,29,3,81341.72,21,99.73
5578,86,25,23,10969.28,35,94.38
5579,43,10,38,58994.35,87,86.84
5580,89,2,32,75046.31,71,74.17
5581,79,10,19,50169.58,60,72.09
5582,31,22,46,22169.21,19,97.03
5583,37,23,11,27855.48,71,81.3
5584,37,5,41,13890.53,54,85.92
5585,4,4,12,70802.04,44,85.88
5586,29,24,7,11375.1,24,85.89
5587,8,19,46,18163.56,62,90.18
5588,3,25,31,23627.65,9,90.68
5589,23,14,29,49123.88,46,96.5
5590,17,22,43,14522.32,20,86.34
5591,60,15,9,21418.13,44,89.01
5592,75,5,34,29043.07,19,79.53
5593,88,28,15,84330.57,17,92.03
5594,97,15,29,61710.02,80,75.37
5595,40,23,9,76833.94,18,72.65
5596,31,16,36,69166.2,83,90.12
5597,25,26,39,99687.0,77,97.5
5598,12,25,50,21249.18,80,97.66
5599,26,15,45,24041.43,61,86.71
5600,14,11,31,90177.2,90,81.54
5601,92,4,45,77360.81,21,77.29
5602,18,9,39,73505.61,59,82.32
5603,53,26,47,21169.59,61,92.13
5604,72,28,48,24504.6,30,80.69
5605,73,5,4,66231.89,57,77.19
5606,91,22,36,88083.5,60,95.66
5607,74,11,27,96510.38,84,85.15
5608,42,20,21,40452.17,77,85.28
5609,4,16,36,84384.26,73,74.24
5610,16,28,44,11621.78,62,70.93
5611,36,23,45,43230.55,30,74.88
5612,88,26,7,51937.27,71,85.24
5613,94,25,41,94321.68,55,97.58
5614,60,13,8,32896.99,47,72.66
5615,53,20,15,41564.63,69,94.55
5616,78,27,13,17561.6,79,91.72
5617,65,20,34,23382.35,17,77.29
5618,58,10,41,75329.91,90,93.29
5619,21,9,8,99595.79,26,78.63
5620,27,19,45,30328.54,72,91.57
5621,89,20,21,20772.26,84,97.36
5622,53,24,36,67663.39,68,92.94
5623,70,13,29,56533.77,36,73.64
5624,1,17,50,23144.44,19,80.9
5625,55,18,33,96169.64,39,96.16
5626,85,15,7,33780.51,65,83.34
5627,70,22,18,92907.68,50,83.52
5628,22,29,22,27886.4,87,87.12
5629,14,29,18,47901.43,13,96.95
5630,66,2,39,80078.91,86,92.73
5631,27,13,3,88918.46,75,98.02
5632,8,29,30,5306.17,33,81.5
5633,55,1,30,74172.38,7,78.26
5634,18,28,14,67571.26,43,70.41
5635,45,23,8,40506.55,26,71.56
5636,28,9,15,56265.44,54,78.32
5637,29,26,14,25663.8,19,76.81
5638,58,6,24,99178.22,33,85.51
5639,18,1,14,96541.2,6,83.16
5640,85,22,26,92719.45,20,92.43
5641,4,10,10,26693.28,18,75.54
5642,94,23,2,38084.64,36,88.93
5643,80,1,25,24715.59,48,84.73
5644,93,19,28,7870.6,63,70.86
5645,81,13,22,59738.33,78,85.21
5646,66,14,34,26713.23,12,92.06
5647,9,24,26,87572.73,6,96.92
5648,78,23,43,37630.71,56,98.19
5649,57,20,32,30133.26,44,80.91
5650,83,27,16,47646.96,5,90.75
5651,100,11,48,92541.63,37,71.11
5652,53,4,35,26792.95,76,98.07
5653,19,7,42,96571.78,10,97.22
5654,53,11,49,75934.37,75,80.23
5655,100,16,47,88165.39,90,86.19
5656,76,16,33,45538.17,7,81.04
5657,7,28,11,93143.77,58,81.29
5658,69,13,16,22707.75,55,94.98
5659,61,5,30,5593.33,14,97.75
5660,42,7,12,14322.35,73,90.0
5661,36,15,22,47228.87,36,95.0
5662,60,27,7,29083.92,33,91.62
5663,75,22,14,56840.4,16,74.36
5664,25,18,20,67548.6,60,87.67
5665,50,30,4,86016.97,31,78.63
5666,18,20,18,69375.09,89,82.26
5667,22,15,6,85651.56,77,93.22
5668,79,14,20,60498.48,84,88.56
5669,41,8,15,23454.03,16,84.2
5670,24,4,36,11860.72,14,88.48
5671,17,2,7,93276.63,41,71.23
5672,42,30,49,72950.87,80,77.88
5673,20,29,37,49314.68,56,99.8
5674,88,27,39,66648.69,42,89.52
5675,53,26,25,24444.76,50,96.6
5676,14,11,10,80119.7,78,97.07
5677,86,29,32,17942.25,8,83.41
5678,61,8,48,37714.61,11,91.99
5679,13,19,44,88833.61,73,76.81
5680,88,2,6,56018.83,70,99.82
5681,79,20,12,90237.86,5,85.69
5682,10,8,18,79423.76,35,95.39
5683,100,17,9,5812.56,71,98.6
5684,53,8,8,20635.46,86,77.34
5685,91,1,2,71066.96,13,82.93
5686,12,29,32,77855.25,49,78.5
5687,49,1,29,80256.12,30,76.68
5688,6,22,37,21914.5,36,87.79
5689,47,18,50,10866.68,66,75.51
5690,53,30,27,92254.72,16,76.1
5691,7,8,38,47028.2,85,83.85
5692,20,11,13,44622.73,26,78.92
5693,70,17,6,44562.06,84,78.49
5694,89,15,49,12311.54,39,93.58
5695,59,2,17,39925.32,65,94.87
5696,8,4,13,29941.17,40,96.6
5697,20,12,20,38431.45,75,80.11
5698,73,8,8,73454.16,27,88.18
5699,69,3,36,60592.11,7,99.81
5700,7,5,11,41696.98,77,74.85
5701,95,16,5,70563.39,26,88.78
5702,2,5,37,80523.1,18,77.06
5703,45,19,31,86712.2,33,99.82
5704,96,13,15,46542.98,82,84.43
5705,69,30,11,56816.07,72,96.27
5706,6,16,6,37803.55,24,74.49
5707,17,16,47,78741.99,15,73.3
5708,95,26,26,52075.87,37,85.49
5709,12,27,48,21323.42,31,82.85
5710,49,8,16,18394.71,36,88.07
5711,88,19,8,34800.47,60,77.04
5712,15,19,17,12653.49,72,90.04
5713,80,26,22,78779.51,90,89.39
5714,68,29,35,16113.42,21,70.77
5715,38,6,21,77851.45,18,91.54
5716,15,10,38,74885.94,5,97.85
5717,98,19,40,12544.38,55,74.51
5718,77,4,34,64547.38,46,93.72
5719,80,5,5,27753.56,63,71.35
5720,9,8,15,52721.7,29,83.23
5721,57,6,19,15713.24,70,74.86
5722,57,10,18,25275.2,53,74.06
5723,49,16,39,55366.78,36,93.63
5724,54,5,48,12032.31,17,77.74
5725,33,8,49,72666.27,61,75.63
5726,1,29,14,33060.72,66,76.96
5727,39,9,50,20635.05,56,88.87
5728,75,6,3,17987.77,52,95.93
5729,86,14,29,5652.62,66,93.04
5730,27,5,36,37447.51,41,98.76
5731,29,4,25,81254.58,13,80.94
5732,88,16,49,59749.15,77,95.37
5733,72,17,21,43977.37,80,88.92
5734,71,6,17,82179.77,65,99.97
5735,74,27,7,87705.78,49,99.73
5736,23,10,14,34112.67,40,74.77
5737,30,24,47,52800.63,72,93.13
5738,70,11,31,45613.28,55,94.35
5739,8,10,2,59415.91,15,72.05
5740,72,20,8,55544.62,29,75.0
5741,24,28,34,14505.55,36,94.62
5742,86,15,34,71866.03,20,88.88
5743,24,1,24,7233.8,41,87.77
5744,62,23,25,14425.18,27,76.59
5745,73,28,46,79337.72,6,75.84
5746,1,2,19,31329.36,35,82.37
5747,66,18,38,91728.33,70,86.17
5748,49,27,35,7802.37,31,80.14
5749,74,29,17,90112.31,51,76.77
5750,38,14,22,14604.66,18,91.55
5751,50,14,14,46170.08,9,70.33
5752,12,17,50,13466.56,23,78.15
5753,97,8,34,74801.44,10,73.8
5754,21,27,17,19412.03,34,85.74
5755,77,3,46,98723.25,57,90.57
5756,44,9,48,48370.46,82,75.27
5757,7,4,46,78947.27,28,78.13
5758,65,27,38,18173.66,61,89.1
5759,9,14,24,59428.14,25,99.92
5760,10,21,17,82792.42,74,90.79
5761,28,5,8,24557.11,85,90.6
5762,90,17,44,56219.6,43,96.72
5763,93,24,38,9903.44,68,98.8
5764,6,29,30,60945.07,62,99.16
5765,65,5,35,70225.73,61,90.05
5766,39,28,6,91712.27,87,71.55
5767,93,10,8,14174.62,58,92.01
5768,85,27,49,75995.55,79,90.92
5769,48,22,33,51386.53,81,92.72
5770,4,4,48,65853.66,43,85.56
5771,81,22,38,39501.7,27,76.09
5772,72,29,14,12702.21,38,97.08
5773,46,26,47,33837.26,57,88.84
5774,71,9,47,83958.78,6,94.41
5775,92,30,45,85038.6,65,77.27
5776,69,14,44,36198.01,22,82.3
5777,67,2,8,5022.74,52,89.86
5778,27,16,34,80512.47,59,71.79
5779,73,19,18,63150.14,8,88.56
5780,37,9,29,23982.41,50,83.56
5781,53,12,27,21839.98,6,78.38
5782,100,25,23,28303.54,84,88.55
5783,35,5,43,89285.7,23,70.73
5784,60,2,47,33797.14,6,71.6
5785,50,22,38,87264.04,39,80.66
5786,34,3,26,80304.68,40,74.45
5787,38,17,10,18807.97,22,90.03
5788,12,28,14,41389.13,77,93.08
5789,7,5,35,20983.71,66,96.49
5790,53,12,14,49590.24,53,83.86
5791,20,12,21,79782.41,66,81.13
5792,41,22,10,16441.13,20,82.22
5793,80,5,21,96616.9,13,94.02
5794,23,29,9,20022.01,76,81.53
5795,32,10,38,30456.22,53,72.88
5796,7,24,44,11881.73,88,85.04
5797,8,1,36,72654.67,43,96.43
5798,94,19,1,22676.41,53,91.69
5799,71,10,29,83645.53,6,71.97
5800,62,16,3,37459.29,39,71.45
5801,23,26,35,81372.36,49,83.53
5802,45,29,2,43716.47,61,92.58
5803,1,29,44,40015.36,68,84.17
5804,7,4,17,67095.45,16,95.94
5805,71,10,27,80159.38,21,73.05
5806,76,19,49,27689.41,40,85.86
5807,31,1,10,66989.35,31,97.81
5808,78,16,38,81205.8,50,84.68
5809,1,5,40,46798.47,5,71.21
5810,63,17,37,25248.94,73,74.26
5811,53,24,2,9929.86,27,97.78
5812,25,20,34,88703.98,12,93.94
5813,25,19,20,37692.47,54,97.58
5814,76,24,23,27856.09,71,74.61
5815,78,21,50,27656.84,66,97.33
5816,39,3,25,26903.96,48,90.0
5817,28,25,41,30984.94,51,92.7
5818,44,9,45,21018.04,81,92.54
5819,19,14,15,30756.12,82,74.94
5820,60,10,27,59933.3,74,76.85
5821,13,14,1,86026.23,41,75.32
5822,11,20,31,20136.66,86,70.07
5823,53,7,25,94189.41,59,98.45
5824,27,10,2,10268.47,10,71.97
5825,51,24,50,57195.43,78,74.62
5826,35,27,41,45038.35,45,87.68
5827,3,18,35,62242.87,7,93.79
5828,83,6,21,98577.53,69,82.76
5829,100,9,33,53648.14,39,90.07
5830,23,29,42,5041.7,42,93.11
5831,23,4,41,97485.1,72,74.08
5832,46,7,10,46242.76,63,82.13
5833,15,30,39,89636.83,37,84.31
5834,75,17,1,13220.2,16,86.57
5835,64,20,39,18274.9,52,96.48
5836,41,2,12,91436.09,8,93.63
5837,39,9,12,77329.59,6,99.59
5838,79,14,22,72753.63,48,86.65
5839,13,25,27,64616.9,68,93.78
5840,82,21,27,78744.39,53,94.07
5841,37,21,19,19497.43,86,92.07
5842,36,10,34,48019.61,7,86.16
5843,73,12,16,15051.07,88,96.68
5844,95,21,6,63942.36,59,78.83
5845,72,12,7,17518.99,55,85.5
5846,94,11,35,34745.9,65,96.05
5847,70,7,22,93094.66,8,73.17
5848,79,23,31,60011.72,48,77.87
5849,49,18,39,7990.46,17,88.75
5850,2,29,46,14217.37,53,94.64
5851,98,1,6,26450.95,50,81.79
5852,50,11,15,42976.68,71,95.91
5853,24,6,13,71481.29,52,88.98
5854,3,8,32,15285.84,23,84.63
5855,29,7,11,86974.96,25,96.02
5856,84,14,47,53763.96,23,84.99
5857,37,26,39,12574.13,19,77.94
5858,65,5,32,33531.42,80,90.97
5859,66,26,13,32313.41,47,82.29
5860,55,27,25,20038.5,34,70.52
5861,29,24,15,38891.47,72,93.04
5862,83,10,27,93610.61,68,77.61
5863,55,18,49,80322.66,28,96.99
5864,66,23,34,44772.5,48,83.85
5865,97,3,35,55463.58,73,87.09
5866,67,7,44,78920.66,7,78.18
5867,80,24,26,90836.89,8,80.46
5868,43,21,19,72206.85,7,96.22
5869,41,28,2,55509.96,20,99.64
5870,11,8,16,31094.93,84,94.96
5871,2,23,9,9287.98,18,77.72
5872,96,5,7,80804.01,26,88.67
5873,46,26,19,23693.54,61,78.9
5874,36,27,48,18730.83,54,98.33
5875,42,10,32,47592.98,32,91.48
5876,17,13,2,5165.83,60,78.34
5877,66,30,48,44401.17,41,71.19
5878,4,2,21,83309.48,33,82.94
5879,83,21,14,54672.14,21,73.25
5880,30,8,18,19140.39,39,81.89
5881,7,5,41,91997.07,51,97.98
5882,39,20,6,9310.76,23,70.34
5883,31,3,15,62694.93,15,87.87
5884,53,15,38,97111.91,37,79.18
5885,65,20,49,78473.08,88,87.1
5886,3,25,7,56359.31,76,79.68
5887,24,14,49,23654.04,11,90.16
5888,34,28,49,71944.52,59,91.24
5889,84,9,12,33308.85,20,93.44
5890,87,14,41,87650.52,12,81.19
5891,33,13,49,54183.31,27,88.65
5892,51,13,2,71400.61,43,77.27
5893,13,10,2,22466.7,65,81.54
5894,72,25,14,29945.56,86,85.37
5895,82,17,20,42759.5,12,71.39
5896,6,27,29,96450.51,10,76.67
5897,18,24,32,60078.92,35,70.72
5898,100,3,7,86108.04,82,87.31
5899,73,26,14,91187.0,70,96.41
5900,30,18,17,97051.13,21,92.34
5901,51,17,45,92122.52,71,84.62
5902,3,19,34,75274.43,17,84.3
5903,67,18,39,25859.21,49,83.01
5904,87,23,19,86258.86,62,76.18
5905,99,14,2,22775.48,55,81.85
5906,92,15,32,16923.62,28,98.69
5907,6,11,1,77482.2,66,87.64
5908,87,4,46,73379.98,21,83.7
5909,75,9,37,8465.76,61,70.15
5910,95,2,12,90022.04,84,91.72
5911,25,7,23,76185.13,48,93.46
5912,79,11,1,97821.38,21,91.8
5913,79,25,33,32627.81,40,87.12
5914,85,17,28,45359.49,32,85.47
5915,100,27,9,27144.1,44,78.49
5916,24,30,9,43548.75,13,87.32
5917,97,26,26,91061.4,77,75.98
5918,85,13,17,83805.26,33,90.41
5919,3,25,30,69681.66,37,81.28
5920,95,18,15,31674.21,39,91.11
5921,23,19,27,8633.43,43,74.33
5922,56,26,19,85395.47,77,91.92
5923,63,21,12,96585.3,40,99.64
5924,61,23,43,8013.95,79,71.56
5925,44,26,27,97727.04,58,84.1
5926,26,11,49,44466.1,80,73.25
5927,79,4,32,44608.89,77,87.63
5928,78,1,31,6388.55,15,96.18
5929,88,9,4,91666.98,85,72.69
5930,85,15,32,51524.19,77,96.56
5931,31,22,4,42223.47,90,82.37
5932,100,28,44,73739.61,10,82.23
5933,100,23,31,27596.64,72,85.85
5934,63,19,33,40556.51,12,84.8
5935,7,25,12,60069.77,85,75.55
5936,56,14,43,79516.88,85,82.39
5937,96,17,12,8109.06,19,86.31
5938,19,15,23,22427.14,29,76.27
5939,4,13,26,36393.75,39,86.81
5940,68,28,44,70422.37,17,79.55
5941,33,26,15,48745.06,36,91.09
5942,66,24,7,99488.28,31,92.66
5943,54,6,4,38984.07,80,83.81
5944,91,16,16,92416.64,38,89.11
5945,77,12,21,83809.39,90,77.92
5946,48,16,12,93066.56,72,97.63
5947,75,30,28,30190.81,5,92.86
5948,42,12,30,87327.32,44,98.58
5949,100,17,26,94752.61,81,76.62
5950,71,23,45,30823.04,12,92.63
5951,72,5,15,35683.55,20,92.9
5952,72,6,20,86558.1,17,98.94
5953,19,7,9,21762.38,51,96.33
5954,40,19,47,64406.38,44,93.23
5955,78,26,21,98546.56,38,90.7
5956,56,23,9,18084.6,79,85.78
5957,49,11,39,43726.2,19,82.29
5958,70,26,42,46661.57,8,98.44
5959,37,24,35,58411.17,20,79.7
5960,85,4,14,31569.42,63,81.77
5961,81,27,45,14227.1,6,79.63
5962,100,22,22,50052.2,64,71.67
5963,53,16,8,17676.64,9,87.38
5964,4,4,16,98052.02,72,82.12
5965,30,27,16,57009.73,19,72.84
5966,40,28,11,71546.27,34,75.78
5967,49,3,42,62578.4,49,88.64
5968,36,7,7,42484.41,82,76.2
5969,21,13,45,48110.09,39,92.21
5970,3,7,29,32667.65,78,87.33
5971,47,24,25,99552.36,81,95.89
5972,100,20,12,41970.13,48,96.89
5973,43,21,35,98100.44,55,79.09
5974,60,17,35,47047.55,87,84.48
5975,37,17,17,59745.75,72,84.03
5976,17,20,21,30663.69,34,73.76
5977,49,28,17,65547.8,25,96.49
5978,10,11,37,64914.36,34,87.34
5979,48,2,19,66333.41,84,99.24
5980,86,17,35,37169.98,75,82.88
5981,73,21,38,76775.6,86,93.95
5982,93,12,19,95817.79,44,98.68
5983,24,25,8,58936.32,33,76.69
5984,59,16,2,98883.46,86,80.45
5985,36,25,21,43958.67,54,81.65
5986,42,18,1,50263.42,19,83.8
5987,95,22,13,99685.0,14,91.81
5988,57,29,21,84329.03,36,98.24
5989,1,23,38,59129.11,78,77.51
5990,93,20,17,44674.25,63,90.92
5991,13,17,18,66642.9,53,90.78
5992,17,21,28,60592.55,43,79.96
5993,70,4,34,98532.43,18,91.71
5994,7,25,11,92223.55,60,71.2
5995,42,1,29,57238.42,43,78.84
5996,39,9,35,44724.72,64,94.21
5997,21,11,30,87761.97,80,74.02
5998,39,5,32,54446.98,6,86.12
5999,34,24,45,97562.41,21,96.11
6000,92,25,33,90370.46,25,85.64
6001,49,23,29,43695.36,80,94.1
6002,57,30,37,46384.5,52,88.9
6003,56,14,30,86741.59,6,95.79
6004,12,6,13,35140.1,34,74.62
6005,21,16,44,27716.84,64,91.4
6006,76,9,1,63586.41,68,92.79
6007,41,29,13,82463.82,50,76.16
6008,4,4,3,53480.67,76,97.49
6009,75,30,14,91575.53,34,91.71
6010,39,9,2,55853.62,50,75.74
6011,91,21,11,37109.84,27,78.87
6012,22,25,45,30395.71,26,85.16
6013,39,18,16,93440.82,81,91.57
6014,46,20,23,94952.42,6,77.2
6015,21,1,34,31401.8,66,77.05
6016,65,6,11,20394.74,83,70.86
6017,89,1,31,68131.15,57,86.22
6018,89,17,47,34640.78,27,98.93
6019,16,17,6,15421.66,80,74.22
6020,66,8,41,83295.4,40,73.48
6021,62,30,31,88193.95,49,99.08
6022,13,4,12,15138.49,85,97.14
6023,100,7,13,16074.15,69,99.7
6024,3,18,3,82903.81,15,86.91
6025,1,4,33,78630.48,50,74.97
6026,66,5,25,24824.73,85,85.43
6027,61,19,16,21584.86,31,96.52
6028,93,1,27,97370.5,54,98.19
6029,32,25,1,84208.47,56,80.01
6030,39,26,44,22128.88,38,75.61
6031,57,9,12,32924.04,83,79.8
6032,2,7,14,76363.96,39,90.39
6033,51,6,32,26957.26,60,88.8
6034,69,13,10,60862.82,89,76.81
6035,49,21,22,58332.91,10,85.62
6036,17,5,10,6787.3,5,87.03
6037,60,19,33,6595.05,50,75.0
6038,90,7,45,86268.95,67,85.47
6039,51,28,12,75732.6,12,83.1
6040,66,6,7,73657.2,50,77.6
6041,73,12,14,58016.93,69,84.3
6042,30,30,4,51062.59,85,94.07
6043,70,21,24,78294.47,29,88.73
6044,48,1,46,50360.41,65,97.28
6045,26,2,42,82660.66,5,71.24
6046,87,19,15,86353.8,47,89.5
6047,44,19,11,25218.17,35,98.65
6048,8,14,38,12308.14,14,89.25
6049,50,21,21,14604.21,75,88.73
6050,50,22,9,57538.49,18,98.95
6051,17,27,4,57843.01,27,70.26
6052,40,29,19,90228.18,74,97.17
6053,65,2,26,59838.48,73,98.42
6054,62,26,25,43290.29,90,71.29
6055,27,15,15,44057.35,29,86.47
6056,1,23,33,53667.17,87,75.58
6057,69,17,25,95802.23,63,86.48
6058,80,3,17,16546.39,82,76.31
6059,23,16,35,36426.21,54,93.14
6060,69,27,32,61861.34,36,77.29
6061,34,8,36,90453.18,7,93.16
6062,43,17,37,19536.57,79,99.34
6063,3,27,48,26043.44,20,80.84
6064,44,8,10,77743.27,88,72.63
6065,20,18,18,43269.4,75,96.42
6066,33,5,15,24890.27,73,72.02
6067,20,6,39,54122.78,21,80.62
6068,66,5,6,33577.35,83,98.17
6069,18,16,14,59246.88,85,92.27
6070,22,6,47,57027.31,47,83.81
6071,65,28,19,97181.55,67,76.88
6072,39,15,23,42473.71,36,81.23
6073,65,24,50,86337.74,43,87.96
6074,30,30,37,89724.92,10,76.08
6075,37,7,18,7227.42,19,87.54
6076,29,19,49,51511.91,84,90.01
6077,26,10,38,66719.7,17,76.53
6078,57,9,15,27527.61,51,76.13
6079,58,1,9,20148.75,72,78.67
6080,68,30,40,23745.79,74,83.76
6081,5,12,44,5546.87,66,93.54
6082,25,21,38,60780.59,6,89.52
6083,25,27,20,29210.88,60,71.49
6084,70,1,17,73344.34,81,94.6
6085,64,15,50,28015.61,32,80.62
6086,30,3,47,19581.93,43,72.99
6087,65,26,20,82035.32,15,70.14
6088,50,12,35,22983.05,80,85.6
6089,3,19,26,5438.58,81,79.28
6090,75,19,36,38847.55,19,70.36
6091,50,28,17,29542.32,20,76.57
6092,70,7,39,90520.76,85,91.78
6093,58,6,38,22686.53,17,71.54
6094,34,4,45,49497.57,79,74.6
6095,35,21,28,33606.95,40,83.93
6096,98,11,39,38501.81,36,98.11
6097,65,21,14,45447.69,84,90.23
6098,88,7,37,23864.55,72,81.96
6099,91,4,32,23688.33,57,73.07
6100,64,28,19,74062.35,21,72.89
6101,31,23,11,82120.33,85,92.81
6102,37,19,43,62371.15,77,78.24
6103,62,26,47,99368.36,74,78.41
6104,34,28,5,14074.65,38,99.33
6105,73,13,49,12233.19,39,88.27
6106,10,19,13,41178.84,22,95.5
6107,70,20,12,27607.48,15,85.05
6108,62,5,39,96292.33,18,88.08
6109,97,11,16,9305.77,33,79.82
6110,59,1,11,85066.72,78,85.57
6111,79,21,33,52278.21,5,94.44
6112,25,4,43,29459.22,87,83.82
6113,25,22,38,86463.57,85,97.76
6114,96,5,25,69537.95,37,95.41
6115,33,29,49,80299.52,15,85.3
6116,85,7,2,10635.44,33,83.85
6117,63,20,38,71946.59,23,89.67
6118,88,15,34,78444.73,28,94.61
6119,53,22,42,74125.57,27,88.65
6120,91,22,13,84096.24,80,87.9
6121,27,1,31,62966.45,27,78.19
6122,8,14,16,95657.08,31,76.69
6123,30,28,18,9085.73,69,72.77
6124,73,10,35,18648.74,19,77.9
6125,80,23,49,61032.73,84,74.27
6126,11,18,11,5983.25,54,73.01
6127,85,16,42,40483.63,23,87.9
6128,5,20,41,72360.8,38,99.5
6129,86,25,20,64358.43,90,84.04
6130,100,7,6,89127.93,41,90.6
6131,41,1,28,60369.34,69,74.07
6132,94,20,5,8102.81,83,92.72
6133,5,8,40,89606.84,74,88.45
6134,20,2,44,93106.87,49,72.02
6135,63,17,46,32595.87,23,95.58
6136,66,18,50,65969.49,69,79.19
6137,23,7,2,63138.19,53,92.68
6138,91,17,10,98711.16,56,82.47
6139,80,1,2,75128.69,73,89.97
6140,60,7,33,31715.47,65,87.89
6141,17,6,26,99546.29,34,74.78
6142,1,11,4,86496.16,89,77.37
6143,47,25,11,76525.84,30,83.66
6144,14,27,3,25752.15,31,82.08
6145,47,9,30,75971.31,85,70.02
6146,65,9,25,26514.2,86,81.08
6147,64,7,20,89360.07,53,93.8
6148,34,15,6,31688.94,85,82.46
6149,29,7,22,84625.74,14,89.87
6150,59,18,7,74527.93,48,71.05
6151,5,30,15,21808.06,50,83.9
6152,70,19,4,44942.73,24,88.18
6153,47,2,41,16726.92,24,70.92
6154,74,2,33,81709.69,34,84.46
6155,75,14,38,73150.12,32,92.38
6156,43,24,2,88302.79,75,86.77
6157,5,25,48,54745.47,37,98.89
6158,48,18,32,6539.73,46,88.4
6159,44,9,9,39395.81,74,89.29
6160,1,24,48,94248.18,89,82.27
