Audience_id,Date_id,Canal_id,Plateforme_id,campagne_id,Nb_visiteurs_uniques,Nb_pages_vues,Taux_rebond,Nb_abonnes_reseaux_sociaux,Taux_interaction_RS,Nb_abandons_lecture,Duree_session
5784,96,3,4,8,5132,13599,20.02,4237,5.43,154,8.59
5785,33,5,3,3,8747,4374,23.65,1540,9.93,356,0.84
5786,71,4,5,3,8338,15735,29.26,1219,1.34,196,2.66
5787,86,2,3,3,6083,18551,32.55,4574,1.0,202,6.73
5788,57,1,3,6,338,6427,78.84,690,6.42,128,1.74
5789,92,5,2,8,8972,1946,14.52,661,8.66,441,0.71
5790,52,1,3,5,9932,900,21.74,2557,6.9,45,8.76
5791,89,1,1,9,3260,17474,40.56,1768,3.81,444,9.64
5792,37,3,2,4,1662,13951,25.7,1869,8.01,111,4.92
5793,85,4,4,5,4488,8773,53.89,3812,2.41,36,9.56
5794,78,3,1,3,5579,2821,28.52,3901,9.76,449,2.47
5795,29,1,2,9,8543,2837,22.34,1141,5.54,490,4.67
5796,98,3,4,10,7761,18663,61.23,792,2.39,270,5.03
5797,57,1,1,3,7494,13819,51.32,3987,0.34,74,1.36
5798,3,3,4,1,4556,1356,77.33,4350,3.78,92,2.88
5799,98,4,3,1,8617,5484,67.72,4829,2.87,347,9.83
5800,44,3,2,3,6775,16411,87.39,4925,5.63,69,2.83
5801,33,5,2,3,7556,2320,27.56,3020,9.95,349,4.17
5802,95,1,2,2,3033,10378,77.41,949,0.69,131,9.73
5803,6,1,4,10,4278,19471,29.01,225,6.71,396,6.15
5804,100,2,3,4,1542,7719,56.25,62,5.55,477,4.51
5805,76,3,5,1,2252,5512,20.24,424,6.63,392,6.1
5806,54,5,4,9,2187,12990,36.05,508,3.87,137,6.78
5807,33,5,1,7,5739,17440,52.54,50,9.58,390,8.11
5808,93,4,5,10,5547,11941,87.69,2299,3.17,454,3.14
5809,75,4,1,3,376,11278,65.21,2582,1.35,194,9.88
5810,68,1,5,6,6791,10581,88.71,3004,9.33,447,9.39
5811,62,1,1,8,9918,4474,41.25,2446,6.95,303,5.2
5812,93,4,2,5,9206,19946,55.26,4463,4.47,164,9.43
5813,9,2,5,8,1875,6550,71.87,2707,5.92,36,8.95
5814,68,5,2,7,9418,9791,11.1,121,2.36,411,5.43
5815,83,2,4,2,5391,15438,31.18,210,2.5,481,1.21
5816,11,3,1,4,6058,4108,70.62,2850,7.26,326,8.95
5817,10,5,2,5,6105,12725,59.32,4526,2.43,238,4.91
5818,51,4,2,2,6953,2432,23.51,2000,9.24,241,4.15
5819,59,3,2,10,4462,11486,23.59,4285,8.61,146,8.86
5820,37,4,4,2,195,3767,16.33,3486,3.05,107,7.52
5821,26,2,5,8,2270,2470,13.42,4570,8.64,19,3.8
5822,30,4,2,5,2976,17589,89.36,2016,7.54,137,0.75
5823,16,3,2,7,4440,4871,88.6,1944,7.99,362,2.1
5824,59,1,2,7,5973,4821,16.36,435,0.11,387,7.45
5825,74,4,3,10,4083,14679,70.69,3729,9.36,403,5.26
5826,20,3,1,8,8090,13816,44.06,2065,1.74,353,8.36
5827,61,5,5,10,1934,19114,19.07,3044,9.44,217,4.52
5828,53,4,1,7,9053,6246,32.39,4187,8.65,273,8.75
5829,73,3,3,9,1456,14372,51.76,2391,1.0,81,3.82
5830,8,1,4,5,5014,10544,70.26,1638,2.14,225,8.48
5831,10,5,5,1,4469,16277,46.15,1006,0.72,458,1.41
5832,87,5,2,3,6025,3736,74.18,3952,0.52,331,2.02
5833,87,5,4,6,2029,15725,51.57,1314,2.55,489,1.87
5834,34,5,5,7,1634,2620,75.45,3758,2.18,272,1.88
5835,92,4,1,7,9469,4631,35.13,486,8.53,299,9.14
5836,93,3,2,9,6403,6551,24.0,200,9.73,424,1.26
5837,75,1,3,10,1051,15217,48.65,1628,7.62,41,6.65
5838,86,5,3,9,3821,10508,88.18,2473,1.18,134,9.49
5839,39,5,5,8,9730,7201,56.69,2625,0.84,402,7.88
5840,80,5,4,7,304,1021,26.7,3361,8.38,289,4.64
5841,26,5,1,10,2132,5291,61.59,4270,4.35,0,1.54
5842,94,3,4,9,668,8126,77.84,4341,9.62,312,0.67
5843,87,2,1,7,5138,6364,75.75,3475,7.39,204,3.99
5844,77,2,5,5,2083,14139,10.91,4686,1.81,410,5.96
5845,44,2,4,9,8115,1159,86.86,3304,5.24,63,6.02
5846,23,4,3,9,968,10971,81.96,2729,7.38,429,8.76
5847,76,3,3,4,8035,16814,16.58,4964,1.51,497,3.97
5848,55,1,5,8,6509,14980,86.27,2426,2.72,112,2.96
5849,88,1,4,1,114,3734,62.33,1727,1.2,132,2.95
5850,78,5,4,8,7954,8389,10.11,1292,3.83,111,8.92
5851,67,3,5,6,1632,5740,54.15,2266,5.89,67,1.21
5852,95,1,1,1,4758,10044,42.35,4432,1.39,252,6.52
5853,96,1,4,3,5460,16581,20.32,396,1.61,230,1.91
5854,46,3,3,9,9220,17374,39.09,776,4.1,137,1.17
5855,36,2,2,1,9278,3701,89.57,2930,0.87,182,8.45
5856,48,3,4,6,8578,19034,41.21,3813,3.48,204,2.77
5857,80,5,5,10,8151,1364,71.16,4470,9.23,404,0.51
5858,4,1,4,4,1596,12295,27.7,4699,1.01,112,5.83
5859,80,1,2,1,5310,14012,39.51,3097,7.17,71,4.2
5860,48,2,1,8,2843,14751,76.65,2532,8.99,261,8.88
5861,88,4,5,7,9087,18257,42.25,4918,6.24,236,9.27
5862,63,2,4,8,9107,4338,68.56,2724,9.67,166,2.9
5863,26,5,4,6,4026,7181,62.07,1522,3.19,447,6.71
5864,91,4,4,10,1054,17609,21.27,2356,9.87,353,1.98
5865,61,2,2,7,5667,15661,33.08,4589,0.96,202,9.36
5866,95,5,5,2,8139,732,64.89,2988,1.36,325,2.95
5867,48,5,5,2,3433,19752,42.87,665,0.53,247,6.63
5868,2,1,5,10,4061,980,34.31,4600,4.41,151,3.01
5869,34,3,3,3,4113,6109,59.68,4176,8.33,14,6.83
5870,35,1,5,3,1484,5513,63.45,4015,4.34,488,3.73
5871,24,4,5,5,9896,12719,19.97,1168,2.84,273,7.93
5872,28,4,2,7,9390,8485,56.21,4002,4.9,426,8.31
5873,13,1,2,8,6494,19924,72.7,1219,1.69,111,9.49
5874,35,1,5,8,5229,19942,22.44,4455,6.26,137,8.51
5875,24,3,3,5,4079,13687,78.3,4260,5.09,291,6.35
5876,75,5,1,1,7134,13757,66.02,2624,4.44,252,1.38
5877,9,5,3,10,7806,4401,87.65,1207,8.61,498,5.11
5878,40,2,1,4,6582,811,20.98,4880,3.47,370,0.8
5879,80,2,1,4,765,11459,42.54,2501,7.16,150,6.92
5880,75,1,2,8,220,17852,45.89,1767,3.16,408,5.06
5881,49,4,3,9,1360,7007,61.4,2829,5.12,19,4.7
5882,100,5,5,10,7408,11169,44.32,3310,4.51,282,3.47
5883,82,2,3,9,9287,6174,47.19,4922,2.7,175,6.93
5884,21,5,5,4,2135,16676,89.72,4022,5.66,16,9.41
5885,71,3,5,8,290,14443,62.2,1865,8.08,250,2.79
5886,73,3,5,4,8229,16171,18.91,118,3.15,349,0.78
5887,73,1,5,1,396,10525,17.33,4931,2.81,482,7.93
5888,7,2,3,4,7303,316,36.44,1202,9.31,361,1.09
5889,40,2,5,2,513,2848,61.14,2985,1.94,242,7.81
5890,59,1,2,10,3680,9866,64.43,4761,0.95,436,5.92
5891,55,2,1,7,8449,18448,17.84,3662,5.69,82,4.58
5892,10,4,1,6,7601,8290,60.65,3800,7.98,61,8.14
5893,51,3,2,9,6413,292,67.45,2477,9.44,256,7.68
5894,47,1,1,3,3997,13187,27.07,1959,3.07,497,5.98
5895,2,5,1,10,5453,14506,59.11,1378,9.99,140,5.32
5896,29,5,4,8,2195,19819,39.7,2314,5.24,464,0.73
5897,64,3,4,4,8568,638,83.02,110,6.3,424,1.32
5898,35,2,2,1,4947,19508,22.9,4132,8.88,486,0.71
5899,65,2,4,4,4384,5670,14.49,3528,6.78,491,6.31
5900,62,1,1,1,9028,6077,52.13,3524,6.38,330,1.6
5901,73,3,5,9,703,13366,47.07,793,4.3,321,8.56
5902,38,1,3,2,5172,17030,34.52,1844,3.44,277,1.89
5903,11,5,4,6,2451,3841,67.23,2056,9.9,451,6.11
5904,79,4,2,3,9179,9826,84.55,1281,4.5,392,9.34
5905,2,1,3,7,5079,10455,72.21,4512,5.5,480,2.64
5906,61,1,2,3,1212,19162,35.51,1152,2.87,389,8.22
5907,6,3,3,10,3715,16963,79.94,832,1.98,285,1.77
5908,34,2,5,1,3752,15148,83.6,1673,1.86,469,7.04
5909,42,3,3,6,4884,9218,80.66,2430,8.93,398,5.01
5910,65,3,2,5,5275,17221,81.37,3972,5.67,341,8.81
5911,5,2,2,7,2373,16586,39.34,4221,0.93,148,1.55
5912,99,3,4,6,4890,3275,84.9,3200,0.12,408,1.14
5913,92,2,2,7,4876,17403,82.17,1720,6.91,373,5.51
5914,91,5,1,7,1768,1683,10.62,576,7.83,358,7.52
5915,76,3,2,2,1791,9848,30.91,3590,6.39,128,9.65
5916,37,2,4,5,7054,11319,52.2,1462,4.7,359,6.35
5917,25,1,4,4,6950,17108,49.92,1821,1.6,272,8.59
5918,75,3,3,7,9523,14364,89.82,3220,7.43,310,7.51
5919,27,3,2,2,7104,450,68.02,2943,8.55,8,7.44
5920,39,2,3,6,2829,11870,27.6,1314,3.12,281,1.01
5921,75,3,1,3,6628,18727,14.75,2819,9.27,452,8.79
5922,30,3,4,10,8342,422,34.48,3331,1.74,296,8.55
5923,68,1,5,10,2556,12707,77.77,2568,5.42,146,5.56
5924,21,1,2,9,2683,4410,10.16,1861,3.15,492,0.7
5925,38,5,1,6,1330,9085,67.39,1102,3.47,329,4.45
5926,86,2,1,2,8881,1637,18.8,4258,2.52,232,3.83
5927,42,5,5,10,133,7477,15.64,2686,9.64,311,1.16
5928,98,5,2,10,5934,8515,88.32,28,4.13,359,5.21
5929,89,5,3,3,5364,3539,50.61,1673,2.69,318,6.78
5930,15,3,3,7,2421,915,40.58,182,3.74,7,8.33
5931,69,4,5,10,2503,3520,24.02,493,9.13,404,4.26
5932,13,3,2,3,5135,16776,52.14,2964,4.21,283,2.11
5933,62,3,1,6,2286,4050,41.76,1792,2.71,194,9.36
5934,49,1,3,2,3564,11682,42.43,4390,9.85,494,2.46
5935,2,1,1,7,6052,17216,84.61,3843,8.69,426,6.55
5936,94,3,3,5,7102,16462,77.96,2846,0.9,296,8.43
5937,27,1,4,7,3616,15700,17.41,660,8.99,476,1.92
5938,32,3,4,6,8926,816,12.02,3671,7.06,195,8.1
5939,40,4,3,4,9069,12605,41.26,2401,5.96,5,1.63
5940,77,2,4,3,2889,14417,25.62,4208,3.7,128,2.89
5941,43,3,2,2,1968,8549,59.65,4455,5.2,365,8.4
5942,74,2,3,4,9493,9445,31.39,3405,0.52,156,0.56
5943,50,3,1,1,8327,12645,18.01,3766,1.38,381,1.5
5944,96,2,5,5,7527,13788,84.09,929,0.09,99,6.7
5945,71,3,2,7,6105,1465,39.11,1824,5.14,388,5.23
5946,72,3,4,1,7496,6883,17.06,4088,0.44,485,7.74
5947,47,5,2,1,1899,14115,64.25,1322,2.44,222,7.83
5948,92,5,4,6,2713,11028,32.14,4289,8.76,372,3.41
5949,97,4,2,10,439,14556,67.3,937,1.17,146,8.13
5950,47,5,3,6,5012,5712,10.82,657,9.36,425,1.69
5951,90,4,3,10,4272,8790,14.17,4559,7.51,231,1.52
5952,67,1,3,10,1446,19468,46.54,2903,7.41,390,7.23
5953,72,5,2,4,9186,15614,67.82,465,0.64,364,9.48
5954,50,2,3,6,9981,16708,56.92,2972,5.65,2,0.61
5955,37,4,4,4,9258,7663,89.07,1707,5.36,358,4.76
5956,19,5,3,4,9524,10020,35.48,2485,7.47,140,2.39
5957,95,2,2,8,250,10546,63.22,25,9.19,340,8.9
5958,90,4,4,7,8977,7990,71.34,1277,5.95,489,8.75
5959,77,1,5,9,5678,14865,11.33,441,5.22,301,5.19
5960,42,3,4,8,6643,15833,26.65,1302,0.63,39,9.14
5961,63,3,4,9,3754,16724,70.75,3879,5.93,151,4.72
5962,51,3,5,9,211,16445,71.1,2300,1.28,339,6.81
5963,60,2,2,8,3335,6905,38.51,3721,7.92,293,1.43
5964,48,2,3,9,840,12507,19.87,3070,8.32,75,6.85
5965,81,5,4,1,5639,19039,75.13,1484,5.99,278,4.81
5966,64,5,5,10,2666,4440,42.5,84,8.65,449,1.01
5967,11,1,1,2,2186,15592,85.67,879,5.86,385,6.36
5968,1,1,5,1,796,12075,45.74,3992,6.24,186,6.16
5969,27,2,1,5,2527,16618,53.89,2089,7.89,446,1.75
5970,12,4,1,8,6590,17004,38.29,1148,0.07,341,7.52
5971,69,2,4,4,3632,4231,72.31,1701,1.35,173,6.24
5972,58,1,5,2,5872,7546,80.02,1120,8.81,74,3.36
5973,95,1,1,8,8010,5060,68.48,715,0.89,25,8.27
5974,72,2,5,6,2314,1589,53.81,4972,3.75,324,4.63
5975,61,5,4,3,1359,380,43.2,4581,1.6,339,1.38
5976,61,2,4,8,3061,5990,67.37,951,2.91,63,7.32
5977,26,4,2,4,7886,10899,81.09,3405,3.38,472,2.72
5978,85,3,1,2,9723,14957,57.34,1654,0.2,12,9.02
5979,53,2,3,3,1565,2621,11.95,1021,4.0,213,4.47
5980,49,3,4,8,6936,19243,67.45,2286,2.62,245,8.35
5981,59,3,3,7,5951,8844,20.38,245,6.81,101,7.94
5982,6,4,4,8,9706,17567,75.64,518,8.42,257,2.71
5983,18,3,4,2,7611,7383,83.97,2290,3.12,206,2.29
5984,92,1,3,6,5511,16914,47.45,4268,4.34,183,3.04
5985,42,3,1,4,3829,4717,64.96,4186,9.23,324,6.81
5986,20,1,3,4,7148,10486,23.55,3687,2.79,496,2.02
5987,89,1,2,8,4354,7752,33.34,2785,5.41,418,2.14
5988,53,5,2,7,6182,7064,44.62,3429,6.22,3,8.51
5989,66,1,4,10,745,10161,59.5,3029,6.04,152,7.97
5990,71,5,1,1,744,4928,69.05,623,7.75,359,4.95
5991,38,5,3,3,4665,5221,25.86,2791,5.78,186,2.22
5992,63,5,3,9,8227,4609,65.74,3302,9.96,419,9.84
5993,93,1,2,4,4600,4748,18.43,3651,3.69,87,4.59
5994,62,5,3,4,4374,9226,70.74,2029,1.23,92,4.02
5995,29,1,3,10,1944,12471,25.73,1919,1.65,428,4.16
5996,22,3,2,2,7004,5295,66.35,620,2.98,117,1.3
5997,15,3,3,8,2729,13696,21.55,3325,9.44,388,1.39
5998,24,3,4,4,1592,13626,65.98,1610,2.35,114,5.85
5999,10,5,5,7,704,11902,86.41,94,1.44,173,1.55
6000,85,2,4,10,3209,7087,41.15,3115,8.29,128,8.89
6001,18,2,5,10,8972,6122,71.92,2655,7.17,336,1.87
6002,6,4,4,8,9365,14867,78.35,4347,9.65,3,4.53
6003,58,4,4,7,5763,14379,68.87,3132,9.13,260,7.71
6004,8,3,5,1,1226,11061,17.08,440,9.25,284,3.54
6005,92,1,1,7,5784,6431,24.8,3210,8.0,420,7.42
6006,11,5,3,9,314,6893,67.97,2643,5.96,493,4.23
6007,18,1,5,7,8951,18825,10.43,970,5.64,419,2.58
6008,18,2,1,10,4214,8236,76.24,3253,8.97,251,8.84
6009,54,5,5,10,2355,5483,32.95,1445,5.37,334,0.9
6010,76,1,2,8,3754,11435,15.4,267,6.11,281,6.63
6011,64,4,2,10,4149,8149,75.55,803,3.74,453,5.09
6012,86,4,3,5,3041,9781,79.67,4647,9.56,237,1.56
6013,76,2,5,2,6843,14869,81.54,2355,0.34,263,8.94
6014,74,5,3,8,4465,4536,52.05,322,7.43,289,3.01
6015,71,2,2,6,9448,4625,45.89,2328,4.25,81,1.69
6016,95,2,3,1,2813,11930,53.23,619,4.45,152,9.53
6017,78,2,3,7,7707,16943,35.31,569,4.78,42,8.67
6018,41,1,3,5,6117,18637,49.95,1973,10.0,53,9.48
6019,99,1,5,7,7348,2235,52.98,119,4.29,165,5.88
6020,70,1,5,9,3504,10198,13.64,275,7.0,88,3.9
6021,52,4,1,1,4356,12677,40.79,1505,3.04,12,3.9
6022,86,5,5,8,3560,17014,65.96,4030,0.01,274,6.85
6023,50,5,5,6,2241,14535,72.78,2343,8.32,255,1.62
6024,32,3,2,1,8055,11741,73.05,3093,0.15,311,8.95
6025,100,1,2,1,4039,5151,89.42,158,9.6,100,1.17
6026,39,3,5,6,3873,5412,73.71,4154,6.18,401,8.89
6027,69,2,1,9,9089,16618,27.92,2519,1.78,455,3.9
6028,83,2,1,10,6606,8765,72.86,350,2.58,245,6.89
6029,13,4,5,9,7557,11811,74.73,2494,9.35,65,9.1
6030,70,2,1,3,6877,13881,63.31,2579,2.66,367,0.71
6031,62,3,5,3,4723,10443,80.76,2882,2.53,137,2.95
6032,74,3,2,5,2777,5432,25.47,2127,3.1,163,3.51
6033,8,1,1,7,9480,8006,38.97,4629,8.57,16,9.1
6034,22,1,2,10,3373,2741,84.69,4545,7.63,202,3.89
6035,58,3,5,3,6184,16418,13.36,97,6.24,269,5.32
6036,48,4,5,4,3713,8247,11.93,2403,9.97,45,2.76
6037,11,3,4,4,5526,19773,33.86,4608,0.91,402,2.62
6038,3,3,1,3,9440,4262,70.27,4883,4.64,251,6.2
6039,79,1,5,7,7328,16332,22.63,4007,2.99,16,8.24
6040,50,3,4,5,4791,15067,11.81,4118,8.42,39,7.6
6041,11,3,5,3,9005,7487,59.98,73,1.05,307,6.08
6042,32,5,3,10,2562,7630,89.25,175,7.72,379,7.63
6043,90,4,2,3,5456,13221,50.99,2373,8.57,377,1.53
6044,24,2,3,10,5964,13436,70.27,4071,1.23,228,5.75
6045,95,5,3,2,8064,12408,67.23,940,5.71,402,7.91
6046,38,4,1,3,2078,9946,80.31,4775,2.84,368,2.53
6047,3,4,5,8,7753,5270,55.08,2553,1.41,21,3.47
6048,76,2,1,5,2615,6039,67.16,2395,4.78,272,4.03
6049,99,5,2,3,8934,12205,34.69,136,5.47,157,4.05
6050,56,5,5,8,9625,19175,59.5,4051,4.48,489,1.63
6051,40,2,2,4,4569,17842,14.71,2976,0.29,309,6.62
6052,12,1,5,1,9977,18810,51.74,3061,6.02,143,7.38
6053,12,3,2,2,2877,2607,88.7,4744,4.52,194,3.16
6054,63,5,5,10,7639,826,43.71,3056,8.24,403,2.89
6055,12,1,2,9,7319,483,71.73,4286,6.58,432,2.44
6056,12,2,3,6,929,1736,52.69,1063,4.17,229,6.77
6057,4,5,1,6,6323,5177,67.32,4471,9.86,60,4.6
6058,6,2,4,8,3209,9597,65.13,170,8.41,192,2.92
6059,98,1,3,5,4574,11359,41.06,3818,0.1,360,3.45
6060,1,1,4,8,7519,1295,85.5,3027,3.44,132,5.0
6061,93,3,3,6,7086,1758,65.34,592,8.01,419,4.44
6062,94,2,2,8,3061,2451,78.95,2452,1.73,253,1.29
6063,46,4,5,1,2553,3116,85.92,2363,6.96,471,6.9
6064,74,3,4,8,4915,13323,41.78,1010,4.66,322,6.81
6065,98,1,2,5,5476,14907,89.38,3686,1.2,131,6.57
6066,84,3,1,1,5994,11634,27.63,727,6.03,119,5.52
6067,94,5,5,5,5980,8507,22.69,2512,2.66,330,6.99
6068,40,2,2,6,2891,10601,89.72,296,4.72,328,7.19
6069,63,4,1,3,6313,196,13.09,1552,3.56,375,3.58
6070,12,1,1,1,2770,19018,74.44,1471,2.81,12,7.8
6071,79,1,4,1,3206,1036,43.75,3058,1.0,60,2.6
6072,45,1,1,4,8549,2082,70.17,12,7.39,90,0.56
6073,23,4,1,8,1611,17970,26.84,4354,7.58,305,7.62
6074,94,4,3,4,8632,16900,11.33,1901,5.0,241,4.72
6075,26,3,1,3,9418,14665,31.11,1892,6.45,443,9.34
6076,68,3,1,8,6381,17793,17.73,1720,5.83,11,6.24
6077,66,1,5,5,4262,3195,15.13,61,4.4,30,1.2
6078,80,2,5,8,996,5130,79.42,1229,6.64,143,0.87
6079,22,5,4,8,3767,15631,46.9,2841,2.23,278,2.21
6080,49,4,2,6,2592,17414,41.92,3054,6.36,368,5.85
6081,96,2,1,7,2912,15606,61.76,2854,0.44,212,7.95
6082,14,4,1,8,5012,1675,67.23,2380,5.74,11,5.56
6083,52,5,2,5,1301,3796,11.42,4336,5.33,85,8.39
6084,9,1,2,2,4709,2989,86.71,3208,3.13,7,4.16
6085,41,4,3,7,6352,7791,23.53,2461,5.37,273,6.92
6086,51,5,5,3,5095,18091,14.78,4145,6.41,489,8.11
6087,51,1,1,1,4214,12807,86.8,1968,7.88,482,3.56
6088,91,5,5,1,3065,14349,25.61,767,5.51,221,4.46
6089,9,3,4,2,5758,3380,18.61,3199,3.77,365,1.08
6090,64,2,4,8,5299,5808,34.47,64,8.14,245,2.34
6091,31,1,5,1,5425,11363,48.74,693,3.95,17,7.46
6092,78,2,5,9,9421,886,44.16,4417,5.32,405,3.05
6093,85,5,2,4,8490,15160,43.53,1127,7.88,336,7.71
6094,57,4,2,8,8998,18720,73.95,822,1.06,272,8.55
6095,39,4,3,10,2895,2209,27.87,244,9.95,269,3.67
6096,46,4,1,10,7205,126,74.27,1414,3.36,476,0.63
6097,70,5,1,8,3473,10383,55.47,1628,2.04,301,2.56
6098,96,3,2,1,5614,10184,63.62,3446,0.85,23,4.51
6099,14,2,2,9,8717,13434,66.78,1265,2.15,334,4.1
6100,57,1,4,8,2023,4598,44.21,1016,0.19,124,2.39
6101,49,1,4,8,4874,613,75.1,3702,3.38,92,0.75
6102,40,2,1,2,9563,13946,61.61,1326,2.06,180,7.89
6103,2,3,4,6,6743,1217,27.12,2283,1.38,54,2.26
6104,95,1,2,3,2057,3668,81.38,173,1.72,17,5.16
6105,63,2,2,8,5552,14916,49.23,1108,7.48,492,9.51
6106,26,1,4,6,8584,7848,18.49,1911,7.8,388,7.71
6107,79,3,4,4,2653,18869,66.77,1047,8.85,249,9.05
6108,75,2,3,2,3790,19096,49.02,3453,6.36,426,6.17
6109,43,2,2,9,9342,18265,18.14,2987,2.2,224,1.88
6110,47,3,4,2,1323,4093,49.34,979,7.42,186,6.11
6111,97,3,1,3,4528,4891,70.44,4115,2.44,249,7.71
6112,3,2,1,9,3151,14960,85.29,4041,1.96,378,5.66
6113,39,4,1,5,339,4061,29.56,2063,9.48,233,5.5
6114,17,3,5,3,6753,14926,89.86,618,4.8,343,5.12
6115,76,2,4,8,4747,10967,69.71,705,9.97,12,4.67
6116,4,4,2,8,1747,9093,37.6,2793,7.87,243,5.45
6117,28,3,2,7,7632,2615,37.5,872,9.3,219,6.59
6118,12,5,2,9,6290,1846,54.96,3345,5.22,340,6.41
6119,74,2,4,8,5841,5545,77.56,3136,9.46,69,8.16
6120,42,1,5,8,8401,12360,25.15,3816,9.8,433,2.09
6121,44,2,4,6,818,7678,87.18,317,9.67,131,6.05
6122,87,3,2,10,1222,15119,76.55,2992,6.0,232,6.4
6123,78,4,1,10,2680,2231,58.64,515,6.71,330,5.66
6124,84,5,5,5,7329,9287,70.02,1482,5.3,396,8.67
6125,8,2,3,5,479,12838,59.71,3578,5.82,246,3.26
6126,88,3,2,5,2516,18513,80.85,2185,7.25,379,2.22
6127,55,5,1,8,1114,17747,41.35,1937,3.1,231,6.99
6128,8,5,2,6,3386,12240,33.63,2571,7.52,257,7.2
6129,46,4,2,8,6482,6672,21.63,1749,8.73,90,0.65
6130,88,1,2,5,9048,6005,77.42,4859,4.05,141,8.62
6131,95,1,2,1,5634,16653,28.67,3556,9.12,123,8.93
6132,14,5,1,1,7163,5620,52.22,4431,3.09,203,5.39
6133,34,5,4,4,6551,1741,75.71,2368,4.09,15,6.05
6134,37,5,5,7,1213,8624,85.3,1060,0.01,377,6.51
6135,38,1,4,10,4493,2397,27.66,2971,1.43,188,7.86
6136,50,2,5,8,8046,15361,25.96,657,3.54,228,9.07
6137,38,5,5,9,4337,10804,76.27,458,7.38,160,8.33
6138,11,4,5,10,9753,14968,88.41,4401,8.97,206,2.39
6139,89,3,2,8,3385,5679,63.99,3814,5.99,133,0.89
6140,51,1,2,6,3880,14129,30.48,4156,9.27,106,4.05
6141,62,4,1,10,2655,17939,24.66,4960,7.2,41,2.63
6142,91,4,1,10,4922,19434,67.36,1939,4.11,23,6.41
6143,14,2,4,7,2351,16337,63.7,64,4.48,448,4.4
6144,66,5,1,3,8962,18500,15.25,3602,3.62,29,8.75
6145,20,4,5,10,5227,5388,38.63,3417,1.85,319,5.6
6146,11,4,3,2,4275,19929,88.87,4696,4.67,86,6.53
6147,81,3,2,6,9330,18600,68.93,3621,9.7,402,7.39
6148,82,2,1,6,2912,11410,35.62,1850,3.06,412,9.73
6149,41,5,3,10,1042,1516,56.24,2355,7.69,335,9.37
6150,24,1,4,1,6411,2845,16.69,3307,7.14,425,1.67
6151,36,4,1,6,5754,10201,87.14,1592,4.84,267,6.5
6152,56,2,2,1,7623,19009,86.77,4899,7.09,471,8.74
6153,32,5,4,5,6605,17854,22.52,4936,5.57,202,9.37
6154,93,5,2,3,6533,10950,73.16,1624,5.87,409,7.7
6155,6,1,5,10,2681,19337,39.65,2527,8.89,302,3.9
6156,72,2,4,9,1907,19998,65.73,1979,3.42,31,8.08
6157,5,4,2,6,6807,19145,33.45,669,8.1,286,1.84
6158,68,1,3,6,5963,17615,67.12,2476,5.36,226,8.84
6159,83,2,1,6,8567,6634,85.09,118,8.06,334,7.09
6160,86,3,4,6,5901,7051,38.12,1686,1.65,375,1.95
6161,28,3,4,7,4031,16062,56.33,2060,5.02,432,9.93
6162,41,2,5,3,9788,13970,24.64,4864,4.92,67,7.82
6163,62,5,1,10,9347,14028,76.69,4426,7.05,488,9.25
6164,70,5,3,10,1271,3755,84.24,1751,1.81,469,1.91
6165,19,4,5,10,6577,19491,32.03,2506,5.74,122,0.91
6166,60,5,3,6,9692,8472,16.98,1756,8.73,62,1.5
6167,77,1,2,8,5544,16430,43.98,1062,5.68,389,4.63
6168,19,4,3,1,6033,5180,72.12,3163,4.52,3,8.52
6169,5,3,2,2,1005,9934,61.41,3761,0.73,157,8.29
6170,2,2,3,5,4277,18160,74.32,3135,8.95,375,6.97
6171,94,4,1,2,2021,3035,56.02,3332,3.78,254,7.49
6172,80,1,1,10,2239,4268,74.92,2403,2.39,140,5.89
6173,97,5,2,4,4798,10016,58.26,1487,4.54,367,3.5
6174,67,5,2,9,8511,14011,54.74,4976,2.29,148,1.86
6175,31,3,2,2,589,873,25.78,4769,6.03,106,1.15
6176,53,1,5,7,4390,19005,81.86,4501,3.88,4,1.56
6177,28,3,4,5,8428,6960,67.97,4353,8.29,440,3.97
6178,1,3,3,2,6589,4295,25.13,3041,4.81,12,5.39
6179,56,3,5,7,7223,13229,17.54,212,4.94,13,4.03
6180,57,1,2,10,2840,16117,68.56,2633,9.38,80,6.72
6181,35,1,1,7,5731,3336,48.12,4268,2.75,213,8.22
6182,67,5,1,9,1619,18195,42.64,3508,8.47,174,3.4
6183,23,5,1,6,4189,19108,57.02,1226,1.45,6,6.5
6184,24,5,4,1,3931,12315,16.32,1215,2.43,429,5.72
6185,34,5,1,2,5121,585,52.03,93,8.16,179,3.65
6186,68,5,2,2,4122,7157,52.7,1811,3.55,11,3.12
6187,54,3,3,4,9413,4013,14.05,1049,4.55,163,2.36
6188,11,4,4,5,8385,16143,86.35,2276,2.44,364,6.43
6189,92,2,2,9,9602,13721,60.92,2318,8.82,252,4.36
6190,91,3,4,6,4458,12058,71.52,2551,1.15,305,7.28
6191,29,3,5,2,8232,19678,18.44,886,4.36,330,1.29
6192,29,1,3,1,7245,13558,42.34,2798,4.99,424,6.12
6193,38,2,2,7,3947,4147,49.79,1023,6.52,128,3.82
6194,65,1,4,3,1574,18496,10.01,3558,2.2,250,1.75
6195,29,4,4,9,4326,10696,18.0,4923,9.43,224,9.69
