Gouvernance_id,Date_id,Direction_id,Employe_id,Systeme_id,Projet_id,Nb_projets_strategiques,Taux_utilisation_BI,Balanced_scorecard,Dashboards_exploités
5704,27,4,276,22,55,1,98.24,83,21
5705,66,8,263,23,89,7,70.19,43,41
5706,62,9,120,7,81,5,78.58,36,31
5707,79,2,34,20,10,7,75.43,49,42
5708,82,6,37,33,48,5,64.15,70,22
5709,84,10,201,50,75,9,58.92,26,17
5710,68,7,107,30,59,0,57.38,23,45
5711,26,2,156,46,90,4,62.14,60,12
5712,26,7,172,4,39,0,77.65,91,37
5713,77,3,272,23,2,4,76.35,74,5
5714,93,10,83,49,95,5,92.4,6,14
5715,48,6,27,39,52,2,63.56,87,18
5716,11,2,266,49,89,0,86.78,87,43
5717,5,1,288,44,63,2,98.82,42,39
5718,54,10,11,4,27,8,67.0,34,1
5719,7,2,112,41,46,1,68.15,45,43
5720,46,8,151,6,22,6,51.56,93,14
5721,86,9,237,38,81,7,86.22,98,43
5722,46,10,14,34,25,0,92.54,31,7
5723,62,1,54,15,69,0,79.32,53,41
5724,4,2,198,41,32,7,55.84,41,20
5725,13,1,215,2,40,4,54.94,39,27
5726,84,6,145,15,69,4,70.98,54,35
5727,88,10,284,46,99,8,73.55,44,37
5728,19,4,231,46,1,3,94.0,77,34
5729,49,4,185,29,25,5,78.2,19,42
5730,1,9,38,46,92,9,79.98,27,15
5731,81,1,104,9,70,6,65.82,10,18
5732,54,9,232,9,13,0,58.04,4,9
5733,17,10,75,22,31,1,77.85,88,32
5734,25,7,34,19,56,4,80.83,81,16
5735,38,3,96,29,42,4,64.18,2,5
5736,45,8,283,28,95,7,86.64,61,33
5737,17,8,261,45,13,1,52.71,97,46
5738,39,1,210,16,87,7,87.75,73,32
5739,55,7,91,22,88,7,55.49,16,43
5740,78,9,241,46,23,3,70.44,1,42
5741,24,6,228,10,17,2,71.51,41,21
5742,79,2,115,21,91,8,54.87,55,35
5743,65,4,16,15,49,2,52.53,49,45
5744,44,5,39,14,72,3,75.34,84,31
5745,41,5,258,13,42,5,79.32,16,4
5746,64,2,230,36,24,2,73.55,50,31
5747,36,9,162,9,40,8,76.58,18,20
5748,30,5,172,1,87,10,66.03,87,24
5749,32,7,50,24,26,5,57.02,38,12
5750,100,2,293,3,34,9,56.12,58,32
5751,27,9,130,14,70,9,58.25,70,16
5752,67,4,254,19,48,7,94.26,16,1
5753,39,5,288,3,75,10,60.47,55,30
5754,22,3,78,48,74,9,59.66,6,2
5755,65,2,134,2,61,2,62.09,14,37
5756,31,7,201,28,31,3,96.63,55,50
5757,1,8,215,2,31,2,60.58,46,20
5758,93,5,292,11,46,9,96.3,53,23
5759,44,5,110,28,75,6,68.1,49,20
5760,63,8,139,37,57,9,85.4,0,31
5761,20,2,174,44,97,0,64.55,99,10
5762,78,1,241,48,51,6,65.98,93,5
5763,55,7,217,11,32,8,62.61,16,34
5764,83,5,227,49,31,9,82.9,48,47
5765,46,1,19,10,7,7,92.95,90,42
5766,63,9,119,47,60,3,61.06,90,46
5767,93,1,166,46,85,9,89.84,53,6
5768,65,4,277,15,15,9,84.78,17,41
5769,92,1,2,45,84,4,50.45,32,2
5770,90,9,14,13,56,3,87.25,27,7
5771,71,7,223,39,57,2,83.35,35,2
5772,1,7,105,43,92,1,98.79,54,49
5773,78,6,42,27,35,8,87.69,59,20
5774,59,3,110,43,83,3,75.36,27,26
5775,45,6,88,42,1,5,58.17,20,35
5776,14,6,76,11,25,9,62.01,45,14
5777,70,5,37,8,1,7,63.53,72,8
5778,41,1,88,17,100,8,63.79,37,2
5779,8,1,219,28,79,3,92.58,88,43
5780,22,6,239,13,82,0,69.23,90,38
5781,79,6,204,13,89,3,75.52,23,13
5782,35,1,43,34,45,8,60.43,92,11
5783,86,1,24,24,44,6,89.8,99,49
5784,92,10,191,46,69,8,57.58,16,3
5785,13,10,199,50,65,3,56.39,23,29
5786,97,2,218,44,52,5,58.26,62,47
5787,49,2,5,42,88,0,75.09,34,16
5788,66,6,150,48,53,6,97.36,17,4
5789,53,2,194,35,17,7,78.8,32,22
5790,75,2,10,16,80,8,52.15,27,41
5791,23,1,117,32,92,4,80.45,85,15
5792,56,7,84,39,12,7,74.72,37,5
5793,47,3,93,18,45,8,62.16,75,47
5794,30,7,152,37,41,6,96.68,2,33
5795,6,8,196,11,50,6,83.08,33,20
5796,58,2,193,29,15,7,91.88,13,30
5797,80,6,100,1,10,9,54.08,18,27
5798,34,3,235,49,72,5,50.42,51,4
5799,76,8,208,5,98,4,80.93,27,13
5800,36,2,27,36,91,5,51.54,77,25
5801,48,1,75,39,16,0,57.05,11,25
5802,31,7,205,42,49,5,99.74,84,37
5803,48,9,180,25,28,2,99.59,17,22
5804,69,4,19,21,42,3,99.24,27,21
5805,32,4,55,45,58,2,65.9,89,34
5806,90,9,30,32,24,4,78.17,27,46
5807,13,3,198,47,43,1,97.98,94,20
5808,43,8,265,12,32,1,57.89,100,15
5809,2,3,47,33,50,9,80.4,19,8
5810,54,4,42,2,24,9,88.45,10,29
5811,32,7,256,20,8,5,71.4,29,17
5812,42,5,170,19,78,2,67.44,39,42
5813,55,10,52,41,48,3,91.61,47,47
5814,79,5,244,23,99,8,90.67,11,16
5815,47,2,280,4,83,7,76.51,22,31
5816,61,6,33,15,6,7,92.28,49,31
5817,68,7,64,9,93,4,61.58,62,16
5818,88,2,231,2,84,9,85.1,64,33
5819,74,5,169,8,39,8,92.72,41,42
5820,95,5,75,22,83,5,95.37,70,20
5821,78,4,23,22,41,8,70.06,11,43
5822,76,7,219,22,85,2,65.79,49,1
5823,47,2,208,6,2,3,66.39,77,32
5824,52,9,39,24,95,7,75.34,13,47
5825,41,4,151,1,21,1,56.61,80,29
5826,31,9,103,16,26,3,75.92,31,50
5827,4,6,251,17,31,4,98.7,58,1
5828,29,1,264,11,95,3,74.94,82,25
5829,63,3,37,47,84,3,52.31,70,4
5830,51,5,114,13,40,10,73.35,28,29
5831,8,6,226,44,95,0,73.05,59,38
5832,97,5,258,18,34,8,58.45,21,11
5833,40,10,139,13,17,4,92.45,56,36
5834,88,8,200,12,60,2,70.12,11,21
5835,66,5,35,45,37,2,92.74,17,15
5836,23,10,184,45,70,2,93.33,57,3
5837,16,4,147,21,83,3,57.82,99,44
5838,93,9,280,34,79,1,72.48,10,37
5839,71,9,215,10,7,10,91.71,5,9
5840,93,2,141,18,83,1,54.64,7,7
5841,63,9,280,4,100,3,60.39,61,41
5842,54,3,7,3,38,5,97.91,3,25
5843,2,5,228,47,59,9,80.31,16,23
5844,32,2,106,26,100,3,97.55,84,45
5845,69,1,217,47,10,0,78.97,47,46
5846,25,10,4,15,85,3,85.83,2,14
5847,15,1,284,2,59,9,91.95,78,12
5848,72,9,186,14,100,6,80.62,7,24
5849,47,6,182,47,21,4,74.41,32,30
5850,5,2,45,49,99,6,91.18,92,14
5851,84,10,99,17,57,8,52.65,76,48
5852,43,6,161,1,42,3,93.51,89,15
5853,12,8,196,39,80,2,67.04,51,39
5854,26,9,261,21,73,4,52.7,91,16
5855,53,7,287,38,4,1,98.96,74,33
5856,12,1,96,4,77,1,98.11,58,8
5857,11,8,209,29,82,0,86.63,58,31
5858,41,8,150,30,64,1,83.68,15,18
5859,27,2,18,42,26,10,56.98,32,39
5860,40,5,9,7,60,0,90.62,13,14
5861,61,9,43,34,28,6,84.89,63,34
5862,75,8,104,33,18,4,77.47,22,10
5863,47,2,71,7,65,3,63.0,75,18
5864,75,10,207,37,42,7,52.7,62,28
5865,41,3,101,5,95,9,81.43,35,46
5866,67,5,265,40,95,2,58.05,50,21
5867,91,8,146,4,94,8,67.27,43,6
5868,26,5,1,40,80,10,72.18,8,41
5869,52,6,175,46,43,3,75.73,72,27
5870,15,8,206,38,38,10,52.75,67,42
5871,4,5,270,3,57,1,65.39,66,16
5872,81,9,143,10,73,8,84.02,91,41
5873,45,4,154,29,66,0,77.16,74,37
5874,82,1,186,48,88,3,84.55,15,2
5875,83,2,157,22,66,1,98.37,23,12
5876,13,7,277,17,55,10,79.17,62,34
5877,18,8,99,9,70,8,61.08,10,44
5878,54,2,212,6,58,4,97.28,12,35
5879,66,10,287,22,64,7,88.88,46,32
5880,76,2,35,31,35,1,78.27,35,3
5881,17,4,159,11,28,0,60.76,63,12
5882,78,2,106,25,29,7,97.76,97,36
5883,78,6,154,14,76,4,78.0,76,11
5884,92,3,267,11,17,6,69.57,21,34
5885,3,1,62,31,91,4,92.35,29,22
5886,17,9,261,36,25,5,92.76,94,23
5887,10,10,211,21,59,5,62.22,60,29
5888,55,3,183,47,53,0,90.34,40,12
5889,94,6,170,30,90,6,93.52,64,5
5890,58,5,70,47,54,2,72.68,16,40
5891,67,9,162,21,32,5,98.17,55,25
5892,56,9,77,26,2,1,89.77,58,41
5893,27,1,267,5,56,8,93.5,85,28
5894,10,9,13,11,57,0,62.21,65,17
5895,14,1,173,27,36,1,92.29,69,23
5896,68,9,120,43,23,4,73.37,81,34
5897,43,1,153,11,39,0,97.78,45,36
5898,75,9,231,3,76,2,77.21,88,24
5899,17,1,281,2,46,6,78.54,35,13
5900,76,1,224,26,95,10,59.4,93,17
5901,39,6,164,7,41,8,83.58,20,49
5902,32,10,193,24,56,9,82.12,70,23
5903,18,8,9,48,84,6,90.22,40,14
5904,80,5,58,48,31,2,54.95,3,16
5905,36,9,46,34,35,8,77.48,100,13
5906,57,4,25,7,49,0,62.04,45,34
5907,24,7,80,24,16,4,50.65,50,6
5908,91,8,248,23,96,1,75.31,45,12
5909,75,9,245,35,1,9,58.7,87,44
5910,7,10,223,10,90,6,76.65,55,30
5911,86,5,60,1,71,4,90.92,85,11
5912,96,1,22,29,86,9,84.51,68,13
5913,94,10,43,39,33,7,77.71,54,45
5914,33,1,41,42,5,8,81.91,66,16
5915,22,7,172,14,97,0,73.11,49,21
5916,33,8,53,31,54,9,64.05,64,0
5917,19,5,62,38,90,8,69.87,20,13
5918,14,2,85,46,67,9,89.38,9,32
5919,28,10,42,5,99,5,89.57,85,45
5920,81,2,206,37,20,8,54.2,36,40
5921,79,9,134,5,17,9,55.15,95,7
5922,77,4,158,44,48,3,59.23,97,34
5923,86,7,236,21,8,4,63.17,10,37
5924,17,3,136,3,8,1,87.5,39,15
5925,68,9,49,15,1,7,97.83,19,28
5926,11,9,71,35,3,1,57.5,97,41
5927,22,7,237,21,5,3,89.49,11,7
5928,49,2,109,47,81,7,91.2,19,21
5929,25,7,268,47,55,9,98.76,100,28
5930,49,8,159,39,74,0,59.55,18,19
5931,56,3,138,47,9,4,82.72,77,19
5932,92,9,45,16,15,5,74.11,99,7
5933,6,3,140,21,60,4,74.73,92,18
5934,16,4,174,33,16,7,74.78,12,49
5935,83,4,52,41,86,9,98.14,38,27
5936,61,1,107,40,82,10,52.22,27,30
5937,64,9,185,11,96,3,95.29,38,26
5938,30,6,176,50,6,4,56.04,65,30
5939,90,2,67,1,34,7,53.29,70,9
5940,8,10,25,12,16,6,88.33,12,25
5941,50,9,241,14,69,1,83.21,85,37
5942,83,3,68,25,45,5,95.92,16,40
5943,98,3,64,48,96,10,78.65,9,11
5944,8,5,25,49,24,7,67.3,49,29
5945,68,2,145,12,87,9,63.95,60,31
5946,34,1,222,50,71,0,90.77,73,28
5947,36,9,257,46,88,6,93.82,28,16
5948,38,3,245,26,8,4,64.65,57,45
5949,93,4,32,21,89,1,60.94,80,45
5950,17,3,66,43,41,10,54.58,100,10
5951,57,3,104,31,82,1,58.81,67,27
5952,94,9,134,13,23,8,92.88,9,49
5953,65,2,294,38,45,9,67.14,0,27
5954,54,8,42,43,83,8,65.85,60,8
5955,72,8,39,33,80,1,70.7,47,13
5956,54,10,146,8,35,10,68.52,81,25
5957,70,9,208,12,85,10,72.39,65,24
5958,17,1,261,17,78,5,80.22,15,26
5959,84,2,213,12,31,1,70.93,96,12
5960,42,5,181,39,15,6,93.83,40,1
5961,77,7,254,44,75,3,60.86,25,24
5962,42,1,150,16,75,0,96.07,21,5
5963,71,4,252,31,25,8,72.47,71,22
5964,53,3,161,10,36,8,63.55,19,25
5965,78,7,282,10,65,2,71.56,37,35
5966,52,4,182,25,40,10,77.6,16,0
5967,25,7,16,39,93,10,73.15,55,20
5968,85,4,129,42,31,8,68.55,49,6
5969,45,4,38,26,43,5,83.02,77,15
5970,15,2,133,34,30,1,99.06,37,21
5971,37,8,290,47,54,7,78.78,49,24
5972,100,9,126,38,36,8,60.96,30,25
5973,23,9,65,50,48,10,77.75,89,50
5974,34,1,204,34,38,6,53.01,81,2
5975,54,1,269,30,90,3,72.38,77,30
5976,71,1,280,23,13,0,95.44,4,2
5977,98,10,184,6,71,5,92.39,6,30
5978,30,9,213,45,79,4,96.11,70,23
5979,19,8,33,15,9,8,57.48,91,7
5980,51,10,44,28,96,6,67.23,45,43
5981,15,8,29,25,54,1,89.94,6,43
5982,92,4,210,2,3,9,71.33,59,34
5983,90,4,173,18,82,9,72.05,24,34
5984,99,1,57,35,31,0,84.33,54,9
5985,2,4,185,42,11,10,71.13,71,11
5986,6,5,225,20,93,8,88.33,77,32
5987,61,5,131,46,9,3,56.24,4,22
5988,77,1,22,11,98,3,98.59,9,50
5989,84,9,260,12,16,2,50.05,44,12
5990,96,1,86,26,87,0,79.72,100,4
5991,7,10,26,28,32,5,56.81,16,14
5992,54,5,21,35,49,7,54.45,64,26
5993,30,4,37,34,78,0,56.05,72,46
5994,77,3,57,22,79,2,97.39,46,1
5995,3,3,149,22,40,0,93.72,61,9
5996,65,10,13,30,61,5,59.46,62,14
5997,86,3,109,47,44,1,71.88,54,18
5998,49,4,180,35,50,6,68.81,34,46
5999,31,8,287,38,61,10,69.27,56,8
6000,10,7,191,18,82,7,84.88,54,41
6001,77,7,110,32,53,4,73.96,77,23
6002,53,7,24,26,17,7,91.31,27,38
6003,84,4,121,19,15,1,74.93,99,42
6004,64,10,106,23,15,8,55.75,39,6
6005,23,3,294,28,30,8,55.38,57,12
6006,4,5,136,41,23,4,73.68,63,7
6007,84,1,31,8,70,7,77.37,58,15
6008,28,3,111,33,80,5,90.8,33,49
6009,75,7,8,30,70,0,93.83,7,21
6010,75,8,245,2,60,0,87.85,9,23
6011,86,3,82,24,28,3,74.73,93,29
6012,52,3,237,42,85,1,61.9,54,0
6013,4,5,239,2,90,2,50.43,61,27
6014,47,6,261,50,96,0,88.29,97,16
6015,47,6,54,44,6,9,76.31,13,15
6016,79,8,202,22,46,4,67.84,72,9
6017,61,9,76,10,3,1,96.48,44,42
6018,91,2,14,15,88,0,56.58,43,37
6019,29,2,21,17,38,9,91.36,99,4
6020,66,1,76,31,44,9,97.6,100,29
6021,25,1,252,4,69,1,54.47,26,44
6022,51,4,116,35,72,0,96.83,17,17
6023,88,3,246,1,25,9,95.82,54,39
6024,89,1,17,24,39,5,99.98,35,17
6025,59,4,89,29,46,1,85.48,67,0
6026,77,5,36,16,52,2,54.85,42,47
6027,4,6,167,17,100,10,70.33,24,27
6028,88,8,97,46,28,7,61.25,91,1
6029,82,2,255,15,31,8,57.51,46,35
6030,2,7,258,24,55,1,76.22,10,22
6031,38,3,71,49,100,8,96.75,92,40
6032,36,8,182,24,38,9,87.11,23,39
6033,74,1,185,48,19,10,70.0,74,29
6034,59,8,269,6,86,4,96.1,34,48
6035,50,4,69,7,85,4,71.91,90,10
6036,52,3,180,12,23,0,54.38,86,13
6037,13,5,254,40,65,6,64.68,17,21
6038,11,7,246,30,40,8,73.78,95,25
6039,8,8,297,6,62,6,93.23,42,38
6040,54,3,241,10,15,3,62.99,95,37
6041,34,9,234,26,97,5,92.88,31,4
6042,72,1,70,14,8,1,64.24,64,12
6043,24,7,44,50,74,3,77.83,78,24
6044,95,10,32,13,44,0,89.96,17,33
6045,60,7,62,2,12,8,57.05,25,8
6046,1,2,42,50,27,3,97.62,95,30
6047,77,8,136,28,88,9,68.82,85,16
6048,57,5,243,28,39,5,88.65,71,35
6049,85,4,197,18,60,10,73.05,53,44
6050,2,8,71,20,100,1,96.9,26,42
6051,100,5,211,1,68,3,67.78,38,21
6052,27,10,86,15,42,5,51.47,3,12
6053,28,5,191,47,43,10,53.85,63,21
6054,92,3,136,20,46,5,69.26,29,7
6055,49,8,262,36,38,2,86.42,72,15
6056,6,5,44,32,84,3,66.91,0,27
6057,39,7,158,12,39,9,90.9,99,34
6058,36,8,52,23,18,9,52.08,3,5
6059,2,3,90,11,55,2,73.37,30,45
6060,1,6,166,43,40,8,56.69,74,30
6061,28,7,266,28,18,6,52.14,32,21
6062,89,5,55,8,90,4,65.45,45,33
6063,37,8,165,40,26,7,63.99,17,7
6064,76,4,23,34,86,1,64.42,93,34
6065,4,9,212,50,18,5,76.41,58,12
6066,54,3,250,30,100,5,50.76,4,49
6067,14,3,11,50,1,1,77.71,76,39
6068,34,8,287,25,60,0,84.26,19,5
6069,56,6,57,6,33,6,88.81,25,11
6070,35,3,15,2,97,0,58.88,96,26
6071,63,10,187,23,89,6,59.49,67,26
6072,47,9,232,46,52,3,84.88,39,28
6073,92,4,135,9,96,10,79.36,42,23
6074,48,4,154,49,51,5,81.13,82,10
6075,28,4,65,42,10,1,73.55,12,31
6076,41,6,86,42,87,2,73.23,24,12
6077,97,6,146,14,78,9,84.34,49,45
6078,78,3,107,37,31,0,97.47,96,33
6079,97,4,261,15,36,8,76.7,39,27
6080,33,5,121,49,11,7,54.62,22,10
6081,29,8,136,32,73,0,67.23,20,39
6082,32,8,186,45,5,5,97.47,28,37
6083,80,2,76,31,10,1,87.74,71,35
6084,41,1,100,42,48,3,74.09,49,41
6085,20,6,51,31,21,9,89.44,61,47
6086,74,10,182,23,71,9,96.23,43,25
6087,30,8,282,24,47,0,61.39,86,6
6088,54,6,38,7,32,0,78.47,62,32
6089,36,5,249,40,28,5,95.44,89,20
6090,60,1,26,31,38,9,66.2,50,2
6091,76,6,48,50,18,8,56.07,59,47
6092,91,3,206,45,49,8,99.34,82,16
6093,50,5,98,28,28,9,87.66,49,17
6094,81,9,116,8,20,1,96.11,28,22
6095,29,1,43,15,33,8,57.34,83,3
6096,49,3,119,3,68,10,64.23,5,42
6097,92,7,127,22,54,5,54.4,47,26
6098,54,4,104,31,27,9,54.48,61,2
6099,6,5,153,2,5,3,79.85,26,22
6100,39,2,288,41,64,3,50.95,9,15
6101,18,10,41,34,6,5,95.35,23,24
6102,57,4,226,13,65,7,78.82,5,17
6103,100,1,70,3,6,7,79.02,9,34
6104,34,2,245,1,36,8,54.1,83,39
6105,14,2,169,34,43,0,59.88,38,30
6106,24,1,60,29,69,7,78.54,11,20
6107,28,5,238,31,48,3,88.38,40,31
6108,79,10,21,47,91,0,57.23,95,24
6109,85,7,104,46,43,8,83.13,95,39
6110,11,10,26,37,11,1,82.71,9,22
6111,43,4,276,27,59,9,58.58,53,19
6112,95,4,78,13,35,10,72.97,28,23
6113,41,4,190,33,99,2,93.57,81,20
6114,33,5,251,37,27,5,73.7,6,28
6115,25,3,181,20,5,1,55.28,37,1
6116,49,8,124,24,29,7,65.75,21,15
6117,88,2,224,7,57,0,92.29,100,35
6118,23,5,263,9,32,8,84.87,45,35
6119,38,2,57,21,41,0,50.31,93,43
6120,49,7,76,32,44,6,55.72,33,35
6121,17,10,235,6,2,7,93.07,80,41
6122,98,5,35,40,38,0,90.28,9,31
6123,28,3,79,41,46,2,89.48,39,35
6124,21,5,58,9,53,3,60.26,42,25
6125,30,9,196,9,25,1,93.67,52,50
6126,52,3,97,18,76,8,86.08,30,47
6127,28,6,84,42,84,8,81.45,53,8
6128,80,6,267,9,47,3,89.06,10,22
6129,97,2,109,27,32,0,72.28,52,30
6130,4,8,166,48,24,10,90.45,77,6
6131,58,2,157,36,36,7,54.03,59,30
6132,68,1,187,32,23,1,64.73,12,22
6133,20,1,24,26,93,8,86.78,64,6
6134,43,2,251,49,78,3,71.34,82,38
6135,34,2,63,11,29,3,74.2,78,43
6136,41,2,257,24,38,10,59.27,78,14
6137,41,1,116,5,87,4,51.17,44,7
6138,35,9,136,22,8,8,54.81,55,44
6139,6,3,266,30,82,8,96.79,66,41
6140,68,1,294,3,53,10,78.65,39,33
6141,60,1,20,27,100,8,55.35,7,23
6142,84,2,284,48,72,0,55.53,47,2
6143,100,8,139,22,9,5,89.77,6,21
6144,55,2,249,1,83,1,83.41,15,15
6145,84,3,20,18,49,3,57.46,27,25
6146,29,2,161,14,51,2,59.62,59,29
6147,2,7,117,13,4,10,70.91,90,33
6148,50,10,150,44,42,5,51.19,65,28
6149,3,6,142,42,75,3,59.62,98,4
6150,18,5,60,6,98,6,68.37,82,9
6151,79,5,185,18,71,1,74.95,10,22
6152,42,4,33,13,80,6,72.48,7,48
6153,54,1,208,27,57,3,89.68,60,15
6154,16,7,252,36,80,5,75.89,73,8
6155,68,3,116,32,8,2,61.05,96,14
6156,38,6,196,25,94,8,91.15,87,39
6157,1,5,165,4,42,3,86.61,27,26
6158,6,6,170,23,27,2,91.39,32,44
6159,14,2,11,5,12,10,55.98,32,11
6160,22,7,171,18,73,4,78.81,40,3
6161,7,9,145,23,52,3,86.72,74,4
6162,44,1,146,10,62,8,75.67,56,32
6163,61,10,294,17,97,5,66.57,9,50
6164,68,7,161,50,35,1,90.34,12,47
6165,71,8,201,44,58,6,50.88,5,19
6166,57,10,89,24,62,2,67.14,11,0
6167,46,2,15,35,35,7,53.63,27,31
6168,89,10,187,9,10,5,99.61,50,46
6169,81,3,38,39,2,5,60.93,88,28
6170,15,9,272,49,22,9,61.68,19,34
6171,97,3,34,24,25,8,70.04,29,38
6172,96,3,124,6,84,8,83.85,19,6
6173,67,9,94,46,9,0,88.21,75,29
6174,23,4,266,35,11,9,68.99,95,46
6175,11,1,133,22,27,2,52.8,24,8
6176,21,6,58,48,1,5,71.45,49,2
6177,21,6,152,50,22,3,50.52,98,15
6178,92,9,142,43,90,2,83.04,70,5
6179,46,8,175,39,8,3,98.17,58,11
6180,7,2,138,50,40,2,90.63,41,21
6181,16,2,170,32,63,6,86.11,12,22
6182,78,9,172,10,21,5,85.37,20,7
6183,42,5,227,24,95,1,81.51,36,36
6184,22,5,185,18,94,4,96.59,89,39
6185,99,3,278,42,72,9,85.5,13,4
6186,19,10,123,10,17,7,77.24,54,4
6187,67,10,200,29,28,2,58.6,16,29
6188,13,5,60,37,4,3,75.62,70,22
6189,77,9,65,26,44,9,52.77,9,37
6190,93,8,14,10,92,9,90.81,99,48
6191,88,4,158,45,98,5,89.13,95,25
6192,43,7,153,6,11,2,76.04,91,3
6193,72,7,65,4,56,10,54.16,38,11
6194,38,4,225,27,15,2,66.56,30,28
6195,62,10,155,46,90,0,91.89,34,16
6196,26,9,250,2,100,3,67.88,27,19
6197,65,6,203,30,53,0,84.6,79,36
6198,37,2,44,41,67,0,82.7,64,9
6199,96,1,262,24,35,8,85.66,93,19
6200,84,5,247,34,27,6,91.59,2,41
6201,62,9,114,18,29,2,73.45,46,27
6202,41,2,154,14,12,3,88.66,30,41
6203,1,2,50,30,51,9,75.39,7,15
6204,1,5,25,14,49,7,70.59,45,28
6205,71,6,67,14,94,5,57.57,72,5
6206,50,1,223,11,64,0,82.4,51,13
6207,40,2,116,46,17,6,81.76,37,3
6208,57,7,172,24,90,2,51.66,62,17
6209,80,4,242,41,75,2,99.18,49,3
6210,40,4,73,40,65,2,82.88,8,12
6211,19,5,268,14,86,6,50.88,53,2
6212,5,9,255,32,70,6,72.32,64,44
6213,60,7,235,44,98,9,83.03,53,46
6214,42,1,47,17,21,2,70.97,14,22
6215,96,3,14,17,75,5,84.61,16,16
6216,82,8,223,32,56,4,82.83,1,20
6217,31,7,145,9,96,1,68.86,51,30
6218,61,7,268,46,83,4,58.82,82,48
6219,26,4,174,45,78,3,93.46,85,36
6220,67,9,186,38,18,9,79.8,70,35
6221,32,6,16,26,61,7,80.7,74,49
6222,9,10,128,33,68,0,75.31,93,41
6223,77,9,175,48,76,4,50.9,42,15
6224,29,2,45,20,92,8,51.48,62,38
6225,32,3,41,48,91,0,79.92,83,4
6226,57,3,150,39,82,9,63.5,47,40
6227,4,3,197,7,77,4,55.56,63,28
6228,85,5,279,4,93,2,77.24,22,33
6229,22,5,7,26,26,3,89.48,80,45
6230,61,2,57,5,79,2,72.55,34,44
6231,25,7,230,21,97,3,62.48,40,30
6232,3,2,62,17,88,2,97.5,65,8
6233,95,7,131,47,17,2,61.45,3,11
6234,41,2,112,40,91,8,75.86,96,45
6235,57,2,226,37,74,9,80.29,75,46
6236,94,7,174,48,93,2,89.71,5,9
6237,60,6,122,30,43,2,64.93,89,40
6238,80,2,87,46,87,5,85.42,94,6
6239,25,4,189,15,49,3,84.06,16,17
6240,28,7,269,3,57,4,73.59,48,10
6241,7,7,85,47,28,7,66.34,90,37
6242,64,7,44,26,26,10,80.98,15,6
6243,7,6,100,3,22,1,53.91,0,41
6244,14,7,151,3,61,1,53.51,93,10
6245,92,6,261,29,13,10,91.48,89,36
6246,20,3,126,12,54,3,84.15,76,0
6247,29,10,78,43,48,0,63.24,1,42
6248,13,8,54,4,35,6,80.36,25,7
6249,64,6,231,14,96,0,73.58,82,1
6250,35,8,88,26,34,6,85.15,13,26
6251,75,10,50,43,48,6,98.96,26,1
6252,99,10,298,16,21,2,90.84,9,2
6253,74,2,281,12,72,9,78.59,82,49
6254,73,8,249,36,35,1,90.12,100,14
6255,81,6,261,5,4,7,86.82,45,3
6256,18,3,139,10,63,0,74.87,86,19
6257,78,6,250,46,10,4,72.92,95,34
6258,91,5,103,9,57,8,60.4,14,27
6259,56,4,137,44,8,1,72.21,4,2
6260,81,1,140,42,89,10,96.2,72,2
6261,82,1,128,50,49,9,55.2,18,0
6262,3,10,69,30,11,6,81.51,51,19
6263,13,8,269,34,4,6,72.47,93,21
6264,51,9,2,27,44,10,65.82,53,7
6265,37,9,180,1,64,5,80.69,53,5
6266,86,3,29,18,11,4,52.92,99,24
6267,88,6,297,27,52,4,84.58,80,43
6268,56,9,152,42,41,6,72.1,16,47
6269,47,4,3,45,47,1,94.51,45,38
6270,85,10,117,32,15,8,60.09,63,38
6271,6,7,65,38,35,7,63.22,91,30
6272,47,4,172,7,71,7,67.34,89,15
6273,3,5,39,43,45,9,50.8,84,12
6274,16,5,157,46,64,8,56.58,15,29
6275,97,7,125,11,6,5,95.06,93,36
6276,8,8,20,37,4,0,83.96,15,16
6277,42,1,238,22,80,6,51.56,78,33
6278,74,6,118,5,92,5,74.88,98,8
6279,43,8,132,9,18,2,54.36,68,31
6280,88,6,30,39,81,7,66.25,6,34
6281,49,8,64,45,56,1,73.07,10,10
6282,20,5,120,27,90,4,95.36,71,6
6283,25,10,148,25,75,9,93.8,94,26
6284,96,7,235,49,19,10,54.38,79,31
6285,47,1,111,5,42,8,62.87,50,22
6286,19,3,193,25,37,5,98.9,18,34
6287,28,8,52,42,61,0,60.77,4,34
6288,72,6,32,18,16,8,50.9,87,17
6289,2,9,241,23,84,8,69.03,70,22
6290,68,2,249,17,42,8,81.99,71,34
6291,37,2,8,26,74,9,57.41,100,32
6292,82,1,269,37,78,9,64.26,56,43
6293,64,4,101,7,80,4,70.54,88,8
6294,86,8,152,30,48,4,63.38,95,29
6295,35,5,33,2,15,3,74.43,58,35
6296,84,1,203,33,66,2,73.33,51,9
6297,40,8,163,37,65,6,80.65,77,47
6298,97,7,66,48,100,9,98.25,12,20
6299,47,1,68,21,14,6,58.96,74,25
6300,62,2,135,7,67,0,68.22,95,15
6301,72,10,12,24,63,4,60.98,3,22
6302,79,6,32,23,70,1,67.2,89,50
6303,77,10,150,15,95,5,76.39,68,6
6304,56,10,215,27,79,0,72.23,7,36
6305,47,3,140,10,55,4,76.48,85,31
6306,56,9,86,41,10,10,57.99,98,16
6307,7,5,121,32,33,6,68.41,80,31
6308,20,7,42,32,57,8,66.7,39,24
