Capital_id,Date_id,Employe_id,Service_id,Formation_id,Contrat_id,Effectif_total,Taux_turnover,Nb_recrutements,Taux_satisfaction_agent,Taux_absenteisme,Nb_formation
4867,13,18,2,14,3,427,15.08,0,99.87,12.62,8
4868,25,228,3,48,4,189,16.67,2,75.03,0.99,9
4869,60,12,1,10,2,384,15.18,18,81.51,7.63,6
4870,10,61,5,34,2,289,6.44,19,90.05,0.91,8
4871,10,53,3,3,3,367,11.21,16,77.18,8.54,8
4872,82,15,1,2,2,395,7.96,17,96.3,10.91,3
4873,94,216,4,6,1,310,1.87,4,77.21,12.57,6
4874,62,229,2,34,3,377,5.56,4,97.64,6.38,2
4875,23,248,2,3,4,155,8.24,14,85.11,10.61,6
4876,74,34,3,15,3,327,11.96,9,79.93,11.73,8
4877,50,80,5,11,4,410,13.19,9,73.01,7.35,8
4878,36,145,5,48,4,149,17.6,20,97.31,10.92,0
4879,63,130,2,39,3,410,15.43,20,77.62,4.78,5
4880,48,258,4,44,2,82,19.34,3,74.44,0.5,9
4881,53,289,5,18,2,436,5.53,2,77.23,10.74,8
4882,22,90,1,16,4,343,6.66,20,89.23,10.76,1
4883,22,297,4,29,3,466,6.2,8,68.46,6.75,6
4884,10,218,3,17,4,481,13.4,17,67.32,7.7,0
4885,39,208,1,46,1,344,0.49,0,75.23,10.41,9
4886,93,119,3,35,5,446,17.62,5,82.88,11.68,5
4887,78,189,4,4,1,218,2.49,13,96.16,13.74,2
4888,77,155,3,20,4,239,1.69,20,78.78,8.86,9
4889,25,256,4,23,2,245,14.76,12,82.31,5.28,8
4890,75,218,2,37,3,448,17.06,9,90.39,14.95,8
4891,85,128,4,14,1,491,5.86,20,65.82,13.2,0
4892,24,107,1,39,3,282,10.59,7,68.82,7.85,0
4893,53,49,5,30,3,308,19.32,13,75.9,10.94,3
4894,89,187,5,28,5,319,15.4,0,92.54,4.71,5
4895,75,112,5,8,3,274,10.35,5,68.07,4.68,0
4896,78,281,1,1,2,476,1.68,5,97.43,10.44,4
4897,81,260,2,17,3,97,6.31,7,77.96,8.21,1
4898,22,285,3,18,4,161,10.13,10,67.15,9.28,4
4899,73,75,5,18,3,452,18.73,20,89.79,11.99,5
4900,8,287,3,10,5,350,18.17,0,69.78,6.81,4
4901,32,103,3,29,1,221,11.8,12,63.0,9.86,8
4902,48,279,3,49,2,163,19.94,10,83.65,2.17,2
4903,81,82,1,20,3,410,19.07,9,91.76,2.93,7
4904,35,69,4,39,4,346,10.28,16,87.29,11.48,8
4905,50,153,5,22,5,340,11.37,11,98.63,3.24,6
4906,49,45,2,49,2,156,1.96,10,69.94,6.06,8
4907,84,57,3,3,3,405,18.42,2,70.9,14.29,9
4908,4,227,2,1,2,329,2.14,12,85.88,12.42,6
4909,45,111,5,15,2,236,14.45,2,84.4,2.56,4
4910,21,25,5,49,1,306,3.54,20,92.59,2.8,4
4911,37,52,2,49,4,62,8.41,12,96.1,10.5,5
4912,7,29,5,19,1,54,4.47,11,70.41,9.62,6
4913,49,143,2,40,1,104,5.92,0,80.18,3.03,6
4914,10,25,1,42,4,187,12.39,0,96.66,13.78,2
4915,65,199,1,45,1,386,12.26,2,63.01,5.75,1
4916,77,120,2,18,3,213,11.1,11,76.94,6.99,3
4917,43,139,5,23,5,377,3.93,10,76.25,13.92,4
4918,29,154,4,45,5,492,5.07,18,95.49,12.59,8
4919,56,261,4,30,1,78,12.95,4,89.36,4.25,2
4920,41,160,1,44,3,225,13.36,19,84.69,12.34,6
4921,25,38,4,27,4,362,1.45,19,68.7,0.36,2
4922,26,125,4,49,2,378,14.78,2,71.17,5.35,2
4923,40,42,3,37,5,418,11.93,11,82.72,7.1,6
4924,28,133,2,13,4,497,7.99,0,93.06,12.93,6
4925,84,34,3,36,3,68,12.43,8,89.5,1.97,2
4926,79,110,5,30,5,207,19.91,2,85.4,0.53,5
4927,78,240,2,2,1,397,7.6,17,68.47,6.12,3
4928,9,117,4,28,5,352,6.2,4,64.91,7.86,2
4929,41,248,3,8,4,58,4.18,11,81.98,7.31,3
4930,46,21,4,9,2,180,9.51,19,78.49,9.38,0
4931,76,60,4,7,5,374,19.93,15,97.79,0.96,9
4932,50,127,1,41,3,250,16.76,17,67.89,13.9,8
4933,55,135,4,16,2,243,2.86,12,61.6,10.98,9
4934,49,82,4,17,5,176,16.59,0,95.18,4.28,3
4935,70,40,1,14,4,289,2.56,9,92.2,1.14,8
4936,26,31,4,41,5,107,3.17,1,99.54,6.28,3
4937,60,37,5,10,3,208,17.4,1,84.04,12.54,8
4938,64,37,5,27,5,176,15.39,8,96.54,9.42,10
4939,74,295,1,37,2,128,0.43,16,99.17,11.17,3
4940,7,205,3,28,1,318,8.48,7,86.27,12.88,7
4941,16,168,2,11,1,440,18.48,3,84.74,5.6,3
4942,62,80,1,2,5,66,0.33,5,84.89,10.6,7
4943,35,163,4,43,1,401,4.35,20,94.43,4.04,2
4944,49,260,5,32,2,177,1.22,7,72.53,8.9,4
4945,3,37,4,9,2,431,6.96,14,81.21,13.92,3
4946,41,177,1,49,4,429,15.22,11,81.83,8.55,1
4947,70,12,4,33,2,465,14.66,7,70.32,7.77,4
4948,24,161,1,20,4,293,6.1,4,72.5,12.41,8
4949,3,106,5,21,5,156,8.25,20,67.96,9.35,1
4950,56,183,1,8,1,95,12.45,2,78.42,14.93,8
4951,47,297,1,4,4,492,10.25,15,90.07,5.17,8
4952,15,36,3,45,5,481,9.94,19,86.59,1.39,0
4953,31,284,5,46,3,115,18.66,18,76.9,11.77,8
4954,24,26,5,42,2,316,3.19,8,99.69,8.95,4
4955,90,258,1,46,1,229,3.52,17,91.99,9.79,1
4956,78,214,4,44,4,169,15.16,10,78.45,13.92,3
4957,2,97,2,17,5,281,17.79,18,77.68,12.34,10
4958,48,231,1,41,2,123,13.65,3,66.69,3.56,0
4959,99,195,5,50,5,435,18.4,6,97.47,4.48,1
4960,58,87,5,17,1,105,11.14,17,70.42,12.57,2
4961,71,133,4,25,4,205,13.3,14,65.42,13.52,3
4962,10,97,4,30,3,226,14.88,9,75.22,7.55,2
4963,9,88,4,30,2,172,18.34,10,78.7,9.21,1
4964,97,173,4,8,4,371,17.33,4,73.65,11.01,7
4965,38,206,5,23,4,302,2.76,6,64.37,2.98,10
4966,65,112,5,20,4,370,7.16,12,97.39,1.27,10
4967,84,295,1,28,4,208,7.62,1,96.17,0.01,7
4968,75,263,3,37,1,368,16.68,3,61.16,10.5,2
4969,18,21,4,40,3,125,8.71,8,63.8,0.67,7
4970,19,201,3,21,3,76,9.34,4,78.83,0.05,9
4971,73,36,3,19,3,239,4.3,0,98.79,14.23,1
4972,13,169,1,48,1,474,3.97,2,69.58,5.53,3
4973,58,11,5,43,1,311,11.54,16,80.07,13.65,7
4974,58,203,2,43,2,430,6.99,20,62.12,10.8,10
4975,46,277,2,12,2,431,5.43,5,72.9,6.95,2
4976,74,117,1,37,1,82,18.26,0,84.2,9.42,4
4977,60,16,3,29,1,372,3.54,18,90.58,5.91,8
4978,56,147,2,2,2,158,8.13,11,69.09,9.58,3
4979,20,104,3,22,4,401,10.8,3,87.76,14.59,10
4980,54,92,3,11,3,395,7.79,10,82.07,5.25,3
4981,86,130,3,19,4,404,8.29,10,95.5,8.6,7
4982,25,271,4,44,3,56,4.44,14,63.96,6.13,9
4983,50,79,1,34,5,124,3.71,13,88.03,7.47,3
4984,99,10,1,26,5,309,11.57,1,84.15,5.02,7
4985,28,49,1,45,1,382,16.45,5,90.93,6.48,3
4986,51,118,1,5,2,312,6.59,3,80.37,2.97,9
4987,52,5,5,27,1,109,4.2,16,62.9,0.57,7
4988,7,285,1,4,3,366,3.83,3,84.4,13.19,9
4989,21,224,2,3,5,163,10.88,10,68.62,7.16,6
4990,13,290,4,31,4,410,15.68,11,63.5,8.36,5
4991,58,106,4,15,3,228,19.38,2,92.71,8.39,8
4992,89,281,1,23,4,367,18.26,1,69.04,10.94,3
4993,20,231,4,37,3,169,4.65,9,71.21,5.88,8
4994,47,28,4,8,2,387,19.24,13,84.79,4.72,9
4995,74,104,4,6,3,195,19.68,8,89.86,11.12,3
4996,98,60,4,50,4,215,16.29,4,84.68,12.96,1
4997,56,186,5,9,4,285,18.56,11,63.73,2.54,8
4998,80,45,1,14,5,266,9.52,14,92.91,11.24,10
4999,32,206,2,33,2,492,18.42,11,80.43,7.93,6
5000,33,138,1,3,3,141,1.98,16,82.93,11.6,3
5001,30,136,5,22,4,352,10.28,8,96.99,6.15,7
5002,39,260,3,42,3,369,3.89,18,69.96,9.61,10
5003,62,227,3,16,5,366,3.42,3,68.22,5.63,3
5004,11,181,5,49,1,431,13.63,6,61.91,12.7,9
5005,22,47,3,24,2,458,8.96,16,65.65,4.19,10
5006,73,290,5,21,1,289,0.32,2,82.15,3.12,8
5007,12,121,2,33,1,412,9.76,6,72.38,1.84,1
5008,13,96,5,41,4,262,5.62,13,87.92,13.02,5
5009,68,113,2,4,4,310,0.72,7,94.41,14.55,5
5010,72,211,1,1,2,291,19.21,17,90.01,14.6,9
5011,21,34,3,40,5,292,12.01,3,94.35,10.03,6
5012,44,267,2,12,4,161,0.19,1,76.91,6.57,8
5013,83,165,2,26,2,60,9.21,6,60.49,10.51,6
5014,53,32,1,5,5,390,16.16,1,94.32,5.07,5
5015,43,2,5,16,2,485,6.54,19,93.21,13.66,5
5016,98,96,1,2,3,436,5.27,6,77.66,2.32,3
5017,13,21,2,5,4,241,10.57,3,76.45,13.35,3
5018,99,126,1,32,4,426,19.59,15,67.14,3.42,7
5019,6,165,5,21,3,478,4.57,18,90.34,14.83,9
5020,6,117,1,48,1,419,6.11,18,72.23,2.14,8
5021,21,44,2,30,3,186,7.3,7,68.35,4.0,4
5022,4,243,1,36,5,280,10.73,1,83.16,5.84,2
5023,61,125,1,22,1,229,10.34,15,68.77,7.69,2
5024,98,74,2,50,3,429,17.98,12,99.86,10.12,2
5025,22,115,2,40,2,395,19.06,20,70.39,12.94,5
5026,37,113,3,2,1,337,16.87,13,83.75,5.73,7
5027,92,269,2,34,4,386,14.7,8,67.9,9.03,3
5028,97,279,2,37,2,419,12.49,12,63.37,13.12,0
5029,84,241,4,28,1,138,11.2,3,97.42,1.43,2
5030,15,16,3,6,4,176,8.05,10,83.93,2.66,0
5031,35,149,2,20,4,472,19.41,4,76.58,14.53,1
5032,86,210,2,27,4,470,14.13,8,90.66,1.77,1
5033,8,46,3,31,3,245,14.52,7,69.16,2.23,5
5034,18,119,2,46,2,285,12.3,17,94.19,13.04,2
5035,65,149,4,20,1,275,18.43,19,90.07,0.71,8
5036,80,80,1,30,4,325,0.61,19,63.49,5.47,10
5037,61,41,4,10,5,446,3.85,13,75.41,1.2,8
5038,51,19,5,20,1,167,1.81,13,88.88,8.2,2
5039,8,217,1,11,1,389,11.21,7,86.69,5.2,4
5040,80,184,5,48,1,316,9.25,12,81.1,1.31,0
5041,88,45,5,29,5,97,14.38,17,69.2,4.34,3
5042,95,179,5,2,2,421,8.65,10,81.3,5.35,1
5043,28,33,3,29,5,91,7.96,0,70.73,4.69,5
5044,86,139,1,25,5,214,3.52,3,73.42,10.47,8
5045,29,67,1,8,1,240,11.47,9,78.62,1.21,0
5046,4,49,4,49,1,53,10.15,9,75.4,14.5,3
5047,42,51,3,20,4,50,3.44,1,66.92,9.18,3
5048,56,128,1,41,2,495,13.71,19,88.18,3.53,10
5049,22,148,5,37,3,284,4.45,9,60.72,3.51,10
5050,78,216,5,38,3,168,6.91,12,63.4,11.71,5
5051,86,209,4,27,1,438,5.06,14,73.07,11.36,0
5052,48,270,5,23,1,142,4.01,8,86.19,4.44,2
5053,76,76,2,37,1,400,10.4,3,62.64,6.84,9
5054,29,188,5,4,4,308,16.31,8,73.47,6.35,6
5055,18,115,3,49,1,269,1.54,10,80.29,7.56,7
5056,24,66,4,15,3,148,6.83,9,72.12,12.44,5
5057,64,122,4,37,2,280,0.65,8,97.48,3.45,6
5058,58,257,1,7,4,405,7.68,3,72.06,3.04,6
5059,76,18,2,21,4,95,16.65,11,65.9,8.94,8
5060,35,21,2,44,1,118,16.83,15,77.76,6.88,5
5061,9,208,2,29,1,322,18.66,15,66.89,5.58,8
5062,70,151,5,21,1,458,0.18,19,74.62,14.67,8
5063,99,129,4,6,4,462,13.84,8,77.61,3.6,1
5064,15,14,3,41,5,184,9.87,12,74.38,12.33,1
5065,24,105,3,21,1,116,14.09,9,78.57,4.31,0
5066,14,143,5,24,3,95,1.19,2,80.6,7.77,9
5067,26,267,4,29,1,375,7.1,10,93.07,14.64,5
5068,54,151,1,3,2,445,12.45,9,60.44,8.39,9
5069,22,216,3,2,1,493,0.59,7,96.04,10.44,4
5070,20,47,3,42,2,109,4.37,20,67.33,5.81,6
5071,85,126,3,15,3,167,18.16,2,79.56,14.79,9
5072,98,86,1,27,1,283,18.33,5,65.64,12.05,5
5073,25,244,4,29,2,306,4.71,13,64.45,4.49,6
5074,38,41,3,36,3,478,12.23,2,97.43,7.69,10
5075,77,162,5,24,3,199,0.75,9,74.79,2.34,1
5076,45,85,4,4,2,241,7.32,12,66.43,14.7,0
5077,70,250,2,29,1,180,18.7,17,84.63,5.65,3
5078,64,77,1,28,1,391,6.23,19,83.44,8.66,5
5079,38,159,1,50,1,142,8.22,17,81.93,7.4,0
5080,45,60,2,41,3,306,18.56,5,84.54,15.0,8
5081,33,214,3,27,4,80,3.12,9,69.58,11.72,1
5082,9,25,4,45,3,77,17.32,8,87.55,2.19,4
5083,72,14,2,31,5,338,4.4,20,63.23,13.13,1
5084,11,73,4,28,2,225,15.22,0,93.82,3.92,3
5085,14,1,1,13,1,454,16.07,5,90.93,1.83,5
5086,81,207,4,41,2,227,10.33,17,84.53,13.05,3
5087,100,46,4,20,2,448,9.97,18,83.98,11.09,9
5088,48,247,1,5,1,438,11.64,18,67.42,11.39,5
5089,25,24,4,41,2,424,11.83,19,76.98,8.64,1
5090,54,118,3,37,1,98,15.22,18,84.39,2.75,7
5091,80,125,4,44,5,67,8.18,7,60.93,11.06,6
5092,87,26,1,7,2,326,9.72,4,77.87,9.96,5
5093,14,207,1,15,1,358,16.15,10,71.36,0.68,8
5094,65,139,3,15,5,79,10.74,20,60.66,2.28,8
5095,55,43,3,41,1,315,2.22,1,67.23,2.93,0
5096,12,153,5,22,5,86,11.38,14,80.27,8.37,8
5097,46,53,5,41,3,71,13.44,10,86.08,8.53,0
5098,59,176,5,41,3,451,13.87,14,60.56,14.8,2
5099,28,35,5,39,4,245,19.75,7,96.66,9.76,8
5100,60,13,4,30,1,479,10.9,8,85.56,13.92,10
5101,61,18,3,49,5,438,13.25,16,68.17,0.15,9
5102,22,248,4,36,4,58,13.74,16,77.64,12.58,8
5103,96,42,3,15,5,80,5.76,12,81.73,12.39,3
5104,49,287,2,36,4,232,17.4,17,76.07,12.5,6
5105,16,64,4,2,3,354,11.27,11,60.61,0.47,2
5106,50,189,5,46,3,175,9.17,13,87.37,9.91,3
5107,20,61,2,37,5,86,14.24,15,83.75,0.08,7
5108,79,72,2,38,5,432,16.32,2,89.53,0.33,4
5109,11,201,3,3,2,227,11.58,5,93.44,7.01,6
5110,75,141,4,21,2,382,11.53,4,94.87,4.57,9
5111,98,176,1,16,4,59,2.18,18,81.25,5.72,10
5112,15,184,5,39,3,114,10.82,2,71.71,0.76,2
5113,92,199,4,47,1,423,8.14,14,71.25,0.08,7
5114,82,217,1,1,2,224,4.98,11,73.23,4.96,6
5115,52,287,4,26,5,414,11.04,2,75.57,11.59,10
5116,74,45,5,36,4,332,14.29,4,68.76,12.44,8
5117,70,244,5,1,3,137,13.59,17,94.75,5.59,1
5118,88,70,2,7,4,255,19.37,18,80.79,14.19,4
5119,95,22,4,10,3,70,11.19,2,90.36,14.19,0
5120,7,7,2,1,1,198,7.8,16,84.25,1.8,4
5121,52,106,1,15,3,282,12.02,19,83.14,14.76,4
5122,39,222,5,45,4,436,4.25,6,74.79,12.17,5
5123,31,186,5,12,5,374,8.28,11,82.11,4.02,10
5124,77,171,4,25,1,455,18.16,19,81.18,10.34,8
5125,7,146,3,12,4,96,14.15,20,74.98,1.81,0
5126,54,232,1,30,3,472,8.3,5,89.02,0.68,4
5127,19,249,5,1,5,311,16.39,19,78.17,9.08,1
5128,64,128,1,5,5,315,10.48,9,62.05,3.56,5
5129,86,110,4,24,3,339,16.26,10,94.07,14.12,2
5130,18,286,2,34,2,366,2.94,18,92.84,7.99,10
5131,12,48,5,10,1,289,3.76,3,71.52,10.27,10
5132,27,130,1,48,4,231,16.48,3,60.65,1.05,5
5133,69,14,1,47,3,81,10.32,7,79.65,13.76,10
5134,37,223,4,44,3,471,13.97,14,74.7,1.6,1
5135,28,264,1,11,2,400,14.9,5,74.15,0.84,10
5136,98,22,5,42,3,342,8.83,18,65.01,1.24,5
5137,50,238,3,36,2,223,18.13,15,78.54,2.61,7
5138,52,254,3,38,5,464,7.91,8,83.54,11.02,10
5139,21,136,4,39,5,337,9.11,0,81.17,12.35,2
5140,54,245,5,25,4,273,2.33,12,67.99,7.9,4
5141,86,42,1,42,1,241,11.06,5,69.65,6.04,10
5142,48,122,4,43,4,102,15.87,5,93.23,2.65,4
5143,83,77,5,18,2,89,5.55,18,69.28,1.4,4
5144,42,227,2,21,2,182,13.15,14,75.47,8.21,0
5145,2,89,4,41,4,50,0.95,12,74.89,11.72,2
5146,21,153,4,20,1,100,11.97,5,89.47,6.78,3
5147,75,98,2,20,3,257,14.71,1,66.01,1.83,0
5148,9,290,4,11,4,445,10.36,7,79.41,12.01,0
5149,39,118,4,37,4,356,14.61,13,71.95,6.93,5
5150,7,49,3,44,5,146,19.11,18,99.36,13.2,4
5151,20,231,4,41,1,265,18.78,15,67.63,4.84,6
5152,93,64,3,29,5,114,7.22,3,74.79,6.76,2
5153,38,98,1,11,3,315,7.68,19,87.65,0.91,7
5154,37,43,3,31,3,450,1.43,5,67.26,4.51,2
5155,38,250,1,32,3,61,14.68,18,96.19,5.17,9
5156,87,126,1,28,2,50,4.33,3,90.55,12.47,6
5157,90,137,5,50,5,313,7.97,0,81.79,4.27,3
5158,63,10,2,20,2,442,14.09,3,86.6,2.32,0
5159,92,191,1,34,4,434,5.13,8,75.53,14.06,2
5160,62,118,3,17,5,248,12.48,8,80.89,2.99,9
5161,92,118,4,40,4,480,10.42,10,90.83,3.42,6
5162,99,202,4,29,3,215,12.89,19,62.85,13.87,1
5163,29,273,3,19,2,307,14.34,3,94.87,5.09,7
5164,32,227,1,22,3,340,2.29,2,85.33,4.39,8
5165,61,171,3,5,1,107,13.46,7,87.68,4.11,9
5166,84,271,5,41,5,410,10.39,10,63.5,1.06,2
5167,36,198,2,31,2,155,13.81,1,80.58,3.91,2
5168,20,22,1,28,4,269,19.77,5,99.5,14.01,10
5169,10,275,4,2,5,450,0.15,8,95.04,1.9,2
5170,95,142,4,5,3,272,19.65,11,82.29,12.21,6
5171,86,237,4,11,5,253,9.93,17,60.46,9.22,2
5172,93,137,2,29,1,128,5.86,4,80.56,13.81,8
5173,53,172,1,42,4,89,4.74,14,90.96,9.05,7
5174,18,45,5,27,1,184,19.34,8,65.11,4.19,5
5175,92,119,2,2,4,104,2.65,2,61.02,10.69,5
5176,34,202,5,42,2,311,4.95,16,61.76,14.16,7
5177,63,134,5,39,2,474,17.81,12,60.28,4.6,10
5178,19,129,3,13,5,304,5.93,2,79.3,8.7,0
5179,30,277,5,37,3,455,6.94,20,96.48,4.17,0
5180,31,114,4,26,3,84,18.8,13,90.59,3.73,0
5181,32,269,5,25,5,112,12.66,1,98.44,1.14,7
5182,76,65,2,30,4,395,10.36,16,65.06,8.3,10
5183,92,91,1,6,1,187,2.29,14,73.61,14.0,6
5184,95,142,3,48,2,253,8.04,9,75.66,2.49,2
5185,44,171,1,10,2,134,13.59,18,99.76,6.04,6
5186,52,105,4,22,2,428,3.81,8,69.87,0.35,2
5187,71,80,4,11,5,211,10.66,13,76.36,6.53,10
5188,50,52,3,6,5,270,17.73,11,60.05,11.85,4
5189,51,112,5,27,4,134,5.73,17,84.19,7.31,9
5190,24,193,2,5,3,159,19.4,11,93.01,11.12,9
5191,70,104,1,20,1,486,3.91,4,83.34,3.93,10
5192,26,291,5,18,4,329,13.71,13,86.43,8.25,4
5193,71,160,2,14,1,395,7.68,20,99.58,14.09,2
5194,14,11,3,40,3,321,14.56,14,83.95,4.94,4
5195,42,95,4,43,4,483,19.06,0,97.77,8.46,9
5196,53,193,2,20,3,244,7.36,0,82.83,2.03,9
5197,82,148,4,35,4,108,16.86,5,83.48,8.49,7
5198,3,122,3,26,1,294,10.94,6,82.81,0.15,9
5199,46,255,4,19,3,282,10.87,5,90.11,11.83,4
5200,16,284,2,40,4,57,9.07,13,88.75,0.32,10
5201,43,204,1,13,2,317,0.96,2,93.77,2.93,3
5202,21,113,2,27,1,54,13.36,3,74.38,10.8,0
5203,61,151,2,47,4,340,4.8,1,68.38,3.57,1
5204,58,246,3,5,1,348,10.13,9,71.21,3.27,10
5205,38,240,5,15,2,361,5.34,18,74.43,12.13,2
5206,94,230,2,43,5,181,2.41,4,95.02,1.88,10
5207,10,62,3,3,2,168,18.86,6,89.19,10.29,4
5208,53,107,5,12,3,232,2.39,20,89.32,1.11,9
5209,6,162,1,7,5,278,12.06,3,65.3,6.79,4
5210,95,218,3,13,2,448,14.95,15,97.63,4.95,9
5211,73,101,5,27,5,428,17.89,18,69.22,12.85,7
5212,52,210,3,46,2,209,9.38,8,94.36,11.71,10
5213,51,245,2,24,3,127,2.83,20,66.74,6.42,5
5214,9,263,2,32,4,168,19.86,18,97.17,4.54,10
5215,58,239,1,22,5,192,12.35,17,61.62,2.67,1
5216,63,279,3,8,1,111,4.26,8,94.05,7.12,10
5217,11,190,3,2,4,428,9.97,7,68.74,3.04,4
5218,66,8,2,32,5,243,5.46,5,95.75,11.06,2
5219,68,221,3,23,2,375,18.41,2,97.65,0.95,4
5220,4,134,4,15,5,391,18.62,6,93.13,14.35,6
5221,29,290,3,47,2,248,14.62,12,77.6,13.42,5
5222,14,159,2,3,5,256,6.25,16,72.72,3.05,9
5223,50,55,1,42,1,311,15.12,13,95.84,2.98,4
5224,67,123,3,31,5,55,19.0,1,72.92,2.03,5
5225,91,53,3,36,3,98,3.24,18,83.07,9.53,6
5226,16,208,4,40,2,311,6.47,7,60.24,7.02,8
5227,52,141,5,43,1,87,14.81,14,61.5,3.98,4
5228,67,193,3,19,3,200,16.49,3,98.43,0.16,10
5229,75,150,3,27,5,221,9.85,10,78.55,6.16,4
5230,11,171,1,2,2,333,16.2,2,66.22,9.2,8
5231,91,118,4,17,4,261,11.03,14,79.18,12.68,7
5232,8,153,2,23,4,345,6.38,1,65.44,3.12,7
5233,77,176,4,39,2,341,19.41,5,91.07,9.85,9
5234,4,141,1,2,4,488,14.9,10,84.57,1.41,8
5235,70,232,1,41,1,293,13.51,17,79.9,13.97,5
5236,89,90,3,39,2,211,1.35,16,70.16,1.02,6
5237,84,197,1,4,4,80,4.67,5,89.95,13.78,0
5238,29,200,4,15,1,312,8.25,6,84.87,2.92,7
5239,48,280,5,9,3,388,19.22,6,81.97,3.73,1
5240,23,4,1,19,3,96,7.76,2,80.45,8.63,2
5241,32,194,5,26,1,349,7.13,5,60.61,5.45,6
5242,35,152,4,32,5,408,3.24,6,80.88,13.99,3
5243,44,19,2,13,2,500,16.62,5,91.65,3.02,0
5244,6,54,2,46,3,286,15.82,9,69.75,7.39,7
5245,35,176,2,3,3,450,0.87,8,77.49,3.38,4
5246,70,19,1,22,2,486,18.54,11,67.31,11.2,4
5247,92,285,5,45,4,68,15.46,3,72.97,5.16,8
5248,6,267,4,15,5,446,3.18,2,67.15,12.18,2
5249,79,92,1,47,2,312,3.66,19,86.52,13.8,1
5250,2,181,5,12,4,56,0.56,17,70.06,6.24,0
5251,29,187,3,18,3,222,15.78,1,60.59,1.76,0
5252,59,262,2,45,5,124,7.87,0,88.08,12.6,4
5253,85,63,1,1,5,326,15.09,20,92.96,8.82,1
5254,40,168,1,13,2,192,16.46,3,68.46,3.42,10
5255,1,253,5,13,5,437,4.77,20,64.99,1.95,2
5256,60,281,4,35,1,110,1.38,13,61.2,6.39,4
5257,5,250,2,34,3,395,1.13,15,65.76,14.81,5
5258,1,102,5,12,2,217,4.37,9,86.67,5.99,2
5259,60,41,4,28,2,299,0.27,15,94.93,4.54,5
5260,13,293,2,2,2,491,2.58,19,82.06,6.34,9
5261,81,122,5,17,2,477,8.61,0,68.9,6.15,3
5262,82,123,5,5,2,404,19.03,5,71.86,9.89,10
5263,1,71,5,48,2,259,19.47,2,72.79,13.39,9
5264,15,212,1,1,1,431,14.51,0,63.21,1.51,7
5265,86,19,2,33,3,473,16.22,2,61.99,12.36,9
5266,31,237,1,38,4,499,10.27,16,64.07,7.41,0
5267,70,64,2,20,2,466,4.69,12,78.23,7.3,9
5268,42,47,1,1,2,395,0.23,0,91.23,11.0,0
5269,26,279,1,26,2,325,10.91,8,97.78,3.27,1
5270,100,199,5,7,5,454,2.24,19,82.34,9.75,0
5271,18,74,2,12,4,296,14.03,20,75.15,10.1,4
5272,67,207,4,9,1,347,12.69,19,76.79,8.55,5
5273,30,128,1,1,5,200,11.95,2,67.76,3.67,9
5274,75,38,4,18,4,227,3.23,9,70.52,1.66,4
5275,75,24,2,31,1,130,5.07,11,79.15,14.97,7
5276,23,57,2,34,3,262,14.95,17,61.22,5.26,8
5277,86,141,1,40,1,120,0.09,12,68.97,5.67,7
5278,95,110,3,32,1,78,13.63,1,74.18,13.92,1
5279,58,92,1,1,4,150,2.91,8,74.82,1.11,3
5280,70,188,4,22,4,499,2.56,8,78.87,8.97,1
5281,16,89,3,22,4,284,4.14,19,87.07,10.92,8
5282,76,35,5,24,2,138,17.45,13,77.38,8.74,8
5283,19,114,3,33,3,359,11.76,19,94.17,5.18,7
5284,60,242,1,45,3,102,11.4,4,82.71,14.4,4
5285,55,133,4,28,4,418,8.03,15,77.57,1.03,7
5286,32,99,3,3,1,489,8.58,9,99.62,7.03,0
5287,52,62,3,1,3,282,13.15,19,65.15,5.07,6
5288,57,251,1,42,5,152,13.74,3,78.33,4.34,3
5289,20,191,4,36,2,256,2.07,2,93.28,2.59,5
5290,70,31,3,2,2,107,2.2,17,95.81,3.78,7
5291,14,212,4,15,2,322,6.59,13,82.79,9.51,5
5292,35,254,5,43,5,394,14.4,7,99.9,4.63,3
5293,68,285,2,17,3,355,0.69,20,64.62,12.06,10
5294,95,132,3,35,3,100,16.41,4,85.22,12.53,7
5295,89,35,4,39,1,165,3.71,12,71.69,2.02,1
5296,6,53,1,13,5,202,9.12,10,70.64,1.82,3
5297,58,119,2,46,3,282,4.97,3,67.38,1.53,0
5298,5,280,1,5,1,146,11.06,19,90.19,14.23,9
5299,11,124,3,46,4,384,4.25,12,89.07,5.66,10
5300,58,139,2,24,5,306,16.86,0,81.42,7.89,0
5301,68,35,2,15,5,335,12.48,20,68.22,11.26,5
5302,22,189,2,14,2,226,18.62,17,82.25,8.17,10
5303,40,206,1,17,4,128,17.43,6,83.84,13.83,10
5304,43,168,2,24,1,188,18.72,10,67.28,2.15,9
5305,68,233,1,6,4,500,2.83,18,67.23,13.16,6
5306,11,263,2,44,1,95,1.8,6,94.49,3.9,0
5307,97,41,5,13,1,103,9.2,10,98.17,8.0,3
5308,58,225,4,26,5,73,4.98,4,96.73,5.66,1
5309,99,29,3,9,3,196,9.75,12,87.37,2.4,6
5310,34,53,3,16,1,343,7.45,9,65.55,11.77,8
5311,66,241,4,50,5,192,14.25,14,87.75,10.22,4
5312,13,276,2,35,2,207,2.25,19,78.07,7.58,2
5313,70,21,3,9,2,276,2.48,19,61.19,9.91,6
5314,11,265,1,41,3,331,16.36,9,89.45,8.61,3
