Infra_id,Date_id,Systeme_id,Employe_id,Taux_disponibilité_système,Nb_incidents_résolus,Temps_moyen_résolution,Taux_conformité_normes,Taux_reponse_plateforme
5791,18,7,186,93.53,45,5.73,82.23,71.11
5792,20,22,182,84.65,10,36.76,75.4,84.32
5793,92,47,223,80.28,46,34.9,84.46,89.98
5794,11,20,136,91.48,47,22.09,87.06,82.3
5795,34,41,143,82.08,4,43.99,79.71,96.66
5796,87,45,4,89.67,21,7.63,81.68,85.84
5797,78,2,185,86.02,17,44.68,85.35,98.39
5798,43,49,145,96.89,12,31.19,94.37,89.56
5799,6,34,277,98.67,14,17.68,90.87,93.43
5800,29,25,86,84.92,19,46.49,72.7,80.47
5801,89,35,281,83.05,2,29.13,91.23,84.02
5802,41,36,96,91.68,22,13.02,75.74,94.88
5803,99,12,36,92.1,17,17.19,86.92,92.6
5804,35,15,236,91.73,39,32.03,84.54,82.3
5805,85,22,278,91.16,47,29.89,80.79,75.26
5806,2,48,154,99.27,25,45.25,86.43,86.88
5807,55,27,241,88.46,29,26.75,91.29,73.53
5808,44,30,246,93.92,29,11.16,79.77,97.67
5809,80,10,105,93.92,39,22.21,77.03,77.28
5810,85,36,180,91.0,11,7.93,88.12,80.07
5811,17,40,255,91.66,5,25.85,91.55,93.37
5812,60,21,244,99.77,14,1.91,80.15,98.52
5813,17,14,4,88.4,8,1.54,91.76,72.21
5814,77,15,217,99.19,50,22.13,71.22,92.67
5815,49,45,288,81.07,36,28.08,94.61,87.44
5816,53,18,259,96.88,36,0.89,87.46,87.28
5817,51,3,224,87.77,23,46.63,81.0,99.27
5818,62,1,249,89.2,45,28.75,89.21,98.04
5819,11,6,229,85.06,23,31.76,82.2,86.75
5820,69,37,88,96.2,39,37.82,85.33,98.61
5821,53,1,243,94.47,36,36.24,70.8,74.04
5822,34,19,193,95.59,6,24.85,82.07,87.09
5823,84,21,64,87.19,11,4.47,70.79,71.63
5824,45,8,52,80.36,41,45.09,83.07,76.39
5825,62,10,91,94.91,21,25.19,81.06,92.07
5826,56,1,60,86.91,18,15.8,87.76,70.11
5827,92,3,135,80.78,47,33.54,72.96,82.64
5828,78,21,41,91.04,46,8.71,79.96,77.2
5829,95,8,129,96.76,45,29.88,96.46,99.19
5830,29,14,257,88.04,8,40.94,92.63,77.5
5831,61,33,208,83.74,5,47.05,88.85,70.68
5832,27,19,209,86.28,29,31.89,93.55,91.38
5833,26,22,75,81.97,12,36.65,82.82,78.45
5834,59,48,282,94.52,10,32.73,91.66,84.35
5835,62,15,112,86.17,47,43.71,77.73,88.31
5836,18,28,19,95.97,28,39.82,70.7,75.78
5837,96,37,293,86.33,50,45.86,97.24,84.06
5838,92,35,272,81.81,49,16.1,87.14,98.66
5839,66,49,148,89.8,28,15.99,93.87,96.24
5840,90,20,218,82.8,7,32.38,71.93,99.97
5841,19,26,8,92.68,33,20.77,81.33,72.35
5842,19,30,116,99.3,49,1.27,81.23,79.44
5843,67,15,58,97.23,35,13.95,87.93,80.67
5844,56,15,265,87.46,45,41.59,85.12,85.92
5845,58,9,59,98.44,37,26.71,89.51,77.65
5846,4,44,144,94.59,41,8.14,85.77,78.13
5847,44,24,212,86.06,27,22.16,93.13,81.58
5848,73,15,46,90.52,4,35.28,78.63,95.71
5849,82,27,163,80.86,17,3.88,78.69,99.04
5850,83,14,110,99.37,22,14.35,88.07,85.7
5851,78,49,113,96.64,33,33.51,77.07,86.1
5852,42,31,222,89.22,0,23.44,96.44,73.04
5853,59,37,216,86.32,50,4.01,94.72,73.66
5854,64,39,237,87.86,20,40.93,87.44,92.91
5855,11,47,9,91.64,5,22.03,75.34,78.31
5856,43,3,157,92.25,4,21.55,81.68,91.55
5857,2,28,5,87.55,44,38.88,96.04,98.38
5858,57,27,232,86.36,13,21.28,80.07,76.49
5859,99,24,250,80.34,4,0.96,99.64,80.9
5860,20,6,143,82.33,48,7.13,74.47,82.04
5861,75,38,254,85.0,18,37.49,79.47,93.83
5862,67,28,47,90.41,38,27.4,96.61,94.9
5863,52,19,1,84.12,35,43.06,89.25,94.8
5864,13,8,262,92.02,40,27.19,77.6,79.33
5865,57,19,54,91.65,13,18.44,93.98,85.95
5866,20,2,178,81.87,25,29.29,89.13,81.24
5867,89,25,152,92.04,42,2.34,85.68,82.02
5868,9,14,221,86.74,37,45.94,78.89,91.22
5869,42,5,80,91.11,21,36.53,86.83,80.4
5870,56,28,239,90.85,11,10.91,81.19,90.03
5871,26,25,110,92.45,4,21.56,83.91,91.28
5872,92,49,22,86.83,17,35.56,73.57,72.04
5873,10,14,223,97.73,47,28.26,98.32,90.03
5874,45,23,92,83.26,14,39.6,80.59,76.76
5875,93,18,239,93.8,4,7.17,75.66,87.9
5876,74,1,220,92.23,50,11.67,80.15,98.0
5877,38,42,202,92.8,7,40.2,84.23,90.99
5878,24,8,283,95.21,47,8.83,98.1,95.66
5879,15,32,9,96.67,47,42.75,77.78,75.69
5880,38,32,63,86.73,19,22.01,93.28,88.94
5881,81,34,294,92.78,11,36.18,88.74,95.36
5882,91,41,253,83.69,28,11.67,94.93,71.58
5883,68,33,96,98.49,37,2.32,88.18,88.33
5884,16,8,28,97.69,21,10.17,81.29,86.45
5885,18,39,28,81.28,8,17.62,82.29,84.41
5886,22,44,159,81.84,3,39.63,92.23,90.14
5887,18,29,292,84.03,33,45.62,99.75,80.38
5888,18,7,296,80.29,8,15.03,91.08,87.67
5889,4,2,197,95.37,11,27.16,86.51,96.79
5890,3,21,122,93.63,43,3.25,90.9,86.38
5891,8,46,133,91.47,17,31.01,85.52,95.91
5892,90,8,270,87.84,25,7.41,82.71,85.6
5893,5,14,69,87.67,27,36.08,83.77,71.17
5894,72,29,7,93.68,44,43.24,84.45,81.8
5895,84,10,158,87.85,48,4.36,81.19,90.01
5896,9,45,209,82.22,2,20.8,91.95,75.82
5897,73,18,77,89.24,11,30.66,82.13,99.3
5898,23,24,48,89.08,32,15.09,83.32,93.31
5899,9,49,243,86.64,35,4.82,81.44,74.2
5900,44,49,126,89.79,27,17.96,70.27,84.21
5901,60,28,14,90.59,5,23.72,86.75,87.33
5902,66,4,20,95.01,50,31.62,72.47,76.47
5903,97,5,198,92.14,45,46.97,71.47,91.11
5904,78,4,109,99.54,25,1.53,77.5,87.71
5905,24,29,96,98.85,1,36.03,70.27,72.6
5906,46,45,169,89.52,26,32.12,71.23,91.47
5907,44,3,123,98.29,41,31.76,81.29,88.24
5908,97,41,251,80.72,38,32.51,86.79,70.82
5909,58,18,191,97.77,4,3.89,94.2,78.01
5910,65,48,47,84.0,25,40.03,89.16,96.24
5911,51,11,184,97.92,15,5.19,76.74,72.61
5912,67,23,300,82.87,12,16.81,98.79,91.41
5913,63,39,252,86.8,48,43.55,92.31,97.4
5914,1,29,96,87.95,22,17.21,77.73,92.15
5915,34,40,211,97.5,36,30.43,78.55,76.81
5916,60,13,143,81.63,1,33.51,89.88,85.1
5917,23,20,254,89.79,11,0.56,76.16,73.25
5918,20,36,252,93.58,42,34.61,73.44,95.31
5919,77,15,222,98.57,14,35.78,70.08,81.65
5920,69,25,269,85.15,45,26.4,71.36,97.25
5921,24,48,35,95.92,5,19.11,71.07,97.25
5922,56,13,103,81.71,42,41.29,79.9,72.67
5923,11,7,291,96.48,12,37.32,82.26,86.88
5924,18,38,261,85.63,32,31.16,77.26,89.73
5925,87,50,270,80.06,17,34.62,78.78,95.42
5926,16,28,77,90.94,6,15.92,84.28,95.06
5927,26,23,195,93.8,27,39.11,85.06,96.81
5928,96,34,211,97.96,50,23.21,97.9,75.54
5929,80,28,114,82.66,47,7.44,96.24,99.81
5930,52,33,254,86.17,44,47.63,75.03,93.29
5931,88,10,64,94.99,21,34.88,78.1,89.14
5932,59,3,127,94.7,31,1.59,77.26,95.33
5933,16,43,139,86.88,35,40.37,81.67,89.22
5934,43,6,216,92.98,24,20.11,76.24,99.46
5935,25,35,182,96.37,2,44.21,96.21,75.04
5936,54,1,2,99.63,41,10.96,74.12,92.59
5937,13,12,86,80.5,7,17.38,98.75,86.07
5938,26,46,132,80.35,37,8.09,88.56,95.7
5939,35,11,252,90.33,15,18.0,70.1,92.51
5940,10,46,86,93.4,45,36.51,84.24,97.55
5941,2,14,266,80.65,41,40.47,92.71,97.77
5942,66,32,172,90.54,25,12.82,78.64,79.49
5943,11,7,48,84.73,28,7.46,80.3,97.99
5944,92,17,84,83.43,6,2.03,78.71,88.14
5945,54,48,179,84.53,35,11.74,94.38,99.52
5946,93,42,232,97.97,1,35.86,92.94,84.84
5947,95,20,108,87.98,10,25.53,73.11,96.79
5948,95,23,36,88.58,48,14.42,85.54,90.65
5949,11,44,134,90.06,31,26.55,75.72,70.12
5950,77,26,114,89.11,50,20.45,94.34,82.41
5951,67,32,170,84.91,50,20.09,87.0,88.38
5952,83,46,156,94.19,33,40.22,91.79,78.68
5953,93,32,188,88.99,12,29.66,82.13,76.36
5954,15,21,229,97.35,2,9.77,92.24,91.63
5955,53,11,205,96.88,44,16.6,80.41,82.97
5956,44,15,31,92.42,9,3.57,73.55,92.38
5957,86,45,105,86.11,41,43.95,71.42,87.44
5958,70,4,237,92.92,35,44.3,71.56,84.81
5959,22,45,297,90.2,46,17.83,74.5,93.32
5960,35,9,285,94.66,12,16.83,70.91,73.81
5961,95,16,1,87.73,47,1.75,89.38,71.64
5962,58,40,89,96.34,37,35.5,83.37,71.12
5963,83,39,279,83.98,49,32.88,90.16,74.33
5964,13,13,155,80.32,50,17.53,99.32,72.33
5965,100,35,26,88.73,15,14.02,93.93,70.0
5966,94,25,104,83.94,1,1.69,90.01,86.42
5967,5,31,285,83.18,29,24.72,84.02,83.39
5968,76,2,161,96.23,47,19.29,86.98,79.65
5969,28,22,227,98.02,7,31.67,99.0,93.39
5970,31,50,29,87.48,37,29.55,87.24,72.55
5971,85,43,165,94.35,31,37.45,96.22,94.07
5972,96,14,179,91.67,2,21.93,70.49,91.13
5973,97,49,113,93.32,25,35.11,70.73,85.65
5974,16,29,96,86.59,38,18.75,81.76,86.01
5975,75,43,272,95.39,50,4.04,92.88,89.23
5976,19,26,185,96.15,47,0.94,81.74,90.56
5977,60,30,46,99.3,11,30.57,71.15,76.89
5978,10,33,288,99.06,4,7.43,86.22,80.5
5979,58,33,174,84.41,5,17.21,87.94,89.82
5980,27,43,183,86.76,14,8.01,77.35,90.43
5981,36,50,168,99.92,9,34.55,90.71,92.21
5982,70,46,60,91.13,15,44.96,75.0,93.98
5983,31,36,213,87.32,38,35.86,90.12,71.17
5984,29,6,121,97.93,28,33.07,77.36,86.36
5985,72,11,274,86.26,5,41.51,89.26,95.44
5986,54,42,61,93.28,36,18.26,84.69,74.19
5987,64,23,98,80.27,13,13.38,93.92,75.5
5988,28,26,108,95.35,34,14.04,79.72,74.46
5989,5,27,203,89.81,50,30.11,71.6,81.2
5990,27,16,117,98.98,2,44.49,93.18,83.97
5991,24,23,175,94.84,28,21.82,77.77,73.83
5992,92,43,62,84.3,42,9.93,88.5,93.95
5993,41,7,129,81.52,8,0.67,91.73,72.97
5994,54,42,296,95.25,17,24.51,82.69,77.55
5995,38,35,178,99.71,47,17.44,70.13,71.78
5996,51,35,53,94.23,37,15.94,89.16,85.9
5997,20,18,111,83.16,49,25.52,86.39,94.81
5998,77,11,288,83.09,19,46.66,79.62,77.58
5999,33,34,250,98.36,0,12.3,90.58,84.49
6000,54,31,221,91.68,11,21.36,79.19,71.08
6001,65,22,139,91.97,9,43.43,70.75,80.48
6002,69,24,203,91.01,0,23.64,76.34,75.67
6003,19,42,265,81.01,49,26.6,84.55,77.61
6004,48,11,248,90.84,25,46.96,88.79,85.26
6005,55,42,50,94.78,14,47.6,89.18,77.94
6006,41,9,104,94.04,5,27.44,82.14,87.8
6007,52,17,169,91.44,43,39.28,82.26,94.22
6008,85,46,294,88.74,33,5.71,92.66,75.46
6009,36,47,62,97.79,8,46.62,75.24,77.36
6010,15,19,110,96.72,42,14.93,96.46,72.78
6011,3,32,69,98.76,18,34.36,80.24,90.33
6012,52,24,278,81.91,39,18.26,96.99,85.02
6013,15,33,28,94.8,46,13.74,85.27,96.33
6014,63,38,89,93.1,4,19.47,93.7,73.73
6015,1,30,66,98.75,37,16.21,83.77,83.56
6016,71,14,295,84.33,26,40.09,90.33,70.75
6017,64,15,99,89.34,18,13.27,82.38,92.17
6018,52,12,182,80.3,45,47.66,71.76,80.46
6019,53,2,208,87.79,47,9.01,75.98,74.96
6020,70,13,296,97.16,32,10.91,76.53,79.31
6021,93,19,280,98.56,36,41.21,77.91,82.33
6022,61,18,280,96.68,6,13.02,79.63,83.84
6023,45,1,206,88.99,6,27.81,96.24,94.73
6024,74,3,271,81.32,0,22.63,84.93,84.02
6025,43,2,261,91.57,34,16.19,73.47,75.05
6026,59,43,278,80.97,15,21.88,79.55,85.59
6027,54,18,274,81.78,48,1.03,92.09,90.69
6028,29,20,40,83.34,0,32.25,78.76,95.82
6029,57,5,236,85.91,7,44.24,88.4,95.62
6030,28,44,253,86.99,35,5.81,80.21,80.32
6031,87,4,17,99.28,23,16.44,85.2,87.87
6032,77,50,25,99.94,43,22.47,79.25,90.24
6033,95,1,95,94.46,27,6.5,83.58,87.1
6034,55,24,283,85.81,0,28.2,85.59,89.72
6035,29,45,9,84.41,33,18.37,95.95,96.28
6036,95,5,236,81.66,11,44.94,80.41,92.88
6037,35,29,103,95.27,13,47.45,85.68,80.38
6038,17,14,161,99.67,18,36.54,95.3,71.77
6039,39,7,114,82.65,5,29.86,84.92,70.72
6040,4,12,299,99.87,26,2.82,85.52,98.32
6041,87,2,109,83.27,10,41.28,89.16,88.88
6042,35,10,160,85.68,45,2.29,85.27,95.36
6043,49,24,168,97.93,5,33.78,87.12,74.22
6044,11,27,247,99.43,28,39.44,84.51,96.3
6045,32,4,162,88.66,20,39.65,84.96,98.58
6046,67,25,102,80.42,41,8.38,84.65,73.28
6047,51,37,197,88.58,9,2.17,78.19,72.68
6048,23,4,131,98.7,15,24.07,98.26,92.02
6049,36,48,25,94.42,4,39.78,81.17,77.56
6050,100,18,268,99.66,20,6.15,74.83,75.97
6051,10,14,18,89.19,8,8.81,74.85,79.62
6052,37,6,88,80.86,40,2.3,93.95,77.28
6053,57,46,110,95.62,39,37.18,78.52,96.73
6054,17,13,260,93.21,50,2.9,90.77,70.6
6055,95,46,111,93.15,17,1.37,75.2,72.13
6056,78,36,286,88.56,1,36.74,83.03,88.4
6057,36,20,96,87.56,4,4.95,75.75,84.92
6058,46,12,151,87.99,2,5.99,91.98,74.18
6059,74,6,142,92.17,38,30.74,82.67,88.15
6060,46,4,288,86.52,3,15.11,72.14,91.1
6061,81,43,19,85.23,30,30.14,99.53,76.33
6062,58,42,207,91.62,16,15.26,80.16,91.23
6063,42,48,117,89.04,10,4.2,82.74,92.3
6064,84,48,272,86.84,11,4.89,89.65,99.95
6065,92,8,151,81.99,30,2.37,74.79,81.08
6066,96,49,296,84.41,22,13.26,95.05,89.38
6067,24,26,7,81.08,31,1.56,89.44,94.28
6068,5,32,286,99.35,23,1.55,87.6,99.65
6069,52,47,275,93.79,6,33.97,73.49,76.8
6070,84,21,100,90.22,12,23.8,99.25,93.41
6071,6,33,271,82.64,39,37.6,78.24,99.68
6072,52,8,258,97.28,23,22.05,89.79,74.63
6073,42,49,193,97.09,49,23.39,79.16,96.05
6074,24,45,153,99.44,15,18.08,94.65,85.3
6075,11,23,35,87.92,37,6.1,71.3,91.04
6076,21,39,160,86.47,49,40.54,83.29,94.29
6077,88,9,279,83.46,11,11.26,73.55,87.35
6078,8,32,71,90.23,36,32.62,77.73,83.9
6079,82,10,141,87.49,16,31.16,70.1,76.54
6080,25,41,187,87.66,36,39.59,85.76,90.13
6081,15,34,128,98.11,7,31.48,81.93,75.82
6082,21,29,196,93.77,31,15.68,75.29,77.75
6083,16,39,3,81.34,5,20.56,98.9,98.51
6084,41,25,196,86.7,46,18.46,84.03,84.59
6085,39,44,65,92.78,40,13.38,84.79,89.89
6086,52,3,86,85.0,28,39.52,92.3,90.93
6087,59,49,130,82.61,48,4.35,75.46,95.05
6088,54,12,175,93.91,50,21.62,86.22,79.19
6089,18,22,119,97.87,41,29.8,87.62,92.61
6090,71,24,220,99.58,45,16.04,81.47,92.89
6091,45,31,39,97.82,10,31.36,98.07,79.56
6092,60,10,205,90.69,4,11.16,84.12,88.38
6093,94,28,262,86.68,39,21.85,80.94,76.05
6094,55,10,12,91.22,0,45.57,85.77,90.9
6095,72,3,271,93.79,21,45.83,75.64,89.9
6096,97,16,208,93.88,25,39.23,95.08,89.99
6097,78,50,68,82.63,4,12.85,95.39,78.59
6098,84,25,84,87.08,19,1.4,87.32,90.82
6099,7,17,164,87.57,11,40.59,90.84,93.42
6100,10,33,239,95.9,49,4.64,81.72,87.53
6101,53,16,114,85.25,26,30.45,98.07,90.01
6102,74,47,295,90.78,9,42.43,89.03,86.85
6103,42,7,38,89.37,15,11.54,97.39,87.48
6104,12,11,139,87.28,25,19.82,77.99,88.8
6105,65,29,217,85.59,12,18.19,82.78,70.26
6106,33,2,282,93.2,5,40.7,92.11,81.85
6107,22,30,163,87.24,50,19.39,72.69,73.5
6108,79,23,157,86.2,7,34.67,73.13,85.87
6109,12,18,213,92.14,33,6.24,72.2,82.81
6110,56,31,273,90.76,37,9.64,71.17,99.68
6111,16,32,193,87.23,23,32.65,95.97,95.59
6112,11,41,137,85.36,33,21.32,91.54,77.28
6113,90,39,7,82.15,26,8.66,92.4,97.75
6114,28,8,265,88.79,19,13.95,94.84,70.5
6115,80,40,218,95.82,26,41.99,77.29,89.22
6116,28,2,235,94.64,8,7.71,92.63,73.46
6117,64,6,7,85.17,6,24.51,74.27,75.91
6118,4,41,239,95.74,27,5.14,88.65,85.25
6119,46,19,173,82.99,9,10.4,81.11,77.24
6120,86,27,104,82.32,1,46.79,80.21,73.15
6121,61,4,72,84.78,43,21.81,85.65,76.74
6122,22,32,278,93.37,40,41.4,77.76,89.32
6123,14,46,88,87.08,17,12.09,72.07,82.78
6124,91,27,106,84.01,49,43.94,80.85,83.35
6125,27,31,206,86.22,38,11.8,79.08,74.28
6126,92,6,219,94.98,0,17.96,83.27,85.76
6127,17,47,274,85.46,22,20.88,93.26,85.32
6128,26,6,131,91.58,4,5.21,90.85,78.73
6129,56,26,187,94.37,24,14.77,87.27,95.18
6130,19,1,247,99.03,50,16.29,86.54,71.23
6131,6,30,223,98.79,36,10.74,86.37,91.13
6132,32,23,6,93.25,38,13.19,93.04,82.96
6133,91,25,294,95.91,47,34.58,97.57,75.82
6134,13,4,91,80.34,45,17.79,71.8,85.65
6135,61,29,27,93.74,14,47.67,94.27,97.04
6136,12,19,295,87.66,47,31.59,98.92,85.03
6137,60,39,283,85.99,15,27.62,85.62,82.2
6138,39,29,203,95.78,13,37.15,71.41,95.59
6139,28,25,71,92.26,26,37.12,78.29,81.29
6140,1,37,2,92.45,11,5.81,90.81,78.18
6141,31,12,183,84.09,35,11.0,76.78,82.13
6142,21,11,60,89.3,41,41.76,74.97,71.64
6143,15,23,118,93.32,33,27.13,97.43,72.63
6144,28,24,271,84.05,31,45.15,84.78,74.05
6145,89,15,186,90.13,36,12.99,91.14,90.45
6146,25,35,15,80.57,4,17.07,89.39,76.14
6147,26,26,93,92.1,32,25.05,99.69,83.14
6148,28,32,49,83.56,2,23.51,93.25,70.8
6149,96,31,117,94.71,1,20.23,75.02,76.24
6150,35,14,54,98.43,34,30.6,72.18,84.0
6151,21,3,164,80.47,35,7.18,98.97,73.62
6152,25,45,261,99.61,12,38.12,97.84,91.82
6153,93,9,164,94.96,18,22.89,72.42,98.88
6154,14,20,80,82.36,14,11.24,72.17,95.11
6155,1,35,98,91.27,1,35.45,99.35,75.45
6156,13,12,152,95.61,14,22.3,83.76,71.93
6157,57,7,42,88.81,9,7.87,71.8,98.51
6158,94,32,219,86.22,0,0.75,75.85,76.86
6159,58,27,228,97.53,33,3.76,74.89,88.97
6160,28,48,127,96.27,1,19.79,84.81,83.03
6161,15,33,248,80.45,27,1.76,74.5,74.03
6162,68,42,2,82.4,42,19.57,73.97,79.82
6163,80,27,268,84.5,36,15.93,78.16,98.25
6164,78,45,291,81.19,38,24.56,73.73,80.07
6165,55,39,210,97.81,22,17.26,80.47,88.01
6166,70,11,125,96.18,30,40.09,98.36,89.35
6167,69,8,109,96.55,43,16.68,84.83,78.05
6168,28,20,29,94.24,17,1.42,78.41,89.2
6169,22,50,182,98.89,14,16.0,93.21,99.01
6170,26,28,141,92.77,49,6.16,87.33,85.95
6171,54,18,111,85.5,39,22.42,74.12,76.98
6172,26,25,110,92.04,34,4.73,80.31,88.69
6173,97,2,156,90.23,37,16.26,87.44,83.15
6174,47,45,126,92.71,43,40.53,99.42,96.76
6175,35,14,133,99.2,15,8.48,82.1,99.07
6176,55,9,159,91.32,49,36.28,75.99,92.0
6177,100,31,157,83.15,3,35.96,78.9,81.9
6178,45,10,175,86.49,35,29.33,96.28,72.12
6179,30,18,14,91.52,46,23.07,73.11,84.69
6180,26,17,9,83.03,5,21.12,74.81,80.63
6181,17,42,53,95.49,20,6.5,83.46,81.08
6182,52,28,54,82.67,46,28.39,95.44,97.63
6183,22,45,54,93.98,48,13.41,76.08,79.94
6184,14,22,51,84.39,25,43.7,77.16,73.25
6185,61,2,298,89.67,40,43.98,86.63,95.94
6186,74,35,12,81.46,22,3.67,83.33,77.74
6187,16,42,269,83.61,47,15.31,73.28,76.61
6188,91,17,139,94.77,27,23.03,99.1,72.15
6189,94,44,50,99.39,0,2.7,93.99,93.92
6190,2,44,222,95.35,42,31.96,84.33,71.98
6191,1,35,3,89.85,15,24.9,78.89,96.5
6192,10,11,94,94.94,6,33.65,83.04,87.59
6193,5,19,30,81.22,18,20.34,91.4,90.38
6194,24,29,281,95.83,31,1.7,95.91,85.07
6195,77,26,19,86.99,9,30.26,75.86,90.38
6196,80,17,172,85.16,34,15.83,83.2,98.46
6197,73,48,9,85.15,47,45.49,86.19,97.08
6198,64,30,39,90.39,23,19.37,93.85,79.56
6199,63,38,128,88.68,44,37.75,98.52,86.02
6200,5,27,44,88.91,47,1.56,96.76,79.27
6201,89,27,25,86.24,14,11.99,74.14,99.95
6202,44,46,197,99.51,19,44.37,95.46,79.8
6203,83,45,283,91.08,32,39.11,98.73,96.83
6204,63,19,131,98.07,50,26.94,83.89,96.31
6205,72,10,275,88.65,0,14.71,94.55,90.28
6206,33,36,7,96.82,16,25.42,92.51,77.48
6207,69,49,189,95.57,42,27.14,88.82,76.82
6208,40,42,253,93.66,13,9.25,89.37,90.31
6209,31,5,255,83.97,32,41.68,87.82,84.85
6210,96,4,37,82.67,29,16.26,79.11,76.17
6211,94,49,129,91.03,28,25.61,82.04,79.19
6212,72,5,37,98.87,28,2.39,94.22,90.69
6213,33,40,7,86.26,28,43.11,78.78,88.73
6214,32,38,17,98.88,10,27.72,95.11,99.44
6215,8,16,166,97.82,31,30.43,72.32,97.29
6216,75,31,114,88.69,43,4.85,93.02,76.7
6217,17,9,65,99.87,4,14.51,84.56,87.58
6218,9,43,222,90.76,6,4.82,72.55,79.12
6219,25,7,240,88.08,5,7.51,89.12,81.38
6220,9,12,127,89.48,29,16.87,72.07,95.49
6221,3,40,11,93.55,18,18.86,94.94,80.81
6222,85,2,20,85.23,0,10.58,70.69,85.97
6223,52,7,9,81.11,38,20.24,93.86,78.97
6224,40,49,50,82.28,39,19.04,90.46,78.76
6225,72,30,81,97.06,41,36.95,72.78,80.8
6226,50,24,202,80.51,39,45.67,87.5,77.95
6227,6,27,61,99.56,31,16.86,82.28,71.62
6228,47,45,45,98.91,8,25.29,82.99,83.54
6229,23,24,113,98.76,27,45.0,74.45,97.6
6230,53,11,66,85.17,11,37.35,98.1,82.64
6231,22,1,91,97.99,30,5.19,76.52,96.77
6232,2,31,6,80.25,28,3.8,92.07,74.47
6233,82,23,148,99.67,45,39.31,84.95,89.25
6234,41,27,184,82.92,5,44.44,86.0,77.62
6235,12,7,275,94.33,23,29.68,85.51,84.88
6236,66,28,223,90.86,26,16.62,80.2,99.13
6237,79,48,62,82.12,30,20.29,71.58,70.5
6238,82,18,153,89.34,44,44.26,73.66,86.11
6239,90,14,22,86.3,13,38.91,79.38,97.15
6240,43,38,195,88.75,16,42.12,87.42,99.17
6241,51,11,120,83.79,16,3.12,93.97,83.72
6242,47,37,173,89.45,20,25.79,87.16,89.16
6243,12,21,198,96.16,38,4.2,71.11,87.15
6244,10,18,300,93.28,23,40.36,87.74,89.71
6245,43,37,287,80.98,2,45.1,99.78,91.07
6246,97,37,159,80.11,24,8.84,83.81,84.13
6247,88,11,286,85.77,41,35.65,84.46,70.94
6248,91,11,255,91.2,41,5.4,76.72,87.98
6249,4,37,72,82.4,13,39.69,82.42,70.38
6250,57,12,69,87.65,24,45.54,98.57,90.91
6251,36,6,41,86.42,25,2.59,96.85,95.12
6252,97,31,148,98.04,8,34.61,81.76,93.9
6253,2,44,265,84.88,3,5.7,72.68,92.8
6254,6,8,113,86.1,45,39.8,85.01,87.52
6255,21,1,140,85.55,37,38.07,84.37,71.01
6256,4,16,70,88.89,5,0.93,88.32,84.52
6257,31,13,226,83.5,10,6.63,82.51,71.69
6258,81,12,147,84.67,8,16.22,81.7,89.36
6259,57,22,112,98.05,22,35.56,88.27,77.4
6260,87,45,175,90.14,35,12.93,84.52,90.92
6261,94,35,186,98.13,15,5.24,92.02,94.03
6262,70,28,134,80.59,22,38.7,78.43,99.9
6263,42,13,279,85.01,4,33.12,74.53,79.36
6264,34,12,243,83.76,25,42.45,71.92,95.19
6265,58,41,8,96.1,10,29.77,93.9,73.31
6266,94,38,116,81.98,38,33.7,95.62,82.5
6267,22,50,6,90.58,18,37.16,72.41,94.16
6268,70,39,128,88.64,5,35.83,91.5,83.56
6269,34,28,50,91.46,38,28.96,70.51,79.55
6270,72,3,191,99.59,8,26.78,87.0,78.43
6271,89,8,18,84.91,17,8.66,71.31,86.24
6272,88,14,111,91.24,0,31.48,73.95,79.24
6273,61,34,56,91.07,28,29.95,71.85,99.77
6274,67,23,32,91.9,0,29.09,73.43,71.03
6275,74,7,173,83.76,45,9.83,88.91,80.27
6276,31,34,195,90.87,9,24.95,85.33,98.87
6277,21,29,66,99.9,35,5.56,81.29,92.71
6278,16,30,219,92.88,11,7.67,85.67,75.69
6279,38,14,45,81.74,31,12.87,90.78,86.9
6280,51,24,131,89.06,27,29.31,94.04,90.07
6281,77,48,71,81.07,12,18.88,87.94,89.24
6282,9,26,252,81.35,8,32.97,75.68,82.92
6283,49,1,63,94.17,23,26.47,81.88,91.8
6284,73,36,194,84.57,16,22.69,75.55,78.78
6285,19,20,65,90.69,12,39.03,96.79,97.06
6286,28,8,251,84.32,30,24.88,84.85,81.52
6287,1,32,228,92.28,19,31.13,81.2,97.69
6288,63,1,74,96.62,29,5.57,83.86,99.64
6289,99,48,93,92.73,27,24.37,82.66,72.48
6290,16,30,31,96.87,11,32.83,73.55,84.98
6291,47,6,284,80.02,29,21.31,99.79,73.46
6292,46,46,147,88.46,41,25.17,84.53,70.69
6293,40,50,185,83.99,41,17.59,98.72,94.88
6294,19,14,100,91.25,23,38.69,95.34,80.63
6295,87,16,12,96.78,10,19.16,96.4,90.1
6296,59,12,231,88.8,44,4.37,84.39,91.61
6297,37,27,12,99.85,11,0.78,84.27,71.57
6298,74,37,93,91.05,16,38.24,86.11,91.31
6299,64,5,27,80.24,22,32.73,72.08,76.29
6300,22,43,163,80.39,3,21.16,77.88,89.97
6301,64,35,282,95.72,20,12.2,90.39,99.26
6302,68,41,172,92.29,7,22.02,99.79,70.01
6303,2,15,90,92.98,29,21.68,87.14,78.17
6304,62,28,233,99.96,5,47.57,95.56,79.83
6305,40,48,212,92.32,10,30.3,80.43,82.68
