Production_id,Date_id,Journaliste_id,Media_id,Thematique_id,NB_Depeches_publiées,NB_articles_multilingues,Taux_respect_délais,Nb_photos_vidéos_produites,Taux_publication_conjointe,Nb_erreurs_corrigées,Nb_relecture
5333,8,19,9,15,3,4,68.97,3,0.79,0,5
5334,34,15,4,10,5,4,63.22,3,1.0,1,1
5335,16,10,5,13,9,2,61.16,4,0.83,0,2
5336,77,2,7,2,2,4,68.81,8,0.76,2,4
5337,80,3,3,8,1,5,86.04,1,0.09,1,1
5338,72,8,4,3,3,1,66.04,7,0.35,2,2
5339,8,20,5,9,8,4,86.35,1,0.77,2,2
5340,13,9,4,9,4,3,86.14,5,0.55,0,2
5341,44,4,9,11,9,0,91.64,3,0.32,2,1
5342,66,1,6,9,6,4,74.14,6,0.27,1,2
5343,49,6,3,12,3,1,84.31,1,0.98,0,3
5344,95,15,8,16,7,3,88.14,4,0.22,2,1
5345,65,16,5,9,4,2,77.0,5,0.75,0,0
5346,4,10,7,3,1,4,65.79,4,0.78,0,3
5347,13,9,9,9,9,2,64.32,7,0.43,0,2
5348,100,4,3,9,5,1,74.95,7,0.49,2,5
5349,45,16,3,14,9,5,94.9,4,0.89,0,2
5350,100,14,3,14,5,2,67.81,0,0.14,1,4
5351,40,9,7,11,7,3,77.49,7,0.03,3,0
5352,44,11,7,5,2,4,71.74,8,0.07,0,0
5353,59,12,11,14,2,4,78.16,8,0.28,2,3
5354,35,10,10,8,1,1,82.03,7,0.24,2,2
5355,87,17,6,2,1,5,63.13,6,0.92,0,2
5356,91,19,2,16,5,4,74.92,2,0.53,3,2
5357,8,13,6,16,3,2,67.76,8,0.09,0,1
5358,15,8,8,5,2,0,80.92,4,0.84,0,0
5359,57,11,7,7,9,4,79.39,7,0.18,0,3
5360,29,9,4,8,2,0,82.39,2,0.38,0,3
5361,44,19,9,13,3,3,73.2,1,0.16,3,4
5362,86,3,9,14,10,1,62.29,0,0.59,1,3
5363,61,16,11,11,9,4,70.03,5,0.17,3,5
5364,90,9,6,7,9,5,66.97,2,0.41,3,4
5365,38,11,11,3,4,2,97.62,1,0.52,2,2
5366,86,11,2,14,9,0,60.58,2,0.41,1,1
5367,25,15,9,10,4,5,65.95,2,0.81,0,4
5368,32,12,2,6,3,3,88.02,6,0.32,1,1
5369,99,20,6,12,8,4,72.08,3,0.88,0,0
5370,32,12,4,16,2,0,78.06,6,0.16,3,2
5371,25,19,4,15,2,2,77.88,4,0.53,0,2
5372,50,13,10,8,4,3,97.14,5,0.72,0,0
5373,46,15,7,16,7,0,66.21,5,0.01,3,2
5374,86,8,3,12,8,5,93.29,2,0.02,0,3
5375,6,4,5,4,10,4,66.16,2,0.83,1,0
5376,55,18,4,4,5,4,62.21,7,0.32,3,4
5377,3,19,3,14,7,4,64.52,2,0.33,3,2
5378,68,6,11,7,2,3,78.63,0,0.82,2,5
5379,81,11,6,16,10,4,68.62,8,0.25,1,4
5380,36,10,11,10,7,3,62.59,3,0.71,1,2
5381,86,16,9,7,9,2,82.18,8,0.66,1,4
5382,78,11,4,15,3,5,84.02,1,0.72,1,0
5383,36,5,6,11,3,3,68.35,7,0.86,0,2
5384,39,2,4,8,6,0,99.18,3,0.84,1,5
5385,88,15,4,12,7,4,95.04,0,0.13,1,4
5386,53,14,7,9,6,1,83.53,1,0.12,2,1
5387,36,16,10,9,2,2,64.98,3,0.2,1,5
5388,30,16,6,9,8,3,80.02,8,0.19,1,2
5389,69,4,3,11,9,4,87.14,5,0.8,3,0
5390,61,4,7,10,10,4,92.19,1,0.94,3,1
5391,9,3,3,7,2,4,92.66,0,0.74,2,2
5392,2,6,11,14,9,1,73.96,3,0.27,2,0
5393,77,6,8,2,3,2,79.32,2,0.1,1,3
5394,99,7,2,15,1,4,68.56,8,0.62,1,4
5395,74,20,7,11,7,4,72.03,3,0.99,3,1
5396,37,15,6,12,4,1,69.6,1,0.17,0,4
5397,66,12,2,8,4,4,82.62,7,0.31,1,5
5398,90,13,3,11,2,0,99.79,5,0.13,1,3
5399,92,2,5,14,9,3,70.75,2,0.42,1,3
5400,53,12,5,13,4,4,84.38,5,0.03,2,2
5401,54,14,7,7,6,2,76.44,6,0.2,1,0
5402,96,6,4,9,6,4,91.16,0,0.1,1,4
5403,84,15,8,11,1,5,78.26,6,0.82,1,1
5404,72,5,4,8,2,1,69.57,8,0.03,3,2
5405,43,6,5,13,10,0,88.91,5,0.7,1,5
5406,25,3,6,4,9,1,92.89,2,0.32,3,2
5407,68,2,10,3,2,0,69.98,1,0.41,1,1
5408,85,10,7,3,5,2,74.33,6,0.67,1,2
5409,40,2,8,16,6,3,98.58,6,0.33,1,3
5410,92,10,10,5,8,5,79.69,5,0.38,1,1
5411,18,10,7,13,6,0,60.13,3,0.34,0,2
5412,40,6,2,4,1,5,71.7,1,0.78,2,0
5413,86,15,11,2,4,1,67.82,0,0.25,0,2
5414,26,15,10,15,2,5,88.33,0,0.64,3,0
5415,8,9,2,4,4,5,81.88,7,0.44,1,3
5416,44,9,10,9,2,2,60.18,6,0.58,2,4
5417,51,14,7,6,3,1,96.1,0,0.65,0,2
5418,22,17,2,13,8,0,74.22,5,0.68,1,3
5419,99,13,3,13,5,3,93.14,6,0.99,3,4
5420,22,10,11,8,9,2,72.79,8,0.07,1,3
5421,37,1,11,5,6,2,77.27,6,0.65,1,4
5422,10,5,3,12,4,5,98.72,3,0.34,3,4
5423,79,6,7,10,3,4,61.2,4,0.96,3,3
5424,81,8,4,2,3,2,65.55,0,0.33,2,1
5425,2,13,3,12,9,0,71.79,7,0.38,2,1
5426,90,4,4,13,4,1,92.42,2,0.42,2,4
5427,31,14,7,3,1,3,67.83,8,0.84,2,4
5428,26,20,7,7,6,4,91.78,7,0.22,0,1
5429,42,18,10,5,10,4,62.03,6,0.66,1,5
5430,64,3,10,10,3,2,69.08,3,0.68,0,0
5431,7,5,9,5,5,5,89.36,8,0.41,1,4
5432,10,18,2,6,7,3,80.35,5,0.3,3,5
5433,39,16,6,6,8,0,63.27,2,0.5,0,1
5434,43,14,6,14,4,0,88.79,5,0.49,2,1
5435,42,6,2,15,8,1,89.14,7,0.5,0,5
5436,12,18,10,9,7,0,76.79,2,0.4,2,4
5437,4,19,2,9,2,5,99.22,4,0.08,0,1
5438,100,15,7,6,8,1,98.36,1,0.99,1,5
5439,38,6,11,10,7,2,96.93,8,0.96,3,4
5440,31,12,11,9,5,3,95.42,3,0.92,0,4
5441,22,1,4,10,4,3,96.15,2,0.97,1,3
5442,96,12,2,16,2,4,98.94,0,0.16,3,3
5443,42,16,9,9,3,5,93.3,4,0.79,3,2
5444,3,4,10,10,3,1,75.07,7,0.45,3,1
5445,98,9,3,8,9,2,76.14,0,0.8,1,4
5446,21,19,2,14,2,3,73.72,6,0.93,3,2
5447,54,18,11,15,5,3,62.16,8,0.99,1,1
5448,58,20,8,8,5,2,90.62,2,0.23,2,3
5449,32,6,4,9,4,0,60.33,5,0.14,3,0
5450,69,19,10,8,5,0,76.1,0,0.12,2,3
5451,65,7,10,11,1,1,72.97,2,0.8,1,0
5452,47,12,3,13,5,4,66.9,4,0.83,1,5
5453,85,1,4,2,8,2,68.7,6,0.18,2,3
5454,18,7,7,15,6,4,91.25,6,0.16,1,0
5455,71,18,2,16,1,0,78.12,6,0.54,1,1
5456,94,10,3,2,2,1,64.75,7,0.91,3,3
5457,67,3,9,8,4,0,80.34,4,0.61,1,5
5458,59,17,2,12,5,3,67.32,0,0.38,0,1
5459,57,1,6,11,3,0,68.86,6,0.19,1,3
5460,31,12,9,12,2,4,98.15,7,0.07,3,4
5461,56,15,10,13,1,2,71.72,0,0.44,1,5
5462,60,13,8,12,6,2,67.92,0,0.06,2,4
5463,42,12,4,4,2,3,68.27,3,0.01,3,3
5464,64,4,4,5,7,1,99.01,4,0.72,3,0
5465,55,9,4,9,6,5,90.22,7,0.7,2,4
5466,33,11,4,11,7,1,88.04,8,0.41,0,5
5467,85,1,7,2,1,4,84.03,4,0.87,2,1
5468,10,8,3,13,3,1,73.32,5,0.87,0,0
5469,67,4,2,16,4,2,93.21,0,0.27,3,3
5470,36,20,10,3,7,1,87.24,8,0.5,3,1
5471,84,9,3,7,3,4,74.25,0,0.09,2,0
5472,93,19,10,12,3,4,64.5,5,0.72,0,4
5473,28,17,3,7,10,5,90.04,0,0.42,2,5
5474,54,14,4,6,4,1,83.89,2,0.65,1,3
5475,95,11,3,15,4,3,73.41,0,0.28,2,4
5476,17,2,6,15,5,2,83.69,7,0.06,2,2
5477,19,6,4,15,7,1,77.66,8,0.78,2,0
5478,8,10,5,2,2,3,73.15,8,0.71,0,5
5479,48,9,9,15,8,0,74.38,3,0.55,0,2
5480,38,8,6,10,3,4,62.99,0,0.25,0,4
5481,4,14,10,2,10,0,66.63,5,0.04,0,4
5482,95,15,2,12,6,0,73.96,3,0.45,2,5
5483,85,4,9,2,5,4,69.33,0,0.25,3,5
5484,15,3,3,3,8,4,61.17,3,0.76,1,4
5485,7,7,11,15,5,4,86.57,3,0.14,0,5
5486,15,11,11,3,1,3,68.34,2,0.2,1,3
5487,68,15,9,10,9,4,70.87,5,0.07,2,1
5488,45,20,7,12,6,0,80.8,5,0.89,2,4
5489,58,9,8,6,7,1,70.25,7,0.13,1,0
5490,98,13,7,2,4,0,74.69,5,0.65,3,5
5491,92,11,3,2,7,0,80.06,6,0.8,0,0
5492,56,15,11,6,4,4,88.71,1,0.73,0,0
5493,42,13,9,2,4,0,78.48,2,0.1,1,4
5494,34,10,8,4,5,3,70.32,4,0.26,0,1
5495,78,6,4,5,10,1,76.94,2,0.45,3,2
5496,13,17,3,15,3,2,91.59,7,0.52,1,3
5497,1,7,8,2,10,2,81.25,4,0.86,0,5
5498,54,4,6,16,4,0,73.77,0,0.12,1,1
5499,17,3,4,2,3,2,64.48,0,0.32,0,1
5500,27,12,10,9,9,1,65.51,1,0.45,3,0
5501,72,13,10,2,10,4,89.57,7,0.09,2,0
5502,64,12,10,16,7,0,82.26,8,0.64,0,4
5503,25,13,4,3,8,5,86.06,1,0.92,2,0
5504,41,20,2,9,4,2,97.22,3,0.73,0,1
5505,65,2,2,16,8,0,69.02,6,0.71,1,4
5506,73,10,11,4,2,4,93.96,6,0.02,2,0
5507,96,5,2,11,8,0,71.63,7,0.1,3,2
5508,58,7,3,9,3,1,84.76,1,0.47,3,4
5509,4,5,11,7,4,1,97.85,0,0.93,0,1
5510,50,15,6,4,7,4,93.12,0,0.72,1,0
5511,76,3,2,7,8,5,82.26,6,0.25,1,5
5512,74,19,2,7,6,0,87.91,3,0.37,0,5
5513,48,2,9,10,9,1,65.28,8,0.94,0,4
5514,94,6,11,3,5,4,83.79,5,0.34,1,4
5515,58,14,4,10,4,5,61.63,4,0.06,3,5
5516,53,17,2,3,3,5,83.68,3,0.99,2,0
5517,81,20,2,9,3,4,70.03,6,0.42,3,5
5518,84,8,8,2,5,1,97.33,7,0.19,1,2
5519,63,7,3,15,9,5,99.25,6,0.34,1,0
5520,27,10,9,8,5,0,61.42,5,0.24,0,4
5521,94,14,5,5,6,5,84.79,7,0.44,0,0
5522,85,19,10,15,4,1,86.5,2,0.38,2,1
5523,69,9,6,2,3,1,88.28,4,0.22,1,2
5524,55,20,3,13,9,4,95.59,2,0.72,3,1
5525,48,8,7,13,9,3,92.79,5,0.69,0,2
5526,52,8,7,9,9,3,69.36,0,0.79,1,5
5527,25,3,3,2,2,3,91.27,7,0.69,1,5
5528,21,17,8,5,4,2,66.43,4,0.11,0,4
5529,34,16,8,8,1,2,63.1,4,0.93,2,1
5530,87,20,7,3,5,3,98.68,2,0.01,3,4
5531,13,1,10,6,8,2,99.85,8,0.87,0,2
5532,15,4,7,2,10,3,65.54,8,0.4,3,4
5533,37,10,4,16,5,2,96.26,7,0.86,1,4
5534,3,2,7,6,1,4,74.42,8,0.11,1,4
5535,58,15,8,7,2,3,69.71,3,0.92,1,0
5536,13,7,5,2,3,4,79.66,4,0.57,3,2
5537,79,2,7,7,6,4,83.12,3,0.47,3,5
5538,93,15,8,14,2,5,77.31,7,0.91,0,1
5539,92,17,10,10,4,0,65.34,0,0.93,2,0
5540,80,20,5,11,3,0,65.1,2,0.84,2,3
5541,18,9,5,12,7,0,91.77,4,0.31,1,1
5542,54,14,4,2,5,5,63.24,1,0.11,3,1
5543,100,18,7,11,2,0,83.86,3,0.95,2,3
5544,38,7,2,11,10,1,77.95,4,0.5,1,3
5545,91,13,4,7,5,5,62.85,8,0.1,0,1
5546,48,17,8,13,3,3,61.52,2,0.07,2,3
5547,19,7,8,10,10,2,85.81,0,0.73,3,5
5548,40,3,4,8,10,1,98.18,6,0.41,2,0
5549,48,3,8,4,8,3,82.99,5,0.87,1,3
5550,9,19,9,13,5,3,71.08,4,0.58,0,4
5551,74,3,9,13,2,5,87.38,3,0.71,3,0
5552,54,9,11,9,6,5,87.63,4,0.52,1,0
5553,16,6,2,13,1,0,64.68,3,0.85,3,2
5554,23,4,8,14,5,1,81.09,0,0.54,2,3
5555,99,7,5,16,5,2,96.04,2,0.47,3,4
5556,64,14,6,6,10,3,73.5,4,0.95,2,4
5557,18,11,3,15,5,5,83.66,6,0.86,1,4
5558,2,2,7,16,1,3,60.83,5,0.21,3,1
5559,45,15,8,12,3,0,85.17,0,0.52,3,5
5560,88,7,3,16,10,4,84.42,8,0.24,1,1
5561,69,14,3,14,1,5,84.52,7,0.57,3,1
5562,69,11,2,13,7,4,72.88,1,0.64,3,2
5563,9,10,4,9,7,1,93.27,0,0.3,0,0
5564,76,7,2,10,8,4,74.29,2,0.96,3,0
5565,20,19,5,7,7,0,93.44,5,0.58,2,2
5566,26,3,6,10,6,0,72.97,0,0.54,1,3
5567,96,15,9,8,9,2,70.1,2,0.0,1,1
5568,4,12,10,8,10,4,91.31,7,0.86,0,4
5569,97,8,11,5,2,2,64.75,2,0.61,1,1
5570,29,11,11,16,8,5,81.81,7,0.22,3,2
5571,42,12,7,12,10,0,88.55,6,0.82,0,2
5572,84,7,8,14,10,1,75.45,6,0.77,0,1
5573,99,12,5,3,6,4,93.77,4,0.62,3,0
5574,20,19,2,9,3,0,75.68,5,0.01,3,0
5575,16,3,4,9,5,0,77.6,5,0.8,1,2
5576,52,17,4,8,3,5,79.77,2,0.19,1,0
5577,98,4,8,8,7,1,68.52,3,0.94,0,4
5578,26,11,11,9,5,5,62.47,7,0.22,0,2
5579,12,16,3,13,4,4,76.29,4,0.97,2,0
5580,80,16,6,3,3,3,74.69,7,0.52,3,4
5581,93,19,9,16,8,4,76.11,6,0.92,3,4
5582,67,20,10,2,8,1,67.58,2,0.95,0,0
5583,49,6,3,14,4,1,88.57,5,0.02,1,3
5584,63,13,4,14,7,1,75.8,7,0.55,2,3
5585,64,10,4,13,7,3,95.99,8,0.03,0,5
5586,86,14,5,16,7,1,88.05,6,0.34,0,0
5587,41,20,10,2,2,1,98.56,8,0.73,2,1
5588,89,8,7,10,7,1,68.83,2,0.91,2,0
5589,80,2,3,12,8,3,88.15,3,0.92,1,2
5590,29,4,2,11,9,3,91.87,5,0.45,2,1
5591,49,12,10,3,3,5,96.45,7,0.25,0,5
5592,90,13,11,15,4,0,61.79,7,0.04,3,0
5593,15,16,10,13,3,4,65.7,5,0.04,1,0
5594,64,1,6,7,3,2,60.22,3,0.4,3,5
5595,15,13,7,9,6,1,66.27,2,0.08,2,5
5596,42,15,5,8,2,1,91.25,1,0.53,3,3
5597,69,17,5,14,2,1,79.29,3,0.63,3,2
5598,14,7,11,12,5,4,79.99,5,0.35,2,0
5599,69,7,9,5,4,1,71.65,3,0.79,0,1
5600,83,10,7,4,4,0,60.05,1,0.35,2,3
5601,25,16,11,7,6,3,85.27,0,0.61,1,3
5602,26,17,2,8,8,4,71.59,0,0.57,3,5
5603,7,16,2,12,7,5,68.93,1,0.96,3,2
5604,16,2,6,6,4,1,75.62,3,0.53,1,5
5605,24,4,5,14,10,1,85.78,3,0.02,2,3
5606,16,9,3,13,1,2,97.79,4,0.93,1,2
5607,39,3,10,4,8,3,82.21,2,0.87,2,0
5608,39,8,5,12,7,5,66.94,0,0.62,3,1
5609,26,3,9,4,7,1,90.22,3,0.28,1,1
5610,23,6,8,11,4,3,78.37,5,0.36,0,4
5611,78,13,9,7,4,0,77.48,3,0.7,2,0
5612,36,2,4,6,8,0,70.91,0,0.97,0,5
5613,75,16,2,9,3,2,75.64,5,0.69,2,4
5614,76,4,10,3,1,2,85.55,3,0.2,3,4
5615,83,3,8,10,8,2,91.93,5,0.54,3,5
5616,75,4,11,16,8,4,91.35,2,0.5,3,0
5617,2,13,10,8,7,3,75.93,1,0.57,0,1
5618,26,12,4,10,2,2,95.38,3,0.11,1,4
5619,21,1,4,9,9,5,83.53,5,0.37,3,0
5620,78,2,2,3,9,2,92.33,6,0.5,1,1
5621,49,7,11,7,7,2,82.13,5,0.81,0,1
5622,1,4,7,9,10,3,68.03,6,0.19,0,0
5623,43,19,5,12,3,5,65.6,8,0.63,3,2
5624,28,16,3,5,2,0,74.86,2,0.93,2,2
5625,30,10,9,12,3,2,70.24,5,0.06,3,5
5626,3,7,5,10,6,4,70.34,3,0.25,3,4
5627,64,10,8,6,8,4,90.68,2,0.33,1,5
5628,24,20,6,14,3,1,67.07,5,0.25,3,3
5629,47,10,8,5,2,3,75.98,6,0.44,2,5
5630,83,9,8,3,7,4,63.31,1,0.24,0,1
5631,67,14,6,9,10,4,87.42,7,0.02,2,3
5632,74,11,7,2,3,3,98.86,6,0.97,1,2
5633,87,5,9,16,6,4,72.11,3,0.8,1,4
5634,98,10,9,14,1,3,99.4,6,0.36,3,3
5635,98,5,8,6,9,3,86.08,3,0.01,3,3
5636,56,17,6,9,7,3,78.47,7,0.48,2,0
5637,71,6,10,6,2,3,97.35,1,0.27,0,0
5638,86,14,7,14,9,4,93.55,4,0.6,1,1
5639,59,9,9,8,8,2,61.85,0,0.02,3,1
5640,50,8,5,16,8,5,65.63,6,0.43,1,0
5641,90,6,4,9,9,1,94.99,3,0.11,0,5
5642,8,13,6,11,2,4,73.74,3,0.73,1,1
5643,48,1,2,14,2,0,69.59,8,0.92,1,5
5644,66,4,6,4,6,4,87.36,8,0.25,0,0
5645,70,10,2,16,4,1,82.98,7,0.14,3,1
5646,100,2,8,4,9,5,96.82,3,0.41,2,4
5647,89,16,6,8,3,5,80.47,5,0.45,0,2
5648,39,9,9,10,10,5,95.96,2,0.67,2,2
5649,74,1,10,6,4,2,77.56,8,0.19,3,4
5650,38,5,6,15,8,3,84.14,2,0.25,1,3
5651,99,13,5,8,9,5,81.35,7,0.12,1,5
5652,71,2,10,15,4,3,87.18,8,0.1,0,5
5653,30,2,5,9,4,2,72.3,0,0.03,1,5
5654,71,17,11,13,2,1,63.13,0,0.34,0,4
5655,47,4,6,5,6,5,84.24,0,0.53,1,4
5656,59,15,10,3,10,2,90.76,0,0.81,1,4
5657,2,2,11,9,4,2,80.06,4,0.49,0,5
5658,27,7,5,3,4,5,76.71,6,0.49,3,3
5659,70,5,7,7,8,0,73.43,3,0.74,3,3
5660,43,20,2,4,6,0,60.74,5,0.33,1,0
5661,85,11,2,4,3,2,87.91,8,0.45,3,5
5662,33,17,7,12,2,3,72.7,3,0.08,0,0
5663,11,2,9,9,6,0,79.66,7,0.77,0,1
5664,4,14,7,11,4,0,65.04,0,0.77,1,3
5665,56,18,4,5,3,0,62.33,7,0.59,0,2
5666,50,8,9,11,1,4,74.6,5,0.36,3,2
5667,16,15,5,15,5,2,79.43,5,0.13,1,2
5668,38,13,7,10,8,4,87.78,5,0.29,3,5
5669,18,3,3,15,8,4,77.01,3,0.63,1,0
5670,23,12,7,3,8,1,77.29,1,0.45,1,0
5671,34,13,11,14,3,1,82.66,6,0.02,1,0
5672,76,14,11,16,3,5,71.03,1,0.32,1,2
5673,91,3,11,2,7,0,86.03,0,0.17,1,1
5674,80,10,9,3,1,3,69.9,8,0.72,2,5
5675,81,18,3,13,1,4,90.23,5,0.89,1,0
5676,89,5,2,14,3,2,73.04,1,0.4,1,0
5677,8,20,5,6,1,3,63.97,1,0.88,1,2
5678,4,14,10,16,9,4,68.32,6,0.21,0,0
5679,21,12,4,6,9,0,81.43,7,0.36,0,2
5680,97,10,10,8,6,4,72.7,0,0.24,3,1
5681,33,16,3,9,9,2,83.62,1,0.28,2,0
5682,34,1,8,11,9,1,95.8,1,0.12,2,4
5683,16,4,8,11,1,3,65.52,6,0.43,0,3
5684,52,16,10,13,7,4,75.94,2,0.49,0,2
5685,59,2,11,10,5,0,63.85,5,0.96,1,5
5686,27,15,5,12,9,4,75.91,5,0.26,3,0
5687,25,9,5,2,7,3,72.4,0,0.15,3,2
5688,83,5,3,5,1,0,99.04,1,0.61,1,2
5689,54,14,7,6,1,3,64.19,0,0.5,0,2
5690,18,8,2,14,9,2,82.59,8,0.73,2,0
5691,91,18,10,11,7,4,68.33,7,0.01,3,4
5692,52,12,6,4,3,2,67.0,0,0.22,2,2
5693,14,5,11,7,7,4,68.79,4,0.95,1,1
5694,44,16,10,9,4,3,73.48,1,0.52,3,3
5695,30,1,9,12,5,2,84.36,5,0.64,0,2
5696,55,17,5,8,9,4,91.37,4,0.91,0,5
5697,77,13,3,10,3,2,90.41,0,0.82,2,0
5698,66,7,7,3,2,5,71.95,7,0.11,0,0
5699,48,18,10,4,7,0,89.4,7,0.36,2,0
5700,43,17,8,4,7,5,79.91,0,0.43,2,4
5701,73,13,4,5,5,2,81.13,7,0.13,1,2
5702,39,6,6,13,3,3,77.14,2,0.74,0,4
5703,89,12,2,12,4,0,62.44,2,0.75,1,4
5704,55,16,9,9,1,3,72.06,2,0.04,1,3
5705,37,9,5,6,10,4,77.27,3,0.44,3,1
5706,96,4,4,14,9,2,94.74,4,0.51,1,5
5707,87,7,10,15,4,3,97.98,0,0.57,3,4
5708,48,14,3,5,9,2,88.76,3,0.87,3,3
5709,43,3,9,7,4,0,93.36,4,0.6,0,1
5710,63,11,8,9,5,3,91.22,7,0.81,3,0
5711,59,5,4,6,3,4,89.31,7,0.15,2,1
5712,16,14,4,16,1,1,89.42,4,0.75,0,5
5713,71,9,11,4,2,4,76.88,0,0.73,3,2
5714,41,19,9,11,5,3,95.06,0,0.84,0,4
5715,34,2,9,14,7,4,96.71,5,0.55,0,4
5716,43,14,10,2,2,2,81.35,6,0.21,3,5
5717,9,4,10,3,1,4,79.41,0,0.4,3,0
5718,70,20,3,10,9,0,88.05,3,0.5,2,5
5719,78,12,3,9,10,1,78.99,8,0.77,1,4
5720,48,11,5,7,9,1,69.41,0,0.02,2,3
5721,64,2,2,12,8,4,75.86,0,0.83,3,0
5722,81,11,9,6,7,0,65.1,4,0.76,3,0
5723,65,10,10,8,5,4,71.3,5,0.96,1,0
5724,55,11,3,13,8,3,84.52,2,0.7,1,4
5725,59,5,10,5,1,0,96.95,6,0.79,3,3
5726,76,19,5,14,5,1,84.0,5,0.5,2,1
5727,97,1,9,13,6,5,65.97,0,0.63,3,2
5728,25,11,10,14,7,5,97.98,2,0.85,0,4
5729,58,16,3,8,10,2,78.01,2,0.15,0,1
5730,75,19,6,11,3,5,79.65,1,0.88,3,1
5731,78,3,7,12,2,1,92.21,1,0.31,2,2
5732,24,5,5,2,8,1,97.58,0,0.42,3,3
5733,2,10,2,10,1,2,96.06,4,0.43,2,4
5734,17,18,3,3,1,3,98.35,5,0.04,0,3
5735,58,8,3,12,6,0,72.0,6,0.83,2,1
5736,37,12,7,2,3,2,89.89,6,0.14,1,1
5737,48,12,11,10,4,5,74.26,4,0.59,0,1
5738,44,2,3,16,8,1,88.64,6,0.1,1,2
5739,20,16,6,4,6,4,98.73,8,0.08,1,4
5740,73,14,5,4,5,2,81.37,2,0.97,0,2
5741,40,17,10,13,9,3,93.33,3,0.7,2,2
5742,73,2,6,15,6,1,65.75,6,0.3,0,2
5743,39,2,7,6,4,0,67.14,8,0.48,0,5
5744,85,2,7,16,7,0,97.57,8,0.8,3,2
5745,49,2,3,4,9,5,88.09,1,0.44,2,2
5746,68,4,3,3,1,3,91.03,4,0.58,0,4
5747,48,2,6,3,2,4,62.66,8,0.32,1,2
5748,21,19,7,16,4,5,70.03,7,0.17,1,0
5749,39,7,2,12,6,5,71.47,5,0.43,2,3
5750,8,5,9,7,1,3,63.09,1,0.23,1,1
5751,79,19,6,13,10,4,86.96,4,0.82,2,0
5752,15,9,5,11,1,2,62.46,5,0.25,3,3
5753,100,4,5,14,2,0,63.23,7,0.37,0,5
5754,21,14,3,13,7,4,95.79,1,0.92,2,4
5755,65,15,5,2,10,0,83.63,0,0.95,1,2
5756,27,17,4,16,2,5,99.39,1,0.14,0,5
5757,49,3,9,2,6,5,82.8,8,0.59,2,5
5758,32,11,10,14,4,0,81.5,5,0.85,1,3
5759,88,18,4,2,8,0,96.46,2,0.54,2,0
5760,60,8,5,2,10,3,96.43,6,0.86,3,2
5761,83,14,10,3,10,1,93.64,2,0.53,0,4
5762,5,20,4,10,2,2,76.51,8,0.68,3,0
5763,68,7,7,4,4,3,95.72,6,0.72,0,4
5764,21,19,9,4,1,5,62.76,5,0.5,1,2
5765,85,7,8,13,6,3,79.82,8,0.99,2,4
5766,86,19,8,12,3,4,87.96,2,0.43,0,5
5767,14,4,2,14,10,4,74.82,3,0.51,1,1
5768,25,18,10,6,9,1,67.67,4,0.02,0,2
5769,19,6,9,7,3,4,73.57,1,0.85,1,4
5770,59,5,8,6,5,2,97.8,6,0.66,0,3
5771,87,10,10,16,4,0,77.03,6,0.82,2,2
5772,81,19,2,13,4,0,81.48,4,0.8,1,5
5773,28,14,6,13,10,1,99.56,2,0.58,2,5
5774,14,4,7,15,3,5,65.51,3,0.8,0,5
5775,85,4,7,10,2,4,66.02,2,0.58,0,0
5776,33,20,11,2,6,3,96.56,6,0.88,2,4
5777,90,15,10,13,3,1,81.29,6,0.85,3,0
5778,12,6,4,12,6,5,77.17,4,0.03,0,1
5779,73,7,7,14,10,0,63.09,8,0.45,0,0
5780,92,20,2,13,2,1,68.85,7,0.01,1,2
5781,57,14,4,8,2,3,65.26,7,0.14,0,0
5782,82,6,4,2,6,4,71.19,1,0.32,0,0
5783,53,14,6,6,8,2,95.31,0,0.64,2,1
5784,54,18,9,6,6,0,99.19,7,0.45,0,1
5785,8,20,11,9,8,5,86.78,6,0.54,3,2
5786,79,14,3,5,6,4,81.65,1,0.95,2,5
5787,46,13,5,14,2,3,87.49,6,0.86,3,1
5788,99,16,6,14,1,2,92.82,4,0.61,2,3
5789,21,20,9,7,1,2,94.4,1,0.53,1,1
5790,48,6,8,4,10,3,82.3,6,0.66,0,3
5791,30,4,7,2,1,4,86.4,5,0.22,1,0
5792,63,11,9,15,6,1,62.62,3,0.09,3,5
5793,20,14,5,14,4,1,92.7,2,0.2,3,2
5794,83,6,2,9,7,0,95.43,8,0.99,3,5
5795,78,17,6,8,4,4,77.26,7,0.45,0,4
5796,43,17,6,15,9,0,79.47,5,0.08,1,5
5797,87,5,3,4,7,5,78.45,7,0.15,1,3
5798,20,1,4,5,10,3,99.95,7,0.32,1,2
5799,56,8,7,14,6,2,74.92,2,0.72,0,2
5800,32,19,5,15,6,4,90.75,7,0.59,1,1
5801,9,5,6,6,8,4,94.48,3,0.56,1,0
5802,21,16,2,8,6,4,95.09,0,0.96,2,3
5803,76,3,5,7,3,4,97.41,6,0.23,1,4
5804,6,16,5,11,2,0,60.62,5,0.73,1,5
5805,83,17,4,8,7,1,81.88,0,0.21,2,4
5806,63,1,6,8,8,4,77.38,5,0.74,3,0
5807,23,18,3,11,10,2,77.3,2,0.69,3,0
5808,43,12,4,3,8,1,75.3,4,0.19,0,0
5809,93,14,7,5,6,3,72.25,4,0.11,3,1
5810,65,1,7,11,6,5,86.09,6,0.42,1,1
