Logistique_id,Date_id,Fournisseur_id,Equipement_id,Nb_demandes_traitees,Délai_traitement_incident,Délai_de_livraison,Taux_satisfaction_interne,Taux_digitalisation_processus
4987,47,41,31,63,1,2,64.41,74.51
4988,89,9,39,76,5,3,98.52,70.46
4989,39,41,66,13,2,10,86.44,63.45
4990,64,25,13,68,15,10,94.85,45.94
4991,78,39,84,13,2,22,75.03,83.66
4992,80,31,23,67,13,20,60.72,92.91
4993,53,9,97,64,15,8,87.85,71.03
4994,4,12,91,51,2,20,63.51,98.21
4995,49,13,29,2,5,4,95.92,46.28
4996,41,12,50,41,3,26,86.15,48.04
4997,54,28,73,65,5,28,84.84,42.49
4998,13,18,3,39,5,27,95.85,53.46
4999,99,20,72,41,1,28,65.71,69.8
5000,1,42,70,49,2,11,74.76,86.14
5001,44,37,47,12,13,8,88.58,65.16
5002,10,2,51,20,14,27,90.47,61.29
5003,33,5,7,81,8,15,65.72,42.2
5004,10,42,70,7,8,21,98.59,48.39
5005,59,27,28,52,8,25,64.19,64.16
5006,30,23,95,47,14,18,89.18,84.13
5007,6,46,70,40,2,23,74.29,82.4
5008,41,12,20,39,4,5,97.52,52.02
5009,99,18,59,14,7,27,76.43,52.1
5010,40,31,94,75,11,9,63.64,57.33
5011,76,4,73,77,13,15,80.31,82.22
5012,94,37,56,32,4,22,72.43,52.33
5013,84,24,17,47,11,4,72.75,88.76
5014,91,49,32,61,12,25,74.86,75.15
5015,30,6,87,29,9,11,80.07,76.79
5016,41,19,44,70,1,7,73.56,89.84
5017,17,48,46,9,1,1,97.22,81.22
5018,37,49,45,40,6,11,84.77,41.83
5019,55,21,26,100,5,6,89.46,97.38
5020,98,22,74,27,11,9,93.65,82.99
5021,94,22,8,74,14,14,98.47,90.47
5022,82,19,86,23,1,12,76.95,68.02
5023,77,45,34,31,4,12,60.38,74.74
5024,79,19,48,59,10,16,81.11,42.54
5025,24,33,93,30,14,1,87.19,68.05
5026,64,34,93,6,8,30,86.04,68.8
5027,55,5,6,45,2,14,74.84,95.46
5028,72,43,65,33,9,24,95.96,81.37
5029,16,33,78,77,6,28,90.18,75.97
5030,49,33,52,35,8,8,81.51,41.12
5031,43,34,44,70,15,20,65.64,73.73
5032,47,19,83,96,11,4,81.58,85.28
5033,38,32,15,98,1,13,97.36,59.14
5034,43,6,29,18,1,22,90.92,87.04
5035,89,43,18,50,10,2,93.24,81.42
5036,6,48,70,61,6,26,86.18,88.72
5037,32,47,59,86,3,22,76.59,54.09
5038,4,13,81,54,6,9,93.67,89.39
5039,30,24,5,43,8,6,92.62,45.11
5040,13,21,71,40,4,28,69.19,95.86
5041,96,6,10,3,11,14,91.12,92.98
5042,17,48,45,82,8,11,97.65,40.14
5043,64,5,59,53,6,21,75.77,51.29
5044,6,22,42,57,2,30,95.4,94.71
5045,100,12,41,100,12,29,86.19,40.07
5046,49,20,63,85,7,17,88.95,90.68
5047,11,25,7,42,7,1,63.03,47.34
5048,77,15,82,90,11,8,71.36,78.29
5049,32,38,48,45,8,6,97.89,42.34
5050,58,12,98,73,13,17,63.43,98.67
5051,55,1,97,46,12,7,88.53,87.91
5052,65,47,33,20,3,29,80.19,93.07
5053,60,37,97,80,1,1,79.86,84.09
5054,56,49,49,74,8,24,82.92,57.06
5055,51,34,69,72,14,1,98.27,40.36
5056,26,18,7,63,14,21,89.92,68.68
5057,25,40,52,65,2,15,90.97,99.81
5058,62,7,51,42,4,25,67.41,54.44
5059,93,5,12,16,1,4,93.63,91.31
5060,4,44,48,64,13,6,84.71,79.32
5061,62,47,45,5,14,13,92.29,85.08
5062,72,10,16,14,15,6,88.03,56.66
5063,98,45,44,59,1,16,68.27,90.28
5064,95,31,43,67,6,8,92.33,95.41
5065,18,5,41,1,5,3,72.36,43.18
5066,91,42,42,90,11,12,89.36,96.32
5067,2,27,27,91,7,25,85.45,81.71
5068,26,48,44,7,3,12,88.76,92.5
5069,27,44,56,24,3,20,87.02,58.3
5070,68,18,80,73,6,9,75.87,63.76
5071,66,19,31,26,10,10,81.65,96.74
5072,100,24,74,75,3,25,96.15,49.31
5073,72,28,16,70,1,11,85.66,89.28
5074,86,19,77,10,13,16,73.92,64.23
5075,79,28,26,23,2,29,80.74,45.28
5076,73,49,47,75,9,3,66.04,42.08
5077,71,4,87,35,13,7,89.07,53.2
5078,24,39,76,75,9,22,96.78,46.82
5079,50,46,4,45,8,19,75.9,71.28
5080,30,25,45,78,14,2,61.55,65.43
5081,78,32,100,83,7,10,96.87,71.01
5082,88,39,30,38,10,29,90.22,64.05
5083,95,21,27,22,3,16,69.08,49.2
5084,44,36,32,93,12,19,71.85,70.74
5085,2,37,54,33,7,23,66.47,46.77
5086,31,1,64,9,4,6,73.84,45.47
5087,92,43,26,66,10,27,60.0,70.72
5088,38,38,66,49,15,25,80.78,59.15
5089,20,43,90,21,10,9,83.0,94.4
5090,84,38,67,54,9,7,65.75,95.66
5091,11,16,48,99,15,23,85.8,58.94
5092,59,2,22,18,6,22,67.81,42.9
5093,9,15,47,75,3,11,61.68,89.26
5094,34,32,1,48,6,5,84.28,91.03
5095,4,35,43,89,12,28,76.59,74.5
5096,35,25,6,53,11,1,87.63,45.07
5097,95,36,20,97,5,2,88.24,84.77
5098,94,35,84,40,11,30,95.81,73.51
5099,96,11,94,56,14,3,85.5,59.55
5100,64,16,12,97,4,9,78.24,76.14
5101,94,37,90,79,5,29,83.81,67.13
5102,25,8,56,21,9,19,72.77,85.24
5103,78,5,84,76,4,25,61.47,94.64
5104,38,25,97,39,1,18,95.59,55.64
5105,97,43,80,67,2,12,60.34,94.09
5106,78,23,91,70,15,29,63.53,60.35
5107,23,22,49,76,15,22,81.85,77.69
5108,74,42,57,60,4,14,76.03,77.83
5109,79,17,13,34,13,12,90.9,65.55
5110,60,12,92,10,6,14,79.44,74.86
5111,17,36,50,38,2,27,78.13,51.9
5112,15,35,25,57,2,9,96.71,55.55
5113,26,15,39,22,3,13,87.73,70.6
5114,22,23,64,30,12,28,94.92,78.93
5115,10,11,94,81,8,10,74.21,48.13
5116,74,36,18,23,1,19,88.95,78.75
5117,87,20,20,54,6,21,89.72,44.35
5118,24,50,63,4,7,22,68.65,95.27
5119,17,26,34,97,9,27,81.04,77.63
5120,23,5,13,15,6,11,60.07,91.61
5121,73,13,5,78,15,2,78.02,49.6
5122,51,13,15,98,8,5,69.58,78.97
5123,65,8,87,58,9,14,78.79,62.98
5124,100,9,59,79,1,22,77.24,61.33
5125,41,37,79,3,10,4,86.41,79.13
5126,1,34,99,74,14,4,96.19,79.41
5127,64,31,95,95,9,5,81.87,94.02
5128,67,48,88,27,14,4,81.7,42.12
5129,70,38,79,100,2,5,68.61,54.69
5130,93,47,6,51,15,1,74.55,95.28
5131,84,27,18,75,9,25,64.09,86.5
5132,28,28,85,93,7,1,88.29,62.66
5133,70,49,41,71,12,17,73.59,77.05
5134,30,30,87,7,1,1,74.68,72.49
5135,86,5,31,15,8,1,95.61,80.59
5136,34,49,38,57,9,12,90.86,95.5
5137,94,24,59,90,13,16,91.52,76.18
5138,17,9,66,27,1,24,76.81,72.38
5139,22,11,54,98,6,1,73.45,69.23
5140,48,25,55,87,13,7,71.63,53.42
5141,87,38,80,38,7,29,96.48,75.49
5142,94,32,31,19,14,25,97.67,91.43
5143,34,25,88,65,9,2,86.99,86.7
5144,50,37,88,21,2,3,63.96,93.42
5145,82,50,7,9,13,3,60.33,79.4
5146,9,10,50,97,13,20,89.86,54.67
5147,23,25,14,53,1,27,81.19,40.93
5148,77,42,28,0,13,20,63.23,67.58
5149,31,18,8,25,7,3,97.49,78.84
5150,38,27,59,55,5,29,83.75,88.39
5151,87,50,10,8,13,28,64.0,47.09
5152,56,31,20,67,6,26,66.66,71.49
5153,1,14,19,37,12,15,89.05,65.64
5154,55,4,37,27,7,30,81.35,45.22
5155,57,27,75,67,1,21,72.24,79.18
5156,19,17,61,39,11,2,94.02,97.25
5157,2,46,45,100,4,14,65.06,89.24
5158,30,24,22,39,5,9,83.39,92.73
5159,82,46,66,64,13,26,93.49,68.2
5160,79,10,42,89,15,12,61.37,71.37
5161,9,1,27,39,15,5,64.28,54.4
5162,74,36,40,21,2,4,95.48,70.9
5163,18,21,18,89,2,30,85.02,72.74
5164,54,26,82,38,1,25,92.18,70.3
5165,16,21,74,81,2,3,82.58,66.75
5166,52,18,100,32,9,30,82.61,70.72
5167,58,7,66,25,6,14,92.23,60.8
5168,35,34,14,17,8,15,77.64,85.79
5169,20,15,53,70,10,17,62.6,55.63
5170,5,32,83,66,8,12,74.8,86.63
5171,52,32,50,22,10,23,91.14,56.08
5172,7,30,51,93,7,17,91.73,96.79
5173,57,4,15,90,8,2,70.82,43.47
5174,63,17,39,75,13,1,97.77,42.73
5175,76,39,20,57,8,6,66.81,64.06
5176,7,43,76,92,11,25,64.89,50.62
5177,54,26,56,25,3,24,91.87,44.8
5178,68,24,15,8,1,5,96.76,45.93
5179,16,25,12,3,1,27,69.3,72.96
5180,61,34,70,32,6,18,81.78,77.83
5181,28,8,74,46,7,12,80.59,56.23
5182,8,30,32,47,3,14,81.06,70.02
5183,49,20,14,72,1,28,64.98,88.16
5184,34,22,5,5,6,14,82.07,71.54
5185,21,22,23,64,5,18,84.78,54.45
5186,89,47,75,88,4,27,98.38,97.53
5187,69,17,26,56,5,21,93.7,70.07
5188,22,46,92,6,2,11,83.5,45.66
5189,2,39,66,78,11,21,65.57,55.98
5190,100,49,65,52,14,11,83.53,95.75
5191,83,20,23,6,12,9,75.67,52.5
5192,74,5,55,16,13,8,72.92,83.56
5193,81,29,3,43,2,3,84.79,44.06
5194,88,25,42,96,13,5,76.48,49.22
5195,52,1,24,54,9,23,63.97,78.57
5196,73,7,66,59,5,8,78.83,44.35
5197,32,14,25,4,6,1,61.59,50.21
5198,19,39,43,69,6,19,61.56,97.2
5199,57,12,58,88,13,6,78.01,68.7
5200,73,14,21,26,2,12,94.66,91.86
5201,100,32,65,75,14,30,78.57,49.3
5202,51,35,95,71,8,21,86.82,47.87
5203,76,37,54,12,15,22,91.14,90.04
5204,5,34,70,38,13,3,95.42,68.17
5205,94,40,9,67,15,15,95.68,76.22
5206,92,12,94,51,10,4,80.56,66.14
5207,16,49,80,14,8,10,64.72,93.29
5208,61,48,15,41,9,4,85.84,41.0
5209,42,31,76,57,7,28,61.01,95.41
5210,81,16,96,79,14,16,87.36,69.17
5211,10,10,80,73,12,28,79.24,43.75
5212,64,49,16,72,9,26,96.49,93.16
5213,35,21,80,44,14,24,80.53,63.27
5214,17,42,11,25,7,10,98.77,48.25
5215,9,42,71,94,11,12,96.56,70.9
5216,6,19,66,57,5,16,85.91,50.35
5217,3,41,66,100,4,24,99.33,41.41
5218,86,19,13,100,4,12,61.14,40.47
5219,63,21,3,34,9,15,65.15,40.02
5220,2,21,86,40,4,9,92.83,65.44
5221,36,32,91,78,10,17,81.06,51.14
5222,2,41,30,81,15,7,99.12,87.41
5223,100,9,96,88,2,13,91.36,65.14
5224,65,30,55,97,14,22,96.37,86.07
5225,36,42,19,70,9,9,93.02,51.64
5226,7,23,7,36,3,17,90.52,68.17
5227,13,2,88,8,11,22,90.4,73.53
5228,27,11,24,19,3,6,94.33,50.04
5229,62,49,68,66,7,15,94.14,54.22
5230,72,21,54,31,5,21,78.49,68.36
5231,84,14,60,82,6,28,75.23,40.94
5232,7,25,66,40,5,15,67.88,71.23
5233,41,25,25,36,15,6,67.34,44.62
5234,3,3,57,64,11,13,75.27,69.64
5235,72,15,37,45,6,30,88.75,51.25
5236,34,50,18,61,3,25,72.21,43.73
5237,22,42,97,84,6,8,63.01,65.65
5238,40,42,53,9,10,10,84.46,40.38
5239,47,50,97,21,6,24,79.05,73.32
5240,14,4,77,96,7,27,82.8,69.6
5241,64,4,33,13,14,3,70.93,52.32
5242,70,18,80,37,14,29,94.94,47.5
5243,12,27,37,48,7,6,92.99,75.15
5244,91,14,87,100,1,20,94.15,70.89
5245,94,18,2,60,15,20,72.84,49.79
5246,50,19,58,34,15,30,70.94,60.61
5247,77,3,59,59,1,18,63.95,89.08
5248,58,25,19,85,12,28,73.15,92.99
5249,49,24,31,48,13,9,74.38,80.67
5250,50,36,99,1,12,14,68.81,71.28
5251,26,17,28,90,4,12,78.77,51.53
5252,100,34,54,100,2,4,73.64,60.88
5253,85,42,37,5,7,15,91.2,73.61
5254,17,7,54,95,10,6,91.68,96.85
5255,6,5,84,90,14,1,81.28,41.34
5256,84,41,94,24,1,10,61.66,52.46
5257,73,37,41,53,10,15,66.14,73.56
5258,63,31,11,30,1,9,71.55,84.08
5259,61,45,27,86,11,25,61.99,41.14
5260,10,39,74,84,13,26,87.21,82.32
5261,15,38,45,45,15,4,60.12,71.41
5262,6,39,65,44,3,7,73.95,65.09
5263,67,48,66,52,4,13,60.27,89.15
5264,67,1,38,3,8,3,64.7,96.89
5265,60,19,7,64,7,17,89.34,70.3
5266,85,27,32,46,14,19,83.93,60.44
5267,45,13,20,52,12,25,87.8,84.99
5268,15,2,92,96,8,30,80.6,50.95
5269,10,31,16,29,11,1,67.44,91.23
5270,77,25,81,41,11,25,90.78,95.55
5271,13,41,50,40,9,1,83.89,83.02
5272,50,16,27,21,10,7,60.36,60.22
5273,46,9,62,36,8,3,79.82,55.21
5274,51,47,67,3,10,20,76.06,77.97
5275,64,23,97,16,7,17,62.87,60.78
5276,44,48,93,39,12,7,82.17,75.58
5277,73,32,40,93,3,18,97.13,65.23
5278,2,5,97,37,3,25,92.31,76.08
5279,53,25,16,15,4,24,99.64,45.17
5280,9,17,52,76,8,6,78.58,83.27
5281,73,39,79,87,5,20,84.63,73.41
5282,61,25,52,65,4,25,71.36,87.5
5283,48,45,75,14,9,24,88.26,78.87
5284,17,39,38,80,15,20,87.45,83.5
5285,93,18,88,34,7,23,99.57,49.73
5286,48,8,15,46,10,5,62.99,56.51
5287,55,17,92,18,6,9,94.54,51.68
5288,72,35,6,6,7,20,99.47,54.57
5289,13,37,11,78,3,23,62.9,91.28
5290,22,1,94,30,11,23,72.72,65.0
5291,9,34,99,20,11,9,65.63,58.24
5292,25,16,7,21,1,18,72.63,41.57
5293,55,14,50,41,9,8,84.69,67.59
5294,44,27,67,70,8,3,88.65,93.95
5295,7,30,59,7,11,25,77.01,52.26
5296,93,5,49,28,6,24,66.86,70.34
5297,95,2,47,10,7,24,88.89,47.14
5298,50,17,36,43,4,17,68.34,88.29
5299,9,15,81,41,13,15,80.76,83.74
5300,96,7,55,14,14,5,71.75,70.74
5301,18,21,56,25,10,15,85.37,90.16
5302,75,27,4,56,9,24,66.43,44.13
5303,39,33,73,29,15,10,97.49,52.8
5304,79,44,4,52,9,11,90.65,41.23
5305,60,49,45,9,8,20,62.02,42.96
5306,42,12,50,46,3,22,86.82,72.79
5307,15,42,43,61,11,19,87.04,79.05
5308,84,43,90,53,5,22,67.46,79.42
5309,48,2,34,50,6,26,92.19,70.22
5310,24,7,33,76,4,8,73.13,91.36
5311,13,19,20,9,9,30,66.23,46.07
5312,36,39,30,43,13,4,62.45,97.62
5313,50,26,58,90,5,2,91.12,93.23
5314,95,37,43,18,9,28,83.45,85.06
5315,52,12,40,6,8,2,83.05,61.65
5316,76,49,71,1,7,29,93.82,56.97
5317,62,35,75,57,6,18,79.62,60.43
5318,92,47,78,60,5,10,81.08,94.33
5319,63,18,28,34,9,6,69.47,79.71
5320,53,17,95,89,12,17,86.65,78.56
5321,78,48,44,75,12,7,68.22,57.29
5322,17,16,7,54,1,5,91.06,80.25
5323,69,5,69,63,2,23,90.3,87.84
5324,61,37,6,11,9,22,87.56,85.35
5325,31,20,51,65,12,18,71.79,83.66
5326,16,19,21,1,6,20,66.82,92.13
5327,84,25,12,73,4,21,86.46,82.37
5328,46,22,87,22,11,1,73.34,42.46
5329,17,30,40,27,15,5,68.23,74.01
5330,14,6,51,61,15,1,77.26,78.42
5331,70,45,48,32,15,10,88.05,74.81
5332,87,29,71,35,9,12,85.74,97.57
5333,71,28,36,41,12,30,82.81,60.86
5334,6,17,2,29,7,4,95.15,52.58
5335,99,28,9,12,11,2,89.83,79.0
5336,33,16,84,42,15,11,80.88,60.08
5337,66,7,4,69,10,1,99.45,86.25
5338,100,49,77,54,14,30,82.85,65.67
5339,1,14,81,76,14,20,72.29,71.5
5340,100,8,19,56,1,24,71.27,56.54
5341,41,17,27,59,14,24,66.12,84.49
5342,37,40,29,43,14,22,71.96,86.94
5343,34,22,27,26,3,10,68.3,97.81
5344,7,17,6,10,11,7,76.01,62.34
5345,73,14,10,15,8,17,85.46,67.22
5346,67,47,62,21,11,15,66.97,93.43
5347,26,37,86,6,1,6,62.74,57.17
5348,13,25,66,0,13,21,61.48,50.61
5349,59,28,72,43,11,8,91.41,88.95
5350,44,11,49,43,3,5,95.34,60.6
5351,63,34,92,12,5,15,81.55,42.44
5352,80,22,32,44,3,21,76.16,85.96
5353,99,12,9,8,12,5,73.76,90.43
5354,85,9,5,24,4,29,71.71,57.51
5355,100,32,31,99,5,27,96.18,48.47
5356,25,21,87,23,15,28,86.21,56.27
5357,42,23,18,72,5,7,86.86,53.48
5358,49,29,59,82,6,26,91.72,42.73
5359,3,10,36,3,13,18,90.26,46.07
5360,87,17,13,47,15,1,60.22,79.32
5361,93,35,38,33,3,2,86.74,91.18
5362,43,39,65,83,2,15,99.29,71.07
5363,81,36,1,85,8,8,67.02,99.61
5364,36,14,71,64,2,14,91.49,46.82
5365,29,43,8,94,10,10,83.99,62.09
5366,29,43,25,8,9,2,97.09,61.08
5367,45,26,37,34,2,16,63.92,90.74
5368,29,1,27,43,1,21,63.1,72.86
5369,2,30,35,56,6,3,66.93,49.7
5370,78,12,59,38,6,22,86.05,53.9
5371,30,27,3,91,1,23,80.88,80.34
5372,53,50,54,50,3,27,81.86,59.58
5373,49,3,27,43,8,4,66.65,90.61
5374,52,24,69,86,14,26,96.17,64.64
5375,97,14,68,26,4,13,67.23,92.49
5376,8,30,17,54,13,21,67.91,90.95
5377,18,24,84,84,4,14,94.84,67.62
5378,44,35,6,32,5,16,88.94,45.86
5379,94,14,32,12,7,29,65.81,81.53
5380,48,2,71,70,1,20,95.83,94.44
5381,7,12,22,86,3,27,67.14,73.95
5382,89,9,28,0,9,24,90.88,48.39
5383,52,44,38,92,8,6,96.72,85.5
5384,34,5,61,99,11,28,87.7,50.17
5385,25,12,23,81,13,6,66.82,51.07
5386,16,45,96,1,2,12,71.72,54.38
5387,58,30,23,9,14,7,86.49,69.41
5388,19,31,7,30,3,2,70.73,51.33
5389,87,6,41,28,2,19,85.05,40.81
5390,77,48,37,47,8,1,78.76,55.35
5391,59,18,48,52,8,29,72.42,59.37
5392,65,14,21,20,6,30,70.17,79.08
5393,90,2,28,31,10,13,67.23,76.76
5394,22,2,95,76,11,30,87.48,84.1
5395,72,10,26,18,12,16,88.45,77.79
5396,33,27,26,73,7,28,96.89,48.68
5397,12,36,75,83,13,24,97.94,70.97
5398,95,21,62,31,9,25,99.14,87.77
5399,59,45,16,20,4,6,76.52,74.2
5400,55,21,40,25,12,11,68.03,78.5
5401,66,17,9,52,3,19,75.86,56.89
5402,100,26,8,48,7,25,88.29,48.28
5403,4,13,31,38,12,2,68.11,67.49
5404,72,41,86,48,15,4,70.43,56.28
5405,13,39,35,91,12,12,61.98,88.43
5406,43,34,51,4,4,11,95.42,98.01
5407,49,48,77,65,1,11,82.48,53.58
5408,55,42,97,71,15,6,63.23,65.23
5409,33,47,39,14,1,26,77.3,51.33
5410,81,42,2,85,11,14,61.95,97.25
5411,26,42,52,3,2,17,74.93,73.96
5412,10,18,46,100,10,6,90.4,92.28
5413,89,37,21,18,4,17,69.77,98.1
5414,84,25,54,75,7,13,63.29,44.93
5415,90,40,91,6,8,1,60.49,55.9
5416,34,13,62,18,14,21,96.29,92.88
5417,45,45,38,73,6,20,85.17,65.58
5418,46,50,25,30,14,6,67.76,54.28
5419,80,11,85,91,13,25,73.18,42.73
5420,8,24,100,4,8,24,61.59,59.43
5421,39,9,23,3,2,18,73.17,42.96
5422,15,22,53,77,6,2,75.04,59.37
5423,71,5,37,11,1,9,61.4,85.02
5424,19,50,21,24,10,23,86.35,84.52
5425,84,17,12,16,10,15,66.75,80.86
5426,84,50,32,83,1,20,91.67,57.59
5427,92,13,60,0,8,13,91.2,48.06
5428,51,6,51,91,4,2,73.1,42.58
5429,69,24,76,70,1,9,67.84,73.23
5430,19,17,33,13,3,9,61.42,89.28
5431,62,26,94,78,5,28,82.46,40.06
5432,42,26,25,60,8,22,96.99,78.89
5433,90,42,44,11,13,5,60.88,86.85
5434,30,34,59,91,12,24,78.89,79.79
5435,62,48,58,22,6,5,72.96,63.37
5436,1,16,61,76,5,2,95.26,79.02
5437,48,43,73,99,1,6,67.52,52.47
5438,51,3,22,93,11,9,95.4,60.61
5439,81,39,69,77,4,3,98.88,44.08
5440,41,14,73,31,15,5,81.64,44.28
5441,5,45,76,2,11,5,84.74,41.27
5442,71,47,14,84,3,20,95.67,43.64
5443,74,17,55,40,5,22,93.43,45.44
5444,68,43,67,80,9,21,99.05,51.91
5445,68,43,47,85,4,10,72.35,68.65
5446,90,2,50,53,3,10,79.14,51.37
5447,20,38,40,63,4,9,78.62,88.12
5448,99,37,51,23,12,10,74.1,67.93
5449,21,22,19,58,7,22,75.49,76.35
5450,24,36,91,89,4,11,71.46,48.32
5451,98,20,34,67,3,16,92.44,96.7
5452,71,40,96,70,14,26,87.1,83.42
5453,47,2,35,97,9,16,65.88,52.46
5454,77,13,74,9,6,18,84.46,78.6
5455,44,16,49,74,12,27,87.92,41.41
5456,78,36,27,58,3,6,78.15,68.46
5457,47,34,64,77,13,13,91.1,68.16
5458,86,11,37,72,1,13,77.83,87.67
5459,20,1,69,73,4,4,85.44,45.02
5460,6,9,8,32,6,2,72.08,54.78
5461,4,38,17,3,9,12,99.2,84.71
5462,73,24,58,69,2,10,60.69,70.08
5463,54,11,17,24,9,11,69.92,93.24
5464,79,41,21,47,15,12,99.11,96.18
5465,88,18,59,92,6,11,91.19,98.03
5466,4,18,95,57,11,2,71.67,70.76
5467,61,6,86,84,8,30,66.68,76.46
5468,79,15,46,27,15,29,80.42,57.05
5469,38,42,3,27,11,5,95.86,67.17
5470,6,41,28,15,7,15,72.84,40.75
5471,54,2,31,90,1,30,95.63,81.24
5472,40,25,32,69,5,14,75.07,59.87
5473,13,26,41,31,5,8,86.83,69.01
5474,70,11,25,49,2,21,76.93,83.52
5475,51,44,87,99,12,17,81.65,87.35
5476,46,31,90,40,7,28,61.3,96.78
5477,64,5,2,17,5,19,77.41,41.01
5478,65,37,58,25,8,14,60.63,67.38
5479,37,42,78,41,3,4,66.29,89.04
5480,34,1,30,74,13,14,98.06,55.3
5481,49,21,53,54,7,10,74.79,50.43
5482,31,26,7,24,8,4,94.14,96.43
5483,42,8,19,78,3,19,86.69,95.05
5484,72,15,14,70,10,3,61.7,49.11
5485,37,26,63,93,2,5,84.76,82.93
5486,89,41,77,65,1,6,96.99,75.46
5487,20,36,23,79,14,6,73.92,59.7
5488,79,15,34,29,11,27,71.24,81.1
5489,87,44,52,80,7,24,62.03,49.63
5490,98,21,90,19,6,26,79.24,72.67
5491,64,43,50,97,9,6,85.78,84.3
5492,95,33,21,2,6,15,74.19,50.35
5493,68,47,67,13,7,14,80.09,84.69
5494,96,20,41,50,15,17,69.66,88.24
5495,73,28,48,66,3,15,84.65,75.82
5496,59,18,84,90,4,29,96.99,49.2
5497,85,4,57,18,6,16,77.04,84.87
5498,48,45,4,33,4,14,95.34,97.93
5499,62,37,6,74,7,5,98.41,69.44
5500,49,9,50,85,7,4,75.83,74.54
5501,77,44,19,48,10,26,78.26,74.37
5502,21,2,4,36,1,24,79.15,63.65
5503,37,19,57,9,1,17,99.55,78.96
5504,70,26,58,99,9,4,99.62,94.94
5505,77,14,69,50,5,21,98.36,79.21
5506,41,25,55,96,10,20,78.9,68.31
5507,94,9,87,70,9,5,98.11,43.54
5508,64,5,96,99,6,26,97.37,55.6
5509,26,25,79,11,15,22,77.59,64.37
5510,26,10,8,86,8,27,69.35,89.68
5511,31,18,29,13,7,14,95.39,79.14
5512,70,31,63,4,12,29,94.06,84.53
5513,23,47,73,10,15,30,67.29,50.47
5514,36,35,39,27,2,15,71.0,69.56
5515,84,22,77,5,8,20,70.22,70.26
5516,7,24,49,0,10,26,70.4,55.96
5517,5,36,26,72,5,18,71.43,53.66
5518,62,40,50,46,7,11,89.94,40.08
5519,81,37,26,72,2,27,77.4,55.33
5520,2,6,15,64,4,26,94.58,93.78
5521,68,10,9,62,13,25,84.52,85.96
5522,69,7,22,34,12,28,87.73,58.11
5523,9,7,34,74,8,22,70.48,47.59
5524,79,48,52,31,2,4,97.95,81.78
5525,8,8,67,35,8,19,98.18,72.33
5526,56,20,76,19,12,24,78.89,75.92
5527,84,22,88,37,1,23,94.69,73.4
5528,35,44,68,100,5,16,79.82,59.6
5529,12,41,41,15,14,9,66.43,88.22
5530,81,49,75,69,12,28,71.54,76.31
5531,72,42,31,35,6,30,61.94,77.33
5532,93,22,72,52,10,13,66.71,64.42
5533,92,16,23,58,15,3,88.01,68.61
5534,88,9,61,80,14,17,99.59,72.69
5535,2,44,36,76,2,2,87.01,44.65
5536,69,27,96,13,7,25,85.22,74.85
5537,55,23,97,3,12,10,74.21,46.92
5538,27,49,42,65,9,19,73.68,64.15
5539,4,25,57,42,13,30,74.64,83.04
5540,95,42,4,52,6,29,94.9,88.61
5541,75,30,100,74,4,12,76.44,40.25
5542,32,2,40,26,11,26,93.81,52.35
5543,84,45,64,88,15,8,77.25,87.86
5544,61,3,97,6,15,20,79.85,90.28
5545,52,21,78,78,10,8,80.35,56.22
5546,8,24,89,50,6,11,65.24,41.65
5547,37,9,30,14,1,30,61.51,59.41
5548,90,47,89,63,14,16,78.04,76.84
5549,37,50,86,29,6,27,75.15,64.46
5550,18,11,26,33,12,27,96.39,65.69
5551,22,18,75,86,15,1,83.27,71.29
5552,66,25,7,46,6,10,70.97,48.95
5553,7,3,50,19,9,9,91.37,86.17
5554,59,49,22,88,15,21,71.13,65.76
5555,48,33,9,21,7,22,96.72,57.36
5556,22,27,53,40,10,22,98.02,81.03
5557,58,12,25,51,1,18,99.43,51.89
5558,6,20,47,52,4,5,76.23,48.7
5559,9,27,93,96,5,10,82.42,44.97
5560,30,18,66,44,14,25,89.37,92.74
5561,54,21,80,68,9,1,99.01,71.87
5562,62,17,81,73,1,23,78.84,77.91
5563,38,35,46,2,10,10,74.41,82.1
5564,63,7,100,48,13,9,89.56,82.74
5565,16,41,13,67,5,4,94.49,95.33
5566,90,28,69,79,13,21,88.64,40.02
5567,27,44,58,12,12,4,83.6,60.2
5568,78,49,1,28,14,25,88.81,98.32
5569,20,19,4,81,1,7,70.93,84.52
5570,55,32,17,8,7,23,69.44,65.85
5571,46,16,64,2,1,15,76.7,51.77
5572,27,13,98,44,15,25,82.96,74.16
5573,74,23,24,94,5,13,79.38,65.0
5574,64,11,34,73,4,5,65.92,50.87
5575,38,6,17,91,11,28,96.18,75.9
5576,56,9,43,6,9,12,60.96,46.51
5577,15,25,37,65,2,19,76.18,51.34
5578,79,28,44,94,10,24,99.98,41.49
5579,16,41,85,100,4,15,73.32,93.75
5580,8,41,25,71,4,17,62.72,47.15
5581,79,48,40,1,12,18,68.23,40.65
5582,49,21,45,52,9,2,65.49,48.23
5583,35,11,41,33,14,17,80.79,71.64
5584,32,31,78,28,14,22,72.1,56.49
5585,13,30,36,42,4,17,78.82,47.72
5586,39,21,68,9,13,17,96.36,57.84
5587,97,44,30,44,14,7,73.75,82.01
5588,6,31,1,41,2,14,74.69,87.02
5589,5,14,43,29,11,25,64.77,79.6
5590,88,22,62,97,9,3,90.4,75.0
